Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,0.981978,-90.01,0.98197,-90.01,0.98197,-90.01,0.98197,-90.01,0.981972,-90.01,0.981978,-90.01,0.981999,-90.01,0.982059,-90.01,0.982272,-90.01,0.982904,-90.01,0.985169,-90.01,0.982421,-90.01,0.992951,-90.01,1,-90.01,0.998875,-90.01,0.989237,-90.01,0.953254,-90.01,0.849888
-88.01,0.981969,-88.01,0.981969,-88.01,0.98197,-88.01,0.98197,-88.01,0.981972,-88.01,0.981978,-88.01,0.981999,-88.01,0.982059,-88.01,0.982272,-88.01,0.982904,-88.01,0.985172,-88.01,0.982841,-88.01,0.995465,-88.01,1,-88.01,0.998875,-88.01,0.989237,-88.01,0.953254,-88.01,0.849888
-86.01,0.981969,-86.01,0.981969,-86.01,0.98197,-86.01,0.98197,-86.01,0.981972,-86.01,0.981978,-86.01,0.981999,-86.01,0.982059,-86.01,0.982272,-86.01,0.982904,-86.01,0.985172,-86.01,0.982863,-86.01,0.995503,-86.01,1,-86.01,0.998875,-86.01,0.989237,-86.01,0.953254,-86.01,0.849888
-84.01,0.981969,-84.01,0.981969,-84.01,0.98197,-84.01,0.98197,-84.01,0.981972,-84.01,0.981978,-84.01,0.981999,-84.01,0.982059,-84.01,0.982272,-84.01,0.982904,-84.01,0.985172,-84.01,0.982864,-84.01,0.995504,-84.01,1,-84.01,0.998875,-84.01,0.989237,-84.01,0.953254,-84.01,0.849887
-82.01,0.981969,-82.01,0.981969,-82.01,0.98197,-82.01,0.98197,-82.01,0.981972,-82.01,0.981978,-82.01,0.981999,-82.01,0.982059,-82.01,0.982272,-82.01,0.982904,-82.01,0.985172,-82.01,0.982864,-82.01,0.995504,-82.01,1,-82.01,0.998875,-82.01,0.989237,-82.01,0.953254,-82.01,0.849887
-80.01,0.981969,-80.01,0.981969,-80.01,0.98197,-80.01,0.98197,-80.01,0.981972,-80.01,0.981978,-80.01,0.981999,-80.01,0.982059,-80.01,0.982272,-80.01,0.982904,-80.01,0.985172,-80.01,0.982864,-80.01,0.995504,-80.01,1,-80.01,0.998874,-80.01,0.989237,-80.01,0.953254,-80.01,0.849887
-78.01,0.981969,-78.01,0.981969,-78.01,0.98197,-78.01,0.98197,-78.01,0.981972,-78.01,0.981978,-78.01,0.981999,-78.01,0.982059,-78.01,0.982272,-78.01,0.982904,-78.01,0.985172,-78.01,0.982864,-78.01,0.995504,-78.01,1,-78.01,0.998874,-78.01,0.989237,-78.01,0.953254,-78.01,0.849887
-76.01,0.981969,-76.01,0.981969,-76.01,0.981969,-76.01,0.98197,-76.01,0.981972,-76.01,0.981978,-76.01,0.981999,-76.01,0.982059,-76.01,0.982272,-76.01,0.982904,-76.01,0.985172,-76.01,0.982864,-76.01,0.995504,-76.01,1,-76.01,0.998874,-76.01,0.989237,-76.01,0.953254,-76.01,0.849887
-74.01,0.981969,-74.01,0.981969,-74.01,0.981969,-74.01,0.98197,-74.01,0.981972,-74.01,0.981978,-74.01,0.981999,-74.01,0.982059,-74.01,0.982271,-74.01,0.982904,-74.01,0.985172,-74.01,0.982864,-74.01,0.995504,-74.01,1,-74.01,0.998874,-74.01,0.989237,-74.01,0.953254,-74.01,0.849887
-72.01,0.981969,-72.01,0.981969,-72.01,0.981969,-72.01,0.98197,-72.01,0.981972,-72.01,0.981978,-72.01,0.981999,-72.01,0.982059,-72.01,0.982271,-72.01,0.982903,-72.01,0.985172,-72.01,0.982863,-72.01,0.995503,-72.01,0.999999,-72.01,0.998874,-72.01,0.989236,-72.01,0.953253,-72.01,0.849887
