Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,1,-90.01,1,-90.01,1,-90.01,1,-90.01,1,-90.01,0.999999,-90.01,0.999996,-90.01,0.999971,-90.01,0.999708,-90.01,0.997465,-90.01,0.972838,-90.01,0.799668,-90.01,0.264339,-90.01,0.0383018,-90.01,0.00353742,-90.01,0.000383233,-90.01,0.0000310148,-90.01,0.00000233863
-88.01,0.999624,-88.01,0.999624,-88.01,0.999624,-88.01,0.999624,-88.01,0.999624,-88.01,0.999624,-88.01,0.99962,-88.01,0.999595,-88.01,0.999333,-88.01,0.99709,-88.01,0.972473,-88.01,0.799367,-88.01,0.26424,-88.01,0.0382874,-88.01,0.0035361,-88.01,0.000383089,-88.01,0.0000310032,-88.01,0.00000233775
-86.01,0.999142,-86.01,0.999142,-86.01,0.999142,-86.01,0.999142,-86.01,0.999142,-86.01,0.999141,-86.01,0.999138,-86.01,0.999113,-86.01,0.998851,-86.01,0.996609,-86.01,0.972003,-86.01,0.798981,-86.01,0.264113,-86.01,0.0382689,-86.01,0.00353439,-86.01,0.000382904,-86.01,0.0000309882,-86.01,0.00000233662
-84.01,0.998524,-84.01,0.998524,-84.01,0.998524,-84.01,0.998524,-84.01,0.998524,-84.01,0.998523,-84.01,0.99852,-84.01,0.998495,-84.01,0.998233,-84.01,0.995993,-84.01,0.971402,-84.01,0.798487,-84.01,0.263949,-84.01,0.0382453,-84.01,0.0035322,-84.01,0.000382667,-84.01,0.000030969,-84.01,0.00000233518
-82.01,0.997735,-82.01,0.997735,-82.01,0.997735,-82.01,0.997735,-82.01,0.997735,-82.01,0.997734,-82.01,0.997731,-82.01,0.997706,-82.01,0.997444,-82.01,0.995206,-82.01,0.970635,-82.01,0.797857,-82.01,0.263741,-82.01,0.038215,-82.01,0.00352941,-82.01,0.000382365,-82.01,0.0000309446,-82.01,0.00000233333
-80.01,0.99673,-80.01,0.99673,-80.01,0.99673,-80.01,0.99673,-80.01,0.99673,-80.01,0.996729,-80.01,0.996726,-80.01,0.996701,-80.01,0.996439,-80.01,0.994203,-80.01,0.969657,-80.01,0.797053,-80.01,0.263475,-80.01,0.0381765,-80.01,0.00352586,-80.01,0.00038198,-80.01,0.0000309134,-80.01,0.00000233098
-78.01,0.995451,-78.01,0.995451,-78.01,0.995451,-78.01,0.995451,-78.01,0.995451,-78.01,0.995451,-78.01,0.995447,-78.01,0.995422,-78.01,0.995161,-78.01,0.992928,-78.01,0.968413,-78.01,0.79603,-78.01,0.263137,-78.01,0.0381276,-78.01,0.00352133,-78.01,0.00038149,-78.01,0.0000308737,-78.01,0.00000232799
-76.01,0.993829,-76.01,0.993829,-76.01,0.993829,-76.01,0.993829,-76.01,0.993829,-76.01,0.993829,-76.01,0.993825,-76.01,0.9938,-76.01,0.99354,-76.01,0.99131,-76.01,0.966835,-76.01,0.794733,-76.01,0.262708,-76.01,0.0380654,-76.01,0.0035156,-76.01,0.000380868,-76.01,0.0000308234,-76.01,0.0000023242
-74.01,0.991775,-74.01,0.991775,-74.01,0.991775,-74.01,0.991775,-74.01,0.991775,-74.01,0.991774,-74.01,0.991771,-74.01,0.991746,-74.01,0.991486,-74.01,0.989261,-74.01,0.964837,-74.01,0.79309,-74.01,0.262165,-74.01,0.0379868,-74.01,0.00350833,-74.01,0.000380081,-74.01,0.0000307597,-74.01,0.0000023194
-72.01,0.989178,-72.01,0.989178,-72.01,0.989178,-72.01,0.989178,-72.01,0.989178,-72.01,0.989178,-72.01,0.989174,-72.01,0.98915,-72.01,0.98889,-72.01,0.986671,-72.01,0.962311,-72.01,0.791014,-72.01,0.261479,-72.01,0.0378873,-72.01,0.00349914,-72.01,0.000379086,-72.01,0.0000306792,-72.01,0.00000231332
