Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,1,-90.01,0.999999,-90.01,0.999998,-90.01,0.999992,-90.01,0.999973,-90.01,0.999917,-90.01,0.999723,-90.01,0.99917,-90.01,0.997239,-90.01,0.99178,-90.01,0.973308,-90.01,0.925281,-90.01,0.795955,-90.01,0.587811,-90.01,0.34771,-90.01,0.215446,-90.01,0.156371,-90.01,0.138122
-88.01,1,-88.01,0.999999,-88.01,0.999998,-88.01,0.999992,-88.01,0.999973,-88.01,0.999917,-88.01,0.999723,-88.01,0.99917,-88.01,0.997239,-88.01,0.99178,-88.01,0.973308,-88.01,0.925281,-88.01,0.795955,-88.01,0.587811,-88.01,0.34771,-88.01,0.215446,-88.01,0.156371,-88.01,0.138122
-86.01,1,-86.01,0.999999,-86.01,0.999998,-86.01,0.999992,-86.01,0.999973,-86.01,0.999917,-86.01,0.999723,-86.01,0.99917,-86.01,0.997239,-86.01,0.99178,-86.01,0.973308,-86.01,0.925281,-86.01,0.795955,-86.01,0.587811,-86.01,0.34771,-86.01,0.215446,-86.01,0.156371,-86.01,0.138122
-84.01,1,-84.01,0.999999,-84.01,0.999998,-84.01,0.999992,-84.01,0.999973,-84.01,0.999917,-84.01,0.999723,-84.01,0.99917,-84.01,0.997239,-84.01,0.99178,-84.01,0.973308,-84.01,0.925281,-84.01,0.795955,-84.01,0.587811,-84.01,0.34771,-84.01,0.215446,-84.01,0.156371,-84.01,0.138122
-82.01,1,-82.01,0.999999,-82.01,0.999998,-82.01,0.999992,-82.01,0.999973,-82.01,0.999917,-82.01,0.999723,-82.01,0.99917,-82.01,0.997239,-82.01,0.99178,-82.01,0.973308,-82.01,0.925281,-82.01,0.795955,-82.01,0.587811,-82.01,0.34771,-82.01,0.215446,-82.01,0.156371,-82.01,0.138122
-80.01,1,-80.01,0.999999,-80.01,0.999998,-80.01,0.999992,-80.01,0.999973,-80.01,0.999917,-80.01,0.999723,-80.01,0.99917,-80.01,0.997239,-80.01,0.99178,-80.01,0.973308,-80.01,0.925281,-80.01,0.795955,-80.01,0.587811,-80.01,0.34771,-80.01,0.215446,-80.01,0.156371,-80.01,0.138122
-78.01,1,-78.01,0.999999,-78.01,0.999998,-78.01,0.999992,-78.01,0.999973,-78.01,0.999917,-78.01,0.999723,-78.01,0.99917,-78.01,0.997239,-78.01,0.99178,-78.01,0.973308,-78.01,0.925281,-78.01,0.795955,-78.01,0.587811,-78.01,0.34771,-78.01,0.215446,-78.01,0.156371,-78.01,0.138122
-76.01,1,-76.01,0.999999,-76.01,0.999998,-76.01,0.999992,-76.01,0.999973,-76.01,0.999917,-76.01,0.999723,-76.01,0.99917,-76.01,0.997239,-76.01,0.99178,-76.01,0.973308,-76.01,0.925281,-76.01,0.795955,-76.01,0.587811,-76.01,0.34771,-76.01,0.215446,-76.01,0.156371,-76.01,0.138122
-74.01,1,-74.01,0.999999,-74.01,0.999998,-74.01,0.999992,-74.01,0.999973,-74.01,0.999917,-74.01,0.999723,-74.01,0.99917,-74.01,0.997239,-74.01,0.99178,-74.01,0.973308,-74.01,0.925281,-74.01,0.795955,-74.01,0.587811,-74.01,0.34771,-74.01,0.215446,-74.01,0.156371,-74.01,0.138122
-72.01,1,-72.01,0.999999,-72.01,0.999997,-72.01,0.999992,-72.01,0.999973,-72.01,0.999917,-72.01,0.999723,-72.01,0.99917,-72.01,0.997239,-72.01,0.99178,-72.01,0.973308,-72.01,0.925281,-72.01,0.795955,-72.01,0.587811,-72.01,0.34771,-72.01,0.215446,-72.01,0.156371,-72.01,0.138122
