Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,0.996171,-90.01,1,-90.01,1,-90.01,0.999999,-90.01,0.999998,-90.01,0.999994,-90.01,0.999979,-90.01,0.999938,-90.01,0.999792,-90.01,0.999375,-90.01,0.99792,-90.01,0.993781,-90.01,0.979502,-90.01,0.940595,-90.01,0.825618,-90.01,0.610155,-90.01,0.311026,-90.01,0.117372
-88.01,0.999666,-88.01,1,-88.01,1,-88.01,0.999999,-88.01,0.999998,-88.01,0.999994,-88.01,0.999979,-88.01,0.999938,-88.01,0.999792,-88.01,0.999375,-88.01,0.997919,-88.01,0.993778,-88.01,0.979494,-88.01,0.940573,-88.01,0.82557,-88.01,0.610074,-88.01,0.310932,-88.01,0.117297
-86.01,0.999972,-86.01,1,-86.01,1,-86.01,0.999999,-86.01,0.999998,-86.01,0.999994,-86.01,0.999979,-86.01,0.999937,-86.01,0.999792,-86.01,0.999375,-86.01,0.997919,-86.01,0.993776,-86.01,0.979487,-86.01,0.940554,-86.01,0.825521,-86.01,0.609993,-86.01,0.310858,-86.01,0.117259
-84.01,0.999998,-84.01,1,-84.01,1,-84.01,0.999999,-84.01,0.999998,-84.01,0.999994,-84.01,0.999979,-84.01,0.999937,-84.01,0.999791,-84.01,0.999375,-84.01,0.997918,-84.01,0.993773,-84.01,0.979478,-84.01,0.94053,-84.01,0.825458,-84.01,0.609889,-84.01,0.310764,-84.01,0.117213
-82.01,1,-82.01,1,-82.01,1,-82.01,0.999999,-82.01,0.999998,-82.01,0.999994,-82.01,0.999979,-82.01,0.999937,-82.01,0.999791,-82.01,0.999374,-82.01,0.997916,-82.01,0.99377,-82.01,0.979467,-82.01,0.940497,-82.01,0.825375,-82.01,0.609751,-82.01,0.310639,-82.01,0.117152
-80.01,1,-80.01,1,-80.01,1,-80.01,0.999999,-80.01,0.999998,-80.01,0.999994,-80.01,0.999979,-80.01,0.999937,-80.01,0.999791,-80.01,0.999374,-80.01,0.997915,-80.01,0.993765,-80.01,0.979451,-80.01,0.940454,-80.01,0.825263,-80.01,0.609566,-80.01,0.310473,-80.01,0.117072
-78.01,1,-78.01,1,-78.01,1,-78.01,0.999999,-78.01,0.999998,-78.01,0.999994,-78.01,0.999979,-78.01,0.999937,-78.01,0.999791,-78.01,0.999373,-78.01,0.997913,-78.01,0.993758,-78.01,0.97943,-78.01,0.940397,-78.01,0.825115,-78.01,0.609321,-78.01,0.310252,-78.01,0.116966
-76.01,1,-76.01,1,-76.01,1,-76.01,0.999999,-76.01,0.999998,-76.01,0.999994,-76.01,0.999979,-76.01,0.999937,-76.01,0.999791,-76.01,0.999372,-76.01,0.99791,-76.01,0.99375,-76.01,0.979403,-76.01,0.94032,-76.01,0.824918,-76.01,0.608995,-76.01,0.309959,-76.01,0.116824
-74.01,1,-74.01,1,-74.01,1,-74.01,0.999999,-74.01,0.999998,-74.01,0.999994,-74.01,0.999979,-74.01,0.999937,-74.01,0.99979,-74.01,0.999371,-74.01,0.997906,-74.01,0.993739,-74.01,0.979366,-74.01,0.940219,-74.01,0.824657,-74.01,0.608562,-74.01,0.30957,-74.01,0.116636
-72.01,1,-72.01,1,-72.01,1,-72.01,0.999999,-72.01,0.999998,-72.01,0.999994,-72.01,0.999979,-72.01,0.999937,-72.01,0.99979,-72.01,0.99937,-72.01,0.997901,-72.01,0.993723,-72.01,0.979317,-72.01,0.940083,-72.01,0.824308,-72.01,0.607987,-72.01,0.309053,-72.01,0.116387
-70.01,1,-70.01,1,-70.01,1,-70.01,0.999999,-70.01,0.999998,-70.01,0.999994,-70.01,0.999979,-70.01,0.999937,-70.01,0.999789,-70.01,0.999368,-70.01,0.997894,-70.01,0.993703,-70.01,0.979252,-70.01,0.939903,-70.01,0.823845,-70.01,0.607224,-70.01,0.308369,-70.01,0.116058
-68.01,1,-68.01,1,-68.01,1,-68.01,0.999999,-68.01,0.999998,-68.01,0.999994,-68.01,0.999979,-68.01,0.999936,-68.01,0.999788,-68.01,0.999365,-68.01,0.997885,-68.01,0.993677,-68.01,0.979166,-68.01,0.939664,-68.01,0.82323,-68.01,0.60621,-68.01,0.307463,-68.01,0.115622
-66.01,1,-66.01,1,-66.01,1,-66.01,0.999999,-66.01,0.999998,-66.01,0.999994,-66.01,0.999979,-66.01,0.999936,-66.01,0.999787,-66.01,0.999361,-66.01,0.997873,-66.01,0.993641,-66.01,0.979051,-66.01,0.939346,-66.01,0.822413,-66.01,0.604867,-66.01,0.306265,-66.01,0.115047
-64.01,1,-64.01,1,-64.01,1,-64.01,0.999999,-64.01,0.999998,-64.01,0.999994,-64.01,0.999979,-64.01,0.999936,-64.01,0.999785,-64.01,0.999356,-64.01,0.997857,-64.01,0.993594,-64.01,0.978898,-64.01,0.938923,-64.01,0.821328,-64.01,0.603089,-64.01,0.304686,-64.01,0.114291
-62.01,1,-62.01,1,-62.01,1,-62.01,0.999999,-62.01,0.999998,-62.01,0.999993,-62.01,0.999978,-62.01,0.999935,-62.01,0.999783,-62.01,0.99935,-62.01,0.997836,-62.01,0.993531,-62.01,0.978694,-62.01,0.93836,-62.01,0.81989,-62.01,0.60074,-62.01,0.30261,-62.01,0.1133
-60.01,1,-60.01,1,-60.01,1,-60.01,0.999999,-60.01,0.999998,-60.01,0.999993,-60.01,0.999978,-60.01,0.999934,-60.01,0.99978,-60.01,0.999342,-60.01,0.997808,-60.01,0.993447,-60.01,0.978423,-60.01,0.937613,-60.01,0.817983,-60.01,0.597643,-60.01,0.299891,-60.01,0.112009
-58.01,1,-58.01,1,-58.01,1,-58.01,0.999999,-58.01,0.999998,-58.01,0.999993,-58.01,0.999978,-58.01,0.999933,-58.01,0.999777,-58.01,0.99933,-58.01,0.997771,-58.01,0.993336,-58.01,0.978063,-58.01,0.936621,-58.01,0.81546,-58.01,0.593571,-58.01,0.296349,-58.01,0.110335
-56.01,1,-56.01,1,-56.01,1,-56.01,0.999999,-56.01,0.999998,-56.01,0.999993,-56.01,0.999977,-56.01,0.999931,-56.01,0.999772,-56.01,0.999315,-56.01,0.997721,-56.01,0.993188,-56.01,0.977585,-56.01,0.935304,-56.01,0.812128,-56.01,0.588239,-56.01,0.291765,-56.01,0.108185
-54.01,1,-54.01,1,-54.01,1,-54.01,0.999999,-54.01,0.999997,-54.01,0.999993,-54.01,0.999976,-54.01,0.999929,-54.01,0.999765,-54.01,0.999295,-54.01,0.997655,-54.01,0.992991,-54.01,0.97695,-54.01,0.933558,-54.01,0.807737,-54.01,0.581293,-54.01,0.285882,-54.01,0.105451
-52.01,1,-52.01,1,-52.01,1,-52.01,0.999999,-52.01,0.999997,-52.01,0.999992,-52.01,0.999975,-52.01,0.999927,-52.01,0.999756,-52.01,0.999269,-52.01,0.997567,-52.01,0.99273,-52.01,0.976106,-52.01,0.931247,-52.01,0.80197,-52.01,0.572305,-52.01,0.278415,-52.01,0.102022
-50.01,1,-50.01,1,-50.01,0.999999,-50.01,0.999999,-50.01,0.999997,-50.01,0.999992,-50.01,0.999974,-50.01,0.999923,-50.01,0.999744,-50.01,0.999233,-50.01,0.99745,-50.01,0.992382,-50.01,0.974985,-50.01,0.92819,-50.01,0.794428,-50.01,0.560774,-50.01,0.269069,-50.01,0.0977928
