Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,0.855505,-90.01,0.855348,-90.01,0.855338,-90.01,0.855355,-90.01,0.855362,-90.01,0.855378,-90.01,0.855406,-90.01,0.855487,-90.01,0.855764,-90.01,0.856445,-90.01,0.859157,-90.01,0.866712,-90.01,0.894596,-90.01,0.982828,-90.01,0.990157,-90.01,0.925155,-90.01,0.827109,-90.01,0.542919
-88.01,0.855402,-88.01,0.855348,-88.01,0.855338,-88.01,0.855355,-88.01,0.855363,-88.01,0.85538,-88.01,0.855413,-88.01,0.855508,-88.01,0.855839,-88.01,0.856672,-88.01,0.860136,-88.01,0.872828,-88.01,0.952071,-88.01,0.994064,-88.01,0.992629,-88.01,0.925794,-88.01,0.827301,-88.01,0.542954
-86.01,0.855366,-86.01,0.855348,-86.01,0.855338,-86.01,0.855355,-86.01,0.855363,-86.01,0.855381,-86.01,0.855416,-86.01,0.855515,-86.01,0.855865,-86.01,0.856751,-86.01,0.860475,-86.01,0.875054,-86.01,0.972689,-86.01,0.997948,-86.01,0.993483,-86.01,0.926015,-86.01,0.827367,-86.01,0.542967
-84.01,0.855353,-84.01,0.855348,-84.01,0.855338,-84.01,0.855355,-84.01,0.855363,-84.01,0.855381,-84.01,0.855417,-84.01,0.855517,-84.01,0.855874,-84.01,0.856778,-84.01,0.860592,-84.01,0.87583,-84.01,0.979833,-84.01,0.999291,-84.01,0.993779,-84.01,0.926092,-84.01,0.82739,-84.01,0.542971
-82.01,0.855349,-82.01,0.855348,-82.01,0.855338,-82.01,0.855355,-82.01,0.855363,-82.01,0.855381,-82.01,0.855417,-82.01,0.855518,-82.01,0.855877,-82.01,0.856787,-82.01,0.860632,-82.01,0.876098,-82.01,0.982304,-82.01,0.999755,-82.01,0.993881,-82.01,0.926118,-82.01,0.827398,-82.01,0.542972
-80.01,0.855348,-80.01,0.855348,-80.01,0.855338,-80.01,0.855355,-80.01,0.855363,-80.01,0.855381,-80.01,0.855417,-80.01,0.855519,-80.01,0.855878,-80.01,0.856791,-80.01,0.860646,-80.01,0.876191,-80.01,0.983159,-80.01,0.999915,-80.01,0.993916,-80.01,0.926127,-80.01,0.827401,-80.01,0.542973
-78.01,0.855347,-78.01,0.855348,-78.01,0.855338,-78.01,0.855355,-78.01,0.855363,-78.01,0.855381,-78.01,0.855417,-78.01,0.855519,-78.01,0.855879,-78.01,0.856792,-78.01,0.860651,-78.01,0.876223,-78.01,0.983454,-78.01,0.999971,-78.01,0.993929,-78.01,0.92613,-78.01,0.827402,-78.01,0.542973
-76.01,0.855347,-76.01,0.855348,-76.01,0.855338,-76.01,0.855355,-76.01,0.855363,-76.01,0.855381,-76.01,0.855417,-76.01,0.855519,-76.01,0.855879,-76.01,0.856792,-76.01,0.860653,-76.01,0.876234,-76.01,0.983556,-76.01,0.99999,-76.01,0.993933,-76.01,0.926131,-76.01,0.827402,-76.01,0.542973
-74.01,0.855347,-74.01,0.855348,-74.01,0.855338,-74.01,0.855355,-74.01,0.855363,-74.01,0.855381,-74.01,0.855417,-74.01,0.855519,-74.01,0.855879,-74.01,0.856792,-74.01,0.860653,-74.01,0.876238,-74.01,0.983592,-74.01,0.999997,-74.01,0.993934,-74.01,0.926132,-74.01,0.827402,-74.01,0.542973
-72.01,0.855347,-72.01,0.855348,-72.01,0.855338,-72.01,0.855355,-72.01,0.855363,-72.01,0.855381,-72.01,0.855417,-72.01,0.855519,-72.01,0.855879,-72.01,0.856792,-72.01,0.860653,-72.01,0.876239,-72.01,0.983604,-72.01,0.999999,-72.01,0.993935,-72.01,0.926132,-72.01,0.827402,-72.01,0.542973
