Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,1,-90.01,0.948701,-90.01,0.892481,-90.01,0.841182,-90.01,0.784962,-90.01,0.733659,-90.01,0.677403,-90.01,0.625807,-90.01,0.566539,-90.01,0.492932,-90.01,0.323684,-90.01,0.189109,-90.01,0.144063,-90.01,0.121637,-90.01,0.0989624,-90.01,0.0784291,-90.01,0.0559401,-90.01,0.0354203
-88.01,0.999994,-88.01,0.948695,-88.01,0.892476,-88.01,0.841177,-88.01,0.784958,-88.01,0.733655,-88.01,0.677399,-88.01,0.625803,-88.01,0.566536,-88.01,0.492929,-88.01,0.323683,-88.01,0.189108,-88.01,0.144062,-88.01,0.121637,-88.01,0.0989618,-88.01,0.0784286,-88.01,0.0559398,-88.01,0.0354201
-86.01,0.999986,-86.01,0.948687,-86.01,0.892469,-86.01,0.84117,-86.01,0.784951,-86.01,0.733649,-86.01,0.677394,-86.01,0.625798,-86.01,0.566531,-86.01,0.492925,-86.01,0.32368,-86.01,0.189106,-86.01,0.144061,-86.01,0.121636,-86.01,0.098961,-86.01,0.078428,-86.01,0.0559393,-86.01,0.0354198
-84.01,0.999973,-84.01,0.948675,-84.01,0.892458,-84.01,0.841159,-84.01,0.784941,-84.01,0.73364,-84.01,0.677385,-84.01,0.62579,-84.01,0.566524,-84.01,0.492919,-84.01,0.323676,-84.01,0.189104,-84.01,0.144059,-84.01,0.121634,-84.01,0.0989598,-84.01,0.078427,-84.01,0.0559387,-84.01,0.0354193
-82.01,0.999955,-82.01,0.948658,-82.01,0.892441,-82.01,0.841144,-82.01,0.784927,-82.01,0.733626,-82.01,0.677373,-82.01,0.625779,-82.01,0.566514,-82.01,0.49291,-82.01,0.32367,-82.01,0.189101,-82.01,0.144057,-82.01,0.121632,-82.01,0.098958,-82.01,0.0784256,-82.01,0.0559376,-82.01,0.0354187
-80.01,0.999929,-80.01,0.948633,-80.01,0.892418,-80.01,0.841122,-80.01,0.784906,-80.01,0.733607,-80.01,0.677355,-80.01,0.625762,-80.01,0.566499,-80.01,0.492897,-80.01,0.323661,-80.01,0.189096,-80.01,0.144053,-80.01,0.121629,-80.01,0.0989553,-80.01,0.0784235,-80.01,0.0559361,-80.01,0.0354177
-78.01,0.999889,-78.01,0.948595,-78.01,0.892382,-78.01,0.841088,-78.01,0.784875,-78.01,0.733578,-78.01,0.677328,-78.01,0.625737,-78.01,0.566476,-78.01,0.492877,-78.01,0.323648,-78.01,0.189088,-78.01,0.144047,-78.01,0.121624,-78.01,0.0989514,-78.01,0.0784203,-78.01,0.0559339,-78.01,0.0354163
-76.01,0.999829,-76.01,0.948539,-76.01,0.892329,-76.01,0.841038,-76.01,0.784828,-76.01,0.733534,-76.01,0.677288,-76.01,0.6257,-76.01,0.566443,-76.01,0.492848,-76.01,0.323629,-76.01,0.189077,-76.01,0.144039,-76.01,0.121617,-76.01,0.0989455,-76.01,0.0784157,-76.01,0.0559306,-76.01,0.0354142
-74.01,0.99974,-74.01,0.948454,-74.01,0.892249,-74.01,0.840963,-74.01,0.784758,-74.01,0.733468,-74.01,0.677227,-74.01,0.625644,-74.01,0.566392,-74.01,0.492804,-74.01,0.3236,-74.01,0.18906,-74.01,0.144026,-74.01,0.121606,-74.01,0.0989367,-74.01,0.0784087,-74.01,0.0559256,-74.01,0.0354111
-72.01,0.999605,-72.01,0.948326,-72.01,0.892129,-72.01,0.84085,-72.01,0.784652,-72.01,0.73337,-72.01,0.677136,-72.01,0.62556,-72.01,0.566316,-72.01,0.492738,-72.01,0.323557,-72.01,0.189035,-72.01,0.144006,-72.01,0.121589,-72.01,0.0989233,-72.01,0.0783981,-72.01,0.0559181,-72.01,0.0354063
