Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,0.999996,-90.01,0.999992,-90.01,1,-90.01,0.999997,-90.01,0.999996,-90.01,0.999987,-90.01,0.999965,-90.01,0.999908,-90.01,0.999712,-90.01,0.999162,-90.01,0.997249,-90.01,0.991825,-90.01,0.973249,-90.01,0.923353,-90.01,0.778685,-90.01,0.519785,-90.01,0.200488,-90.01,0.0450362
-88.01,0.998425,-88.01,0.998421,-88.01,0.998429,-88.01,0.998426,-88.01,0.998425,-88.01,0.998416,-88.01,0.998394,-88.01,0.998337,-88.01,0.998142,-88.01,0.997593,-88.01,0.995682,-88.01,0.990267,-88.01,0.971719,-88.01,0.921901,-88.01,0.777457,-88.01,0.51896,-88.01,0.200168,-88.01,0.0449639
-86.01,0.996386,-86.01,0.996382,-86.01,0.99639,-86.01,0.996387,-86.01,0.996386,-86.01,0.996377,-86.01,0.996355,-86.01,0.996298,-86.01,0.996104,-86.01,0.995555,-86.01,0.993649,-86.01,0.988244,-86.01,0.969734,-86.01,0.920015,-86.01,0.775862,-86.01,0.51789,-86.01,0.199752,-86.01,0.0448699
-84.01,0.993745,-84.01,0.993741,-84.01,0.993749,-84.01,0.993746,-84.01,0.993745,-84.01,0.993736,-84.01,0.993714,-84.01,0.993657,-84.01,0.993463,-84.01,0.992916,-84.01,0.991015,-84.01,0.985624,-84.01,0.967162,-84.01,0.917572,-84.01,0.773795,-84.01,0.516501,-84.01,0.199211,-84.01,0.0447478
-82.01,0.990331,-82.01,0.990328,-82.01,0.990336,-82.01,0.990332,-82.01,0.990331,-82.01,0.990322,-82.01,0.9903,-82.01,0.990244,-82.01,0.99005,-82.01,0.989505,-82.01,0.98761,-82.01,0.982238,-82.01,0.963838,-82.01,0.914415,-82.01,0.771122,-82.01,0.514705,-82.01,0.198511,-82.01,0.0445897
-80.01,0.985933,-80.01,0.98593,-80.01,0.985938,-80.01,0.985934,-80.01,0.985933,-80.01,0.985924,-80.01,0.985902,-80.01,0.985846,-80.01,0.985654,-80.01,0.985111,-80.01,0.983224,-80.01,0.977875,-80.01,0.959554,-80.01,0.910346,-80.01,0.767677,-80.01,0.512388,-80.01,0.197608,-80.01,0.0443853
-78.01,0.980289,-78.01,0.980286,-78.01,0.980294,-78.01,0.98029,-78.01,0.980289,-78.01,0.980281,-78.01,0.980259,-78.01,0.980203,-78.01,0.980012,-78.01,0.979472,-78.01,0.977596,-78.01,0.972276,-78.01,0.954057,-78.01,0.905123,-78.01,0.763254,-78.01,0.50941,-78.01,0.196446,-78.01,0.0441223
-76.01,0.973084,-76.01,0.973081,-76.01,0.973088,-76.01,0.973084,-76.01,0.973084,-76.01,0.973075,-76.01,0.973054,-76.01,0.972998,-76.01,0.972808,-76.01,0.972272,-76.01,0.970409,-76.01,0.965128,-76.01,0.947039,-76.01,0.898453,-76.01,0.757602,-76.01,0.505603,-76.01,0.194958,-76.01,0.0437854
-74.01,0.963944,-74.01,0.963941,-74.01,0.963948,-74.01,0.963945,-74.01,0.963944,-74.01,0.963935,-74.01,0.963914,-74.01,0.963859,-74.01,0.963671,-74.01,0.96314,-74.01,0.961293,-74.01,0.95606,-74.01,0.938135,-74.01,0.889991,-74.01,0.750428,-74.01,0.500765,-74.01,0.193065,-74.01,0.0433564
-72.01,0.952445,-72.01,0.952442,-72.01,0.95245,-72.01,0.952446,-72.01,0.952445,-72.01,0.952437,-72.01,0.952416,-72.01,0.952361,-72.01,0.952175,-72.01,0.95165,-72.01,0.949825,-72.01,0.944651,-72.01,0.926932,-72.01,0.879342,-72.01,0.741394,-72.01,0.494667,-72.01,0.190676,-72.01,0.0428142
-70.01,0.938127,-70.01,0.938124,-70.01,0.938132,-70.01,0.938128,-70.01,0.938127,-70.01,0.938119,-70.01,0.938098,-70.01,0.938044,-70.01,0.937861,-70.01,0.937344,-70.01,0.935545,-70.01,0.930446,-70.01,0.912981,-70.01,0.866077,-70.01,0.730134,-70.01,0.487056,-70.01,0.187688,-70.01,0.0421355
-68.01,0.920525,-68.01,0.920522,-68.01,0.920529,-68.01,0.920525,-68.01,0.920525,-68.01,0.920517,-68.01,0.920496,-68.01,0.920443,-68.01,0.920263,-68.01,0.919755,-68.01,0.917989,-68.01,0.91298,-68.01,0.895827,-68.01,0.849762,-68.01,0.716273,-68.01,0.477673,-68.01,0.183997,-68.01,0.0412961
-66.01,0.899218,-66.01,0.899215,-66.01,0.899222,-66.01,0.899218,-66.01,0.899218,-66.01,0.89921,-66.01,0.89919,-66.01,0.899138,-66.01,0.898962,-66.01,0.898465,-66.01,0.896737,-66.01,0.891837,-66.01,0.875059,-66.01,0.830003,-66.01,0.69947,-66.01,0.466277,-66.01,0.179502,-66.01,0.0402723
-64.01,0.8739,-64.01,0.873897,-64.01,0.873904,-64.01,0.873901,-64.01,0.8739,-64.01,0.873892,-64.01,0.873873,-64.01,0.873823,-64.01,0.873651,-64.01,0.873167,-64.01,0.871485,-64.01,0.866714,-64.01,0.850376,-64.01,0.806511,-64.01,0.679467,-64.01,0.452679,-64.01,0.174123,-64.01,0.0390449
-62.01,0.844463,-62.01,0.84446,-62.01,0.844467,-62.01,0.844463,-62.01,0.844463,-62.01,0.844455,-62.01,0.844436,-62.01,0.844388,-62.01,0.844222,-62.01,0.843752,-62.01,0.842122,-62.01,0.837499,-62.01,0.821669,-62.01,0.779173,-62.01,0.656153,-62.01,0.436784,-62.01,0.167811,-62.01,0.0376013
-60.01,0.811068,-60.01,0.811065,-60.01,0.811072,-60.01,0.811068,-60.01,0.811068,-60.01,0.811061,-60.01,0.811042,-60.01,0.810995,-60.01,0.810835,-60.01,0.810383,-60.01,0.808811,-60.01,0.804353,-60.01,0.789091,-60.01,0.748126,-60.01,0.629621,-60.01,0.418628,-60.01,0.160566,-60.01,0.0359398
-58.01,0.774194,-58.01,0.774191,-58.01,0.774197,-58.01,0.774194,-58.01,0.774194,-58.01,0.774187,-58.01,0.774169,-58.01,0.774125,-58.01,0.773971,-58.01,0.773536,-58.01,0.772027,-58.01,0.767749,-58.01,0.7531,-58.01,0.713795,-58.01,0.600202,-58.01,0.398397,-58.01,0.152443,-58.01,0.0340704
-56.01,0.734623,-56.01,0.734621,-56.01,0.734627,-56.01,0.734624,-56.01,0.734623,-56.01,0.734617,-56.01,0.7346,-56.01,0.734557,-56.01,0.73441,-56.01,0.733995,-56.01,0.732551,-56.01,0.728459,-56.01,0.71445,-56.01,0.676879,-56.01,0.568448,-56.01,0.376416,-56.01,0.143547,-56.01,0.0320144
-54.01,0.693357,-54.01,0.693355,-54.01,0.69336,-54.01,0.693358,-54.01,0.693357,-54.01,0.693351,-54.01,0.693335,-54.01,0.693294,-54.01,0.693154,-54.01,0.692757,-54.01,0.691379,-54.01,0.687473,-54.01,0.674103,-54.01,0.638272,-54.01,0.535065,-54.01,0.353102,-54.01,0.134015,-54.01,0.0297998
-52.01,0.651468,-52.01,0.651466,-52.01,0.651471,-52.01,0.651469,-52.01,0.651468,-52.01,0.651462,-52.01,0.651447,-52.01,0.651408,-52.01,0.651274,-52.01,0.650895,-52.01,0.64958,-52.01,0.64585,-52.01,0.633089,-52.01,0.598922,-52.01,0.500788,-52.01,0.328875,-52.01,0.123982,-52.01,0.0274549
-50.01,0.609929,-50.01,0.609927,-50.01,0.609932,-50.01,0.609929,-50.01,0.609929,-50.01,0.609923,-50.01,0.609909,-50.01,0.609871,-50.01,0.609743,-50.01,0.60938,-50.01,0.60812,-50.01,0.604547,-50.01,0.592332,-50.01,0.559668,-50.01,0.466239,-50.01,0.304067,-50.01,0.11355,-50.01,0.0250011
-48.01,0.569462,-48.01,0.569459,-48.01,0.569464,-48.01,0.569462,-48.01,0.569461,-48.01,0.569456,-48.01,0.569442,-48.01,0.569406,-48.01,0.569282,-48.01,0.568932,-48.01,0.567717,-48.01,0.564273,-48.01,0.552503,-48.01,0.521096,-48.01,0.431796,-48.01,0.278828,-48.01,0.102757,-48.01,0.0224487
-46.01,0.530451,-46.01,0.530449,-46.01,0.530453,-46.01,0.530451,-46.01,0.53045,-46.01,0.530445,-46.01,0.530432,-46.01,0.530397,-46.01,0.530276,-46.01,0.529935,-46.01,0.528751,-46.01,0.525394,-46.01,0.513935,-46.01,0.483448,-46.01,0.397512,-46.01,0.253091,-46.01,0.0915826,-46.01,0.019799
-44.01,0.492931,-44.01,0.492929,-44.01,0.492933,-44.01,0.492931,-44.01,0.492931,-44.01,0.492925,-44.01,0.492912,-44.01,0.492878,-44.01,0.492758,-44.01,0.492421,-44.01,0.491248,-44.01,0.487925,-44.01,0.476599,-44.01,0.446595,-44.01,0.363092,-44.01,0.22658,-44.01,0.0799682,-44.01,0.0170533
-42.01,0.456639,-42.01,0.456637,-42.01,0.456641,-42.01,0.456639,-42.01,0.456639,-42.01,0.456633,-42.01,0.45662,-42.01,0.456585,-42.01,0.456465,-42.01,0.456123,-42.01,0.454937,-42.01,0.451578,-42.01,0.440153,-42.01,0.41008,-42.01,0.327937,-42.01,0.198903,-42.01,0.0678971,-42.01,0.0142325
-40.01,0.42111,-40.01,0.421108,-40.01,0.421112,-40.01,0.42111,-40.01,0.42111,-40.01,0.421104,-40.01,0.421091,-40.01,0.421054,-40.01,0.420929,-40.01,0.420574,-40.01,0.419341,-40.01,0.415853,-40.01,0.404027,-40.01,0.373192,-40.01,0.291256,-40.01,0.16974,-40.01,0.0554918,-40.01,0.011397
-38.01,0.385791,-38.01,0.38579,-38.01,0.385793,-38.01,0.385791,-38.01,0.38579,-38.01,0.385785,-38.01,0.385771,-38.01,0.385732,-38.01,0.385597,-38.01,0.385216,-38.01,0.383893,-38.01,0.380153,-38.01,0.367535,-38.01,0.335094,-38.01,0.252289,-38.01,0.139153,-38.01,0.0431266,-38.01,0.00866145
-36.01,0.350156,-36.01,0.350155,-36.01,0.350158,-36.01,0.350157,-36.01,0.350156,-36.01,0.35015,-36.01,0.350134,-36.01,0.350091,-36.01,0.349942,-36.01,0.349518,-36.01,0.348047,-36.01,0.343901,-36.01,0.330008,-36.01,0.295006,-36.01,0.210691,-36.01,0.10797,-36.01,0.0314634,-36.01,0.00618394
-34.01,0.313819,-34.01,0.313818,-34.01,0.31382,-34.01,0.313819,-34.01,0.313817,-34.01,0.313811,-34.01,0.313794,-34.01,0.313744,-34.01,0.313573,-34.01,0.313088,-34.01,0.311403,-34.01,0.306667,-34.01,0.290957,-34.01,0.252505,-34.01,0.167113,-34.01,0.0780334,-34.01,0.0213219,-34.01,0.00412145
-32.01,0.276626,-32.01,0.276625,-32.01,0.276627,-32.01,0.276626,-32.01,0.276624,-32.01,0.276617,-32.01,0.276597,-32.01,0.276539,-32.01,0.276339,-32.01,0.275772,-32.01,0.273805,-32.01,0.268298,-32.01,0.250283,-32.01,0.207926,-32.01,0.123732,-32.01,0.0518809,-32.01,0.0133674,-32.01,0.00256677
-30.01,0.238743,-30.01,0.238742,-30.01,0.238744,-30.01,0.238742,-30.01,0.23874,-30.01,0.238733,-30.01,0.238709,-30.01,0.238641,-30.01,0.238408,-30.01,0.237744,-30.01,0.235442,-30.01,0.229039,-30.01,0.208488,-30.01,0.162728,-30.01,0.0841487,-30.01,0.0316491,-30.01,0.00779991,-30.01,0.00151039
-28.01,0.200701,-28.01,0.200701,-28.01,0.200702,-28.01,0.200701,-28.01,0.200698,-28.01,0.20069,-28.01,0.200662,-28.01,0.200585,-28.01,0.200316,-28.01,0.199552,-28.01,0.19691,-28.01,0.189618,-28.01,0.166802,-28.01,0.119532,-28.01,0.0521159,-28.01,0.0179212,-28.01,0.00430774,-28.01,0.000857312
-26.01,0.163402,-26.01,0.163401,-26.01,0.163402,-26.01,0.163402,-26.01,0.163398,-26.01,0.163389,-26.01,0.163359,-26.01,0.163273,-26.01,0.162975,-26.01,0.162129,-26.01,0.159213,-26.01,0.151245,-26.01,0.127127,-26.01,0.0815582,-26.01,0.0296052,-26.01,0.00963891,-26.01,0.00230612,-26.01,0.000481365
-24.01,0.128039,-24.01,0.128039,-24.01,0.128039,-24.01,0.128039,-24.01,0.128035,-24.01,0.128026,-24.01,0.127994,-24.01,0.127905,-24.01,0.127593,-24.01,0.126709,-24.01,0.123673,-24.01,0.115483,-24.01,0.0916842,-24.01,0.0514759,-24.01,0.0158357,-24.01,0.00505435,-24.01,0.0012255,-24.01,0.000273007
-22.01,0.0959408,-22.01,0.0959404,-22.01,0.0959409,-22.01,0.0959401,-22.01,0.0959367,-22.01,0.0959278,-22.01,0.0958973,-22.01,0.0958104,-22.01,0.095508,-22.01,0.0946508,-22.01,0.0917231,-22.01,0.0839386,-22.01,0.0623561,-22.01,0.0302236,-22.01,0.00825578,-22.01,0.00263787,-22.01,0.00065697,-22.01,0.000157735
-20.01,0.0683272,-20.01,0.0683269,-20.01,0.0683272,-20.01,0.0683265,-20.01,0.0683236,-20.01,0.0683157,-20.01,0.0682886,-20.01,0.0682115,-20.01,0.067943,-20.01,0.0671832,-20.01,0.0646015,-20.01,0.0578442,-20.01,0.0400219,-20.01,0.0167579,-20.01,0.00429588,-20.01,0.00138448,-20.01,0.000356807,-20.01,0.0000923196
-18.01,0.0460417,-18.01,0.0460415,-18.01,0.0460417,-18.01,0.0460411,-18.01,0.0460388,-18.01,0.0460324,-18.01,0.0460106,-18.01,0.0459484,-18.01,0.045732,-18.01,0.0451205,-18.01,0.0430535,-18.01,0.0377264,-18.01,0.0243444,-18.01,0.00893882,-18.01,0.00224483,-18.01,0.000730805,-18.01,0.00019514,-18.01,0.000053966
-16.01,0.0293378,-16.01,0.0293377,-16.01,0.0293377,-16.01,0.0293373,-16.01,0.0293356,-16.01,0.029331,-16.01,0.029315,-16.01,0.0292694,-16.01,0.0291109,-16.01,0.0286634,-16.01,0.0271579,-16.01,0.0233324,-16.01,0.014136,-16.01,0.00466083,-16.01,0.00117427,-16.01,0.000386006,-16.01,0.000106434,-16.01,0.0000310759
-14.01,0.0178175,-14.01,0.0178174,-14.01,0.0178174,-14.01,0.0178171,-14.01,0.017816,-14.01,0.0178129,-14.01,0.0178021,-14.01,0.0177713,-14.01,0.0176643,-14.01,0.0173626,-14.01,0.0163518,-14.01,0.0138138,-14.01,0.00793492,-14.01,0.00240955,-14.01,0.000614609,-14.01,0.00020373,-14.01,0.0000576699,-14.01,0.0000175495
-12.01,0.0105656,-12.01,0.0105656,-12.01,0.0105655,-12.01,0.0105653,-12.01,0.0105646,-12.01,0.0105626,-12.01,0.0105557,-12.01,0.010536,-12.01,0.0104674,-12.01,0.0102741,-12.01,0.00962885,-12.01,0.00802428,-12.01,0.00441653,-12.01,0.00126287,-12.01,0.000326513,-12.01,0.000108928,-12.01,0.0000314475,-12.01,0.00000985957
-10.01,0.00643222,-10.01,0.00643226,-10.01,0.0064322,-10.01,0.00643208,-10.01,0.00643161,-10.01,0.00643032,-10.01,0.00642586,-10.01,0.00641314,-10.01,0.00636893,-10.01,0.00624449,-10.01,0.00583001,-10.01,0.00480709,-10.01,0.00255975,-10.01,0.000701228,-10.01,0.000183419,-10.01,0.0000614484,-10.01,0.0000179798,-10.01,0.00000575244
-8.01,0.00433903,-8.01,0.00433906,-8.01,0.00433901,-8.01,0.00433893,-8.01,0.0043386,-8.01,0.00433769,-8.01,0.00433455,-8.01,0.0043256,-8.01,0.00429446,-8.01,0.00420692,-8.01,0.0039159,-8.01,0.00320207,-8.01,0.00166223,-8.01,0.000441778,-8.01,0.00011661,-8.01,0.0000391383,-8.01,0.0000115446,-8.01,0.00000374169
-6.01,0.00404725,-6.01,0.00404727,-6.01,0.00404722,-6.01,0.00404712,-6.01,0.00404675,-6.01,0.00404571,-6.01,0.0040421,-6.01,0.00403182,-6.01,0.0039961,-6.01,0.00389605,-6.01,0.00356769,-6.01,0.0028012,-6.01,0.00135046,-6.01,0.000350198,-6.01,0.0000984695,-6.01,0.0000332591,-6.01,0.0000100354,-6.01,0.00000335066
-4.01,0.00403244,-4.01,0.00403246,-4.01,0.00403241,-4.01,0.00403231,-4.01,0.00403193,-4.01,0.00403088,-4.01,0.00402723,-4.01,0.00401682,-4.01,0.00398066,-4.01,0.00387939,-4.01,0.00354741,-4.01,0.00276808,-4.01,0.00130504,-4.01,0.000338008,-4.01,0.0000979688,-4.01,0.0000331373,-4.01,0.00000999867,-4.01,0.0000033384
-2.01,0.0040502,-2.01,0.00405022,-2.01,0.00405017,-2.01,0.00405007,-2.01,0.00404969,-2.01,0.00404861,-2.01,0.0040449,-2.01,0.00403433,-2.01,0.00399759,-2.01,0.00389474,-2.01,0.0035578,-2.01,0.00277621,-2.01,0.00131395,-2.01,0.000337504,-2.01,0.000098303,-2.01,0.0000332831,-2.01,0.0000100427,-2.01,0.00000335311
-0.01,0.00409998,-0.01,0.00410001,-0.01,0.00409996,-0.01,0.00409988,-0.01,0.00409954,-0.01,0.00409862,-0.01,0.00409544,-0.01,0.00408636,-0.01,0.0040548,-0.01,0.00396621,-0.01,0.0036733,-0.01,0.00296175,-0.01,0.00147136,-0.01,0.000371011,-0.01,0.0000994616,-0.01,0.0000336962,-0.01,0.0000101672,-0.01,0.00000339461
1.99,0.00416754,1.99,0.00416756,1.99,0.00416751,1.99,0.0041674,1.99,0.004167,1.99,0.00416588,1.99,0.00416201,1.99,0.00415097,1.99,0.00411265,1.99,0.00400537,1.99,0.00365426,1.99,0.00283117,1.99,0.00127678,1.99,0.000338733,1.99,0.000101033,1.99,0.0000342473,1.99,0.0000103337,1.99,0.00000345025
3.99,0.00427407,3.99,0.00427409,3.99,0.00427404,3.99,0.00427393,3.99,0.00427351,3.99,0.00427236,3.99,0.00426837,3.99,0.00425701,3.99,0.00421755,3.99,0.00410709,3.99,0.00374566,3.99,0.00289907,3.99,0.00130405,3.99,0.000346159,3.99,0.000103582,3.99,0.0000351227,3.99,0.0000105978,3.99,0.00000353844
5.99,0.00442268,5.99,0.0044227,5.99,0.00442265,5.99,0.00442253,5.99,0.0044221,5.99,0.00442091,5.99,0.00441677,5.99,0.00440498,5.99,0.00436402,5.99,0.0042494,5.99,0.00387442,5.99,0.00299659,5.99,0.00134547,5.99,0.000357301,5.99,0.000107158,5.99,0.0000363439,5.99,0.0000109663,5.99,0.00000366148
