Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-62.01,0.998059,-62.01,0.998056,-62.01,0.998044,-62.01,0.998011,-62.01,0.997894,-62.01,0.997562,-62.01,0.996399,-62.01,0.993091,-62.01,0.981686,-62.01,0.950497,-62.01,0.855368,-62.01,0.665111,-62.01,0.373779,-62.01,0.165686,-62.01,0.0557492,-62.01,0.0187959,-62.01,0.00516791,-62.01,0.00120426
-60.01,0.997386,-60.01,0.997383,-60.01,0.997371,-60.01,0.997338,-60.01,0.997222,-60.01,0.996889,-60.01,0.995727,-60.01,0.992422,-60.01,0.981025,-60.01,0.949856,-60.01,0.854791,-60.01,0.664662,-60.01,0.373527,-60.01,0.165574,-60.01,0.0557117,-60.01,0.0187832,-60.01,0.00516442,-60.01,0.00120345
-58.01,0.996485,-58.01,0.996482,-58.01,0.99647,-58.01,0.996437,-58.01,0.996321,-58.01,0.995988,-58.01,0.994827,-58.01,0.991525,-58.01,0.980138,-58.01,0.948997,-58.01,0.854019,-58.01,0.664062,-58.01,0.37319,-58.01,0.165424,-58.01,0.0556613,-58.01,0.0187662,-58.01,0.00515976,-58.01,0.00120236
-56.01,0.995278,-56.01,0.995274,-56.01,0.995263,-56.01,0.99523,-56.01,0.995113,-56.01,0.994782,-56.01,0.993622,-56.01,0.990324,-56.01,0.97895,-56.01,0.947848,-56.01,0.852984,-56.01,0.663257,-56.01,0.372738,-56.01,0.165224,-56.01,0.0555939,-56.01,0.0187435,-56.01,0.00515351,-56.01,0.00120091
-54.01,0.993662,-54.01,0.993659,-54.01,0.993648,-54.01,0.993614,-54.01,0.993498,-54.01,0.993167,-54.01,0.992009,-54.01,0.988717,-54.01,0.977362,-54.01,0.946309,-54.01,0.8516,-54.01,0.662181,-54.01,0.372133,-54.01,0.164956,-54.01,0.0555037,-54.01,0.0187131,-54.01,0.00514514,-54.01,0.00119896
-52.01,0.991503,-52.01,0.9915,-52.01,0.991488,-52.01,0.991455,-52.01,0.991339,-52.01,0.991009,-52.01,0.989854,-52.01,0.986568,-52.01,0.975238,-52.01,0.944253,-52.01,0.849749,-52.01,0.660742,-52.01,0.371324,-52.01,0.164597,-52.01,0.055383,-52.01,0.0186724,-52.01,0.00513396,-52.01,0.00119635
-50.01,0.98862,-50.01,0.988617,-50.01,0.988605,-50.01,0.988572,-50.01,0.988457,-50.01,0.988127,-50.01,0.986975,-50.01,0.983699,-50.01,0.972402,-50.01,0.941507,-50.01,0.847278,-50.01,0.65882,-50.01,0.370244,-50.01,0.164119,-50.01,0.055222,-50.01,0.0186181,-50.01,0.00511903,-50.01,0.00119287
-48.01,0.984778,-48.01,0.984774,-48.01,0.984763,-48.01,0.98473,-48.01,0.984615,-48.01,0.984287,-48.01,0.983139,-48.01,0.979876,-48.01,0.968623,-48.01,0.937848,-48.01,0.843985,-48.01,0.65626,-48.01,0.368805,-48.01,0.163481,-48.01,0.0550074,-48.01,0.0185457,-48.01,0.00509914,-48.01,0.00118824
-46.01,0.979668,-46.01,0.979665,-46.01,0.979653,-46.01,0.979621,-46.01,0.979506,-46.01,0.97918,-46.01,0.978038,-46.01,0.974792,-46.01,0.963597,-46.01,0.932982,-46.01,0.839606,-46.01,0.652855,-46.01,0.366892,-46.01,0.162633,-46.01,0.054722,-46.01,0.0184495,-46.01,0.00507268,-46.01,0.00118207
-44.01,0.972894,-44.01,0.972891,-44.01,0.97288,-44.01,0.972847,-44.01,0.972734,-44.01,0.972409,-44.01,0.971276,-44.01,0.968052,-44.01,0.956934,-44.01,0.926531,-44.01,0.833801,-44.01,0.648341,-44.01,0.364355,-44.01,0.161508,-44.01,0.0543436,-44.01,0.0183219,-44.01,0.00503761,-44.01,0.0011739
-42.01,0.963951,-42.01,0.963948,-42.01,0.963936,-42.01,0.963904,-42.01,0.963792,-42.01,0.96347,-42.01,0.962347,-42.01,0.959153,-42.01,0.948138,-42.01,0.918014,-42.01,0.826136,-42.01,0.642381,-42.01,0.361006,-42.01,0.160023,-42.01,0.053844,-42.01,0.0181535,-42.01,0.0049913,-42.01,0.00116311
-40.01,0.952205,-40.01,0.952202,-40.01,0.952191,-40.01,0.952159,-40.01,0.952048,-40.01,0.951731,-40.01,0.950621,-40.01,0.947466,-40.01,0.936585,-40.01,0.906828,-40.01,0.81607,-40.01,0.634554,-40.01,0.356607,-40.01,0.158074,-40.01,0.053188,-40.01,0.0179323,-40.01,0.00493048,-40.01,0.00114894
-38.01,0.936888,-38.01,0.936884,-38.01,0.936873,-38.01,0.936842,-38.01,0.936733,-38.01,0.936421,-38.01,0.935329,-38.01,0.932224,-38.01,0.921518,-38.01,0.89224,-38.01,0.802942,-38.01,0.624346,-38.01,0.35087,-38.01,0.155531,-38.01,0.0523323,-38.01,0.0176438,-38.01,0.00485116,-38.01,0.00113045
-36.01,0.917092,-36.01,0.917089,-36.01,0.917079,-36.01,0.917048,-36.01,0.916941,-36.01,0.916635,-36.01,0.915567,-36.01,0.912528,-36.01,0.902048,-36.01,0.873388,-36.01,0.785977,-36.01,0.611154,-36.01,0.343457,-36.01,0.152244,-36.01,0.0512266,-36.01,0.0172711,-36.01,0.00474867,-36.01,0.00110657
-34.01,0.891811,-34.01,0.891808,-34.01,0.891797,-34.01,0.891768,-34.01,0.891664,-34.01,0.891366,-34.01,0.890327,-34.01,0.887372,-34.01,0.877181,-34.01,0.849312,-34.01,0.76431,-34.01,0.594306,-34.01,0.333989,-34.01,0.148048,-34.01,0.0498145,-34.01,0.0167949,-34.01,0.00461776,-34.01,0.00107606
-32.01,0.860004,-32.01,0.860001,-32.01,0.859991,-32.01,0.859962,-32.01,0.859862,-32.01,0.859575,-32.01,0.858573,-32.01,0.855723,-32.01,0.845895,-32.01,0.81902,-32.01,0.73705,-32.01,0.57311,-32.01,0.322077,-32.01,0.142767,-32.01,0.0480378,-32.01,0.0161959,-32.01,0.00445306,-32.01,0.00103769
-30.01,0.820734,-30.01,0.820731,-30.01,0.820721,-30.01,0.820694,-30.01,0.820598,-30.01,0.820324,-30.01,0.819368,-30.01,0.816648,-30.01,0.80727,-30.01,0.781621,-30.01,0.703394,-30.01,0.54694,-30.01,0.30737,-30.01,0.136248,-30.01,0.0458443,-30.01,0.0154564,-30.01,0.00424972,-30.01,0.000990302
-28.01,0.773363,-28.01,0.77336,-28.01,0.773351,-28.01,0.773326,-28.01,0.773235,-28.01,0.772977,-28.01,0.772076,-28.01,0.769514,-28.01,0.760676,-28.01,0.736508,-28.01,0.662796,-28.01,0.515372,-28.01,0.289629,-28.01,0.128384,-28.01,0.0431982,-28.01,0.0145643,-28.01,0.00400444,-28.01,0.000933144
-26.01,0.717796,-26.01,0.717794,-26.01,0.717785,-26.01,0.717761,-26.01,0.717677,-26.01,0.717438,-26.01,0.716602,-26.01,0.714223,-26.01,0.706021,-26.01,0.683589,-26.01,0.615174,-26.01,0.478342,-26.01,0.268819,-26.01,0.11916,-26.01,0.0400944,-26.01,0.0135178,-26.01,0.00371672,-26.01,0.000866097
