Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,1,-90.01,0.999998,-90.01,0.999996,-90.01,0.999994,-90.01,0.99999,-90.01,0.999984,-90.01,0.999967,-90.01,0.999923,-90.01,0.999774,-90.01,0.999354,-90.01,0.997888,-90.01,0.993728,-90.01,0.979444,-90.01,0.940765,-90.01,0.825043,-90.01,0.598388,-90.01,0.26514,-90.01,0.0700105
-88.01,1,-88.01,0.999998,-88.01,0.999996,-88.01,0.999994,-88.01,0.99999,-88.01,0.999984,-88.01,0.999967,-88.01,0.999923,-88.01,0.999774,-88.01,0.999354,-88.01,0.997888,-88.01,0.993728,-88.01,0.979444,-88.01,0.940765,-88.01,0.825043,-88.01,0.598387,-88.01,0.265139,-88.01,0.0700102
-86.01,1,-86.01,0.999998,-86.01,0.999996,-86.01,0.999994,-86.01,0.99999,-86.01,0.999984,-86.01,0.999967,-86.01,0.999923,-86.01,0.999774,-86.01,0.999354,-86.01,0.997888,-86.01,0.993728,-86.01,0.979444,-86.01,0.940765,-86.01,0.825042,-86.01,0.598386,-86.01,0.265138,-86.01,0.0700097
-84.01,1,-84.01,0.999998,-84.01,0.999996,-84.01,0.999994,-84.01,0.99999,-84.01,0.999984,-84.01,0.999967,-84.01,0.999923,-84.01,0.999774,-84.01,0.999354,-84.01,0.997888,-84.01,0.993728,-84.01,0.979443,-84.01,0.940765,-84.01,0.825041,-84.01,0.598384,-84.01,0.265136,-84.01,0.0700091
-82.01,1,-82.01,0.999998,-82.01,0.999996,-82.01,0.999994,-82.01,0.99999,-82.01,0.999984,-82.01,0.999967,-82.01,0.999923,-82.01,0.999774,-82.01,0.999354,-82.01,0.997888,-82.01,0.993728,-82.01,0.979443,-82.01,0.940764,-82.01,0.825039,-82.01,0.598381,-82.01,0.265133,-82.01,0.0700082
-80.01,1,-80.01,0.999998,-80.01,0.999996,-80.01,0.999994,-80.01,0.99999,-80.01,0.999984,-80.01,0.999967,-80.01,0.999923,-80.01,0.999774,-80.01,0.999353,-80.01,0.997888,-80.01,0.993728,-80.01,0.979443,-80.01,0.940763,-80.01,0.825037,-80.01,0.598377,-80.01,0.265129,-80.01,0.0700069
-78.01,0.999999,-78.01,0.999998,-78.01,0.999996,-78.01,0.999993,-78.01,0.99999,-78.01,0.999983,-78.01,0.999967,-78.01,0.999922,-78.01,0.999774,-78.01,0.999353,-78.01,0.997887,-78.01,0.993727,-78.01,0.979442,-78.01,0.940762,-78.01,0.825033,-78.01,0.598371,-78.01,0.265124,-78.01,0.0700051
-76.01,0.999999,-76.01,0.999997,-76.01,0.999995,-76.01,0.999993,-76.01,0.999989,-76.01,0.999983,-76.01,0.999966,-76.01,0.999922,-76.01,0.999773,-76.01,0.999353,-76.01,0.997887,-76.01,0.993727,-76.01,0.979441,-76.01,0.940759,-76.01,0.825028,-76.01,0.598363,-76.01,0.265116,-76.01,0.0700025
-74.01,0.999999,-74.01,0.999997,-74.01,0.999995,-74.01,0.999992,-74.01,0.999989,-74.01,0.999983,-74.01,0.999966,-74.01,0.999922,-74.01,0.999773,-74.01,0.999352,-74.01,0.997886,-74.01,0.993726,-74.01,0.97944,-74.01,0.940756,-74.01,0.825022,-74.01,0.598351,-74.01,0.265106,-74.01,0.0699988
-72.01,0.999998,-72.01,0.999996,-72.01,0.999994,-72.01,0.999992,-72.01,0.999988,-72.01,0.999982,-72.01,0.999965,-72.01,0.999921,-72.01,0.999772,-72.01,0.999351,-72.01,0.997885,-72.01,0.993725,-72.01,0.979438,-72.01,0.940752,-72.01,0.825012,-72.01,0.598334,-72.01,0.26509,-72.01,0.0699935
-70.01,0.999997,-70.01,0.999995,-70.01,0.999993,-70.01,0.99999,-70.01,0.999987,-70.01,0.999981,-70.01,0.999964,-70.01,0.99992,-70.01,0.999771,-70.01,0.99935,-70.01,0.997884,-70.01,0.993723,-70.01,0.979435,-70.01,0.940747,-70.01,0.824998,-70.01,0.59831,-70.01,0.265068,-70.01,0.069986
-68.01,0.999995,-68.01,0.999993,-68.01,0.999991,-68.01,0.999989,-68.01,0.999985,-68.01,0.999979,-68.01,0.999962,-68.01,0.999918,-68.01,0.999769,-68.01,0.999348,-68.01,0.997882,-68.01,0.993721,-68.01,0.979431,-68.01,0.940738,-68.01,0.824978,-68.01,0.598275,-68.01,0.265037,-68.01,0.0699752
-66.01,0.999992,-66.01,0.99999,-66.01,0.999988,-66.01,0.999986,-66.01,0.999982,-66.01,0.999976,-66.01,0.999959,-66.01,0.999915,-66.01,0.999766,-66.01,0.999346,-66.01,0.997879,-66.01,0.993717,-66.01,0.979425,-66.01,0.940726,-66.01,0.82495,-66.01,0.598226,-66.01,0.264992,-66.01,0.0699599
-64.01,0.999988,-64.01,0.999986,-64.01,0.999984,-64.01,0.999982,-64.01,0.999978,-64.01,0.999972,-64.01,0.999955,-64.01,0.999911,-64.01,0.999762,-64.01,0.999341,-64.01,0.997874,-64.01,0.993711,-64.01,0.979416,-64.01,0.940709,-64.01,0.82491,-64.01,0.598156,-64.01,0.264928,-64.01,0.0699381
-62.01,0.999982,-62.01,0.99998,-62.01,0.999978,-62.01,0.999976,-62.01,0.999972,-62.01,0.999966,-62.01,0.999949,-62.01,0.999905,-62.01,0.999756,-62.01,0.999335,-62.01,0.997868,-62.01,0.993703,-62.01,0.979403,-62.01,0.940684,-62.01,0.824852,-62.01,0.598056,-62.01,0.264838,-62.01,0.0699071
-60.01,0.999973,-60.01,0.999971,-60.01,0.999969,-60.01,0.999967,-60.01,0.999963,-60.01,0.999957,-60.01,0.99994,-60.01,0.999896,-60.01,0.999747,-60.01,0.999325,-60.01,0.997857,-60.01,0.993691,-60.01,0.979384,-60.01,0.940647,-60.01,0.824769,-60.01,0.597913,-60.01,0.264708,-60.01,0.0698628
-58.01,0.999959,-58.01,0.999957,-58.01,0.999955,-58.01,0.999953,-58.01,0.999949,-58.01,0.999943,-58.01,0.999926,-58.01,0.999882,-58.01,0.999733,-58.01,0.999311,-58.01,0.997842,-58.01,0.993673,-58.01,0.979357,-58.01,0.940595,-58.01,0.82465,-58.01,0.597708,-58.01,0.264523,-58.01,0.0697998
-56.01,0.999938,-56.01,0.999936,-56.01,0.999934,-56.01,0.999932,-56.01,0.999928,-56.01,0.999922,-56.01,0.999905,-56.01,0.999861,-56.01,0.999711,-56.01,0.99929,-56.01,0.997819,-56.01,0.993646,-56.01,0.979316,-56.01,0.940519,-56.01,0.824479,-56.01,0.597417,-56.01,0.26426,-56.01,0.0697101
-54.01,0.999906,-54.01,0.999904,-54.01,0.999902,-54.01,0.9999,-54.01,0.999896,-54.01,0.99989,-54.01,0.999873,-54.01,0.999829,-54.01,0.999679,-54.01,0.999257,-54.01,0.997785,-54.01,0.993606,-54.01,0.979257,-54.01,0.940409,-54.01,0.824235,-54.01,0.597,-54.01,0.263885,-54.01,0.0695825
