Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,1,-90.01,1,-90.01,1,-90.01,1,-90.01,1,-90.01,1,-90.01,0.999999,-90.01,0.999998,-90.01,0.999995,-90.01,0.999985,-90.01,0.99995,-90.01,0.999849,-90.01,0.999496,-90.01,0.998488,-90.01,0.994959,-90.01,0.984878,-90.01,0.949595,-90.01,0.848785
-88.01,0.999994,-88.01,0.999994,-88.01,0.999994,-88.01,0.999994,-88.01,0.999994,-88.01,0.999994,-88.01,0.999994,-88.01,0.999993,-88.01,0.999989,-88.01,0.999979,-88.01,0.999944,-88.01,0.999843,-88.01,0.99949,-88.01,0.998482,-88.01,0.994954,-88.01,0.984873,-88.01,0.94959,-88.01,0.84878
-86.01,0.999987,-86.01,0.999987,-86.01,0.999987,-86.01,0.999987,-86.01,0.999987,-86.01,0.999986,-86.01,0.999986,-86.01,0.999985,-86.01,0.999982,-86.01,0.999972,-86.01,0.999936,-86.01,0.999835,-86.01,0.999483,-86.01,0.998475,-86.01,0.994946,-86.01,0.984865,-86.01,0.949582,-86.01,0.848773
-84.01,0.999976,-84.01,0.999976,-84.01,0.999976,-84.01,0.999976,-84.01,0.999976,-84.01,0.999976,-84.01,0.999975,-84.01,0.999974,-84.01,0.999971,-84.01,0.999961,-84.01,0.999925,-84.01,0.999825,-84.01,0.999472,-84.01,0.998464,-84.01,0.994935,-84.01,0.984855,-84.01,0.949572,-84.01,0.848764
-82.01,0.99996,-82.01,0.99996,-82.01,0.99996,-82.01,0.99996,-82.01,0.99996,-82.01,0.99996,-82.01,0.99996,-82.01,0.999959,-82.01,0.999955,-82.01,0.999945,-82.01,0.99991,-82.01,0.999809,-82.01,0.999456,-82.01,0.998448,-82.01,0.99492,-82.01,0.98484,-82.01,0.949557,-82.01,0.848751
-80.01,0.999939,-80.01,0.999939,-80.01,0.999939,-80.01,0.999939,-80.01,0.999939,-80.01,0.999939,-80.01,0.999939,-80.01,0.999938,-80.01,0.999934,-80.01,0.999924,-80.01,0.999889,-80.01,0.999788,-80.01,0.999435,-80.01,0.998427,-80.01,0.994899,-80.01,0.984818,-80.01,0.949537,-80.01,0.848733
-78.01,0.999909,-78.01,0.999909,-78.01,0.999909,-78.01,0.999909,-78.01,0.999909,-78.01,0.999909,-78.01,0.999909,-78.01,0.999908,-78.01,0.999904,-78.01,0.999894,-78.01,0.999859,-78.01,0.999758,-78.01,0.999405,-78.01,0.998397,-78.01,0.994869,-78.01,0.984789,-78.01,0.949509,-78.01,0.848708
-76.01,0.999867,-76.01,0.999867,-76.01,0.999867,-76.01,0.999867,-76.01,0.999867,-76.01,0.999867,-76.01,0.999867,-76.01,0.999866,-76.01,0.999862,-76.01,0.999852,-76.01,0.999817,-76.01,0.999716,-76.01,0.999363,-76.01,0.998355,-76.01,0.994827,-76.01,0.984748,-76.01,0.949469,-76.01,0.848672
-74.01,0.999809,-74.01,0.999809,-74.01,0.999809,-74.01,0.999809,-74.01,0.999809,-74.01,0.999808,-74.01,0.999808,-74.01,0.999807,-74.01,0.999804,-74.01,0.999794,-74.01,0.999758,-74.01,0.999657,-74.01,0.999305,-74.01,0.998297,-74.01,0.994769,-74.01,0.98469,-74.01,0.949413,-74.01,0.848622
-72.01,0.999727,-72.01,0.999727,-72.01,0.999727,-72.01,0.999727,-72.01,0.999727,-72.01,0.999727,-72.01,0.999726,-72.01,0.999725,-72.01,0.999722,-72.01,0.999712,-72.01,0.999676,-72.01,0.999575,-72.01,0.999223,-72.01,0.998215,-72.01,0.994688,-72.01,0.984609,-72.01,0.949335,-72.01,0.848553
