Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,0.0000922509,-90.01,0.0000922543,-90.01,0.0000922665,-90.01,0.0000923009,-90.01,0.0000924198,-90.01,0.0000927509,-90.01,0.0000938085,-90.01,0.0000961646,-90.01,0.000100499,-90.01,0.000104101,-90.01,0.000105292,-90.01,0.00010287,-90.01,0.0000940344,-90.01,0.0000794613,-90.01,0.0000631793,-90.01,0.0000541354,-90.01,0.0000486598,-90.01,0.0000427678
-88.01,0.0000903219,-88.01,0.0000903254,-88.01,0.0000903368,-88.01,0.0000903707,-88.01,0.0000904865,-88.01,0.0000908085,-88.01,0.0000918386,-88.01,0.0000941342,-88.01,0.0000983567,-88.01,0.000101868,-88.01,0.00010304,-88.01,0.000100718,-88.01,0.0000921818,-88.01,0.0000780645,-88.01,0.0000622266,-88.01,0.0000533943,-88.01,0.0000480246,-88.01,0.0000422182
-86.01,0.0000881015,-86.01,0.0000881048,-86.01,0.0000881161,-86.01,0.0000881485,-86.01,0.0000882608,-86.01,0.0000885731,-86.01,0.0000895713,-86.01,0.0000917966,-86.01,0.0000958905,-86.01,0.0000992964,-86.01,0.000100445,-86.01,0.0000982274,-86.01,0.0000900299,-86.01,0.0000764276,-86.01,0.0000610975,-86.01,0.0000525101,-86.01,0.0000472648,-86.01,0.0000415605
-84.01,0.0000855872,-84.01,0.0000855905,-84.01,0.0000856014,-84.01,0.0000856326,-84.01,0.0000857408,-84.01,0.0000860417,-84.01,0.0000870044,-84.01,0.0000891496,-84.01,0.0000930975,-84.01,0.0000963838,-84.01,0.0000975038,-84.01,0.0000953975,-84.01,0.0000875707,-84.01,0.0000745373,-84.01,0.000059777,-84.01,0.0000514688,-84.01,0.0000463667,-84.01,0.000040782
-82.01,0.0000827898,-82.01,0.0000827928,-82.01,0.0000828033,-82.01,0.0000828332,-82.01,0.0000829369,-82.01,0.0000832255,-82.01,0.0000841482,-82.01,0.0000862043,-82.01,0.0000899899,-82.01,0.0000931428,-82.01,0.0000942275,-82.01,0.0000922384,-82.01,0.0000848074,-82.01,0.0000723892,-82.01,0.0000582555,-82.01,0.0000502593,-82.01,0.0000453193,-82.01,0.0000398732
-80.01,0.000079734,-80.01,0.0000797369,-80.01,0.0000797469,-80.01,0.0000797754,-80.01,0.0000798744,-80.01,0.0000801493,-80.01,0.000081028,-80.01,0.0000829873,-80.01,0.000086595,-80.01,0.0000896012,-80.01,0.0000906442,-80.01,0.0000887751,-80.01,0.0000817574,-80.01,0.0000699896,-80.01,0.00005653,-80.01,0.0000488756,-80.01,0.0000441163,-80.01,0.000038828
-78.01,0.0000764577,-78.01,0.0000764605,-78.01,0.0000764698,-78.01,0.000076497,-78.01,0.0000765905,-78.01,0.0000768506,-78.01,0.000077683,-78.01,0.000079538,-78.01,0.0000829542,-78.01,0.0000858027,-78.01,0.0000867975,-78.01,0.0000850482,-78.01,0.0000784523,-78.01,0.000067357,-78.01,0.0000546072,-78.01,0.0000473188,-78.01,0.0000427572,-78.01,0.0000376451
-76.01,0.0000730089,-76.01,0.0000730115,-76.01,0.0000730204,-76.01,0.0000730458,-76.01,0.0000731339,-76.01,0.0000733784,-76.01,0.0000741617,-76.01,0.0000759076,-76.01,0.0000791222,-76.01,0.0000818036,-76.01,0.0000827441,-76.01,0.0000811114,-76.01,0.0000749367,-76.01,0.0000645216,-76.01,0.0000525025,-76.01,0.0000455979,-76.01,0.0000412475,-76.01,0.0000363293
-74.01,0.0000694447,-74.01,0.0000694471,-74.01,0.0000694554,-74.01,0.0000694792,-74.01,0.0000695616,-74.01,0.0000697908,-74.01,0.0000705223,-74.01,0.0000721549,-74.01,0.0000751615,-74.01,0.000077669,-74.01,0.0000785492,-74.01,0.0000770276,-74.01,0.0000712651,-74.01,0.0000615235,-74.01,0.0000502406,-74.01,0.0000437303,-74.01,0.0000396007,-74.01,0.000034892
-72.01,0.0000658245,-72.01,0.0000658267,-72.01,0.0000658345,-72.01,0.0000658567,-72.01,0.0000659337,-72.01,0.000066146,-72.01,0.000066826,-72.01,0.000068343,-72.01,0.0000711375,-72.01,0.0000734674,-72.01,0.0000742827,-72.01,0.0000728652,-72.01,0.0000674978,-72.01,0.0000584101,-72.01,0.0000478537,-72.01,0.0000417393,-72.01,0.0000378368,-72.01,0.0000333499
-70.01,0.0000622064,-70.01,0.0000622084,-70.01,0.0000622156,-70.01,0.000062236,-70.01,0.0000623067,-70.01,0.0000625032,-70.01,0.0000631312,-70.01,0.0000645339,-70.01,0.000067115,-70.01,0.0000692659,-70.01,0.0000700138,-70.01,0.0000686911,-70.01,0.000063696,-70.01,0.0000552322,-70.01,0.0000453794,-70.01,0.0000396552,-70.01,0.0000359813,-70.01,0.0000317253
-68.01,0.0000586451,-68.01,0.000058647,-68.01,0.0000586535,-68.01,0.0000586722,-68.01,0.0000587372,-68.01,0.000058917,-68.01,0.0000594949,-68.01,0.0000607829,-68.01,0.0000631547,-68.01,0.0000651276,-68.01,0.0000658055,-68.01,0.0000645682,-68.01,0.0000599189,-68.01,0.0000520402,-68.01,0.0000428577,-68.01,0.0000375106,-68.01,0.0000340631,-68.01,0.0000300437
-66.01,0.0000551867,-66.01,0.0000551884,-66.01,0.0000551944,-66.01,0.0000552116,-66.01,0.0000552709,-66.01,0.0000554357,-66.01,0.000055963,-66.01,0.0000571405,-66.01,0.0000593069,-66.01,0.0000611064,-66.01,0.0000617129,-66.01,0.0000605512,-66.01,0.0000562191,-66.01,0.0000488823,-66.01,0.0000403277,-66.01,0.0000353398,-66.01,0.000032113,-66.01,0.0000283313
-64.01,0.000051869,-64.01,0.0000518707,-64.01,0.0000518763,-64.01,0.0000518918,-64.01,0.0000519456,-64.01,0.0000520954,-64.01,0.0000525751,-64.01,0.0000536449,-64.01,0.0000556143,-64.01,0.0000572453,-64.01,0.0000577802,-64.01,0.0000566851,-64.01,0.0000526407,-64.01,0.0000457994,-64.01,0.0000378262,-64.01,0.0000331755,-64.01,0.0000301601,-64.01,0.0000266143
