Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,0.917743,-90.01,0.917743,-90.01,0.917744,-90.01,0.917744,-90.01,0.917746,-90.01,0.91775,-90.01,0.917766,-90.01,0.917811,-90.01,0.917972,-90.01,0.918453,-90.01,0.920426,-90.01,0.930044,-90.01,0.990118,-90.01,1,-90.01,0.992317,-90.01,0.950313,-90.01,0.828586,-90.01,0.586208
-88.01,0.917743,-88.01,0.917743,-88.01,0.917744,-88.01,0.917744,-88.01,0.917746,-88.01,0.91775,-88.01,0.917766,-88.01,0.917811,-88.01,0.917972,-88.01,0.918453,-88.01,0.920428,-88.01,0.930366,-88.01,0.99185,-88.01,1,-88.01,0.992317,-88.01,0.950313,-88.01,0.828586,-88.01,0.586208
-86.01,0.917743,-86.01,0.917743,-86.01,0.917743,-86.01,0.917744,-86.01,0.917746,-86.01,0.91775,-86.01,0.917766,-86.01,0.917811,-86.01,0.917972,-86.01,0.918453,-86.01,0.920428,-86.01,0.930382,-86.01,0.991876,-86.01,1,-86.01,0.992317,-86.01,0.950313,-86.01,0.828585,-86.01,0.586208
-84.01,0.917743,-84.01,0.917743,-84.01,0.917743,-84.01,0.917744,-84.01,0.917746,-84.01,0.91775,-84.01,0.917766,-84.01,0.917811,-84.01,0.917972,-84.01,0.918453,-84.01,0.920428,-84.01,0.930383,-84.01,0.991877,-84.01,1,-84.01,0.992317,-84.01,0.950313,-84.01,0.828585,-84.01,0.586208
-82.01,0.917743,-82.01,0.917743,-82.01,0.917743,-82.01,0.917744,-82.01,0.917745,-82.01,0.91775,-82.01,0.917766,-82.01,0.917811,-82.01,0.917972,-82.01,0.918453,-82.01,0.920428,-82.01,0.930383,-82.01,0.991877,-82.01,1,-82.01,0.992317,-82.01,0.950313,-82.01,0.828585,-82.01,0.586208
-80.01,0.917743,-80.01,0.917743,-80.01,0.917743,-80.01,0.917744,-80.01,0.917745,-80.01,0.91775,-80.01,0.917766,-80.01,0.917811,-80.01,0.917972,-80.01,0.918453,-80.01,0.920428,-80.01,0.930383,-80.01,0.991877,-80.01,1,-80.01,0.992316,-80.01,0.950313,-80.01,0.828585,-80.01,0.586208
-78.01,0.917743,-78.01,0.917743,-78.01,0.917743,-78.01,0.917744,-78.01,0.917745,-78.01,0.91775,-78.01,0.917766,-78.01,0.917811,-78.01,0.917972,-78.01,0.918453,-78.01,0.920428,-78.01,0.930383,-78.01,0.991877,-78.01,1,-78.01,0.992316,-78.01,0.950312,-78.01,0.828584,-78.01,0.586208
-76.01,0.917743,-76.01,0.917743,-76.01,0.917743,-76.01,0.917744,-76.01,0.917745,-76.01,0.91775,-76.01,0.917766,-76.01,0.917811,-76.01,0.917972,-76.01,0.918453,-76.01,0.920428,-76.01,0.930383,-76.01,0.991877,-76.01,1,-76.01,0.992316,-76.01,0.950311,-76.01,0.828583,-76.01,0.586207
-74.01,0.917743,-74.01,0.917743,-74.01,0.917743,-74.01,0.917744,-74.01,0.917745,-74.01,0.91775,-74.01,0.917765,-74.01,0.917811,-74.01,0.917972,-74.01,0.918453,-74.01,0.920428,-74.01,0.930383,-74.01,0.991876,-74.01,1,-74.01,0.992316,-74.01,0.950309,-74.01,0.828581,-74.01,0.586206
-72.01,0.917743,-72.01,0.917743,-72.01,0.917743,-72.01,0.917743,-72.01,0.917745,-72.01,0.917749,-72.01,0.917765,-72.01,0.917811,-72.01,0.917971,-72.01,0.918453,-72.01,0.920428,-72.01,0.930382,-72.01,0.991876,-72.01,0.999999,-72.01,0.992315,-72.01,0.950305,-72.01,0.828577,-72.01,0.586205
