Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,1,-90.01,0.999997,-90.01,0.999995,-90.01,0.999992,-90.01,0.999988,-90.01,0.999979,-90.01,0.999953,-90.01,0.999881,-90.01,0.99964,-90.01,0.998956,-90.01,0.996573,-90.01,0.98982,-90.01,0.966777,-90.01,0.905567,-90.01,0.733599,-90.01,0.446799,-90.01,0.139483,-90.01,0.0226457
-88.01,0.998434,-88.01,0.998431,-88.01,0.998429,-88.01,0.998427,-88.01,0.998422,-88.01,0.998413,-88.01,0.998387,-88.01,0.998315,-88.01,0.998074,-88.01,0.997392,-88.01,0.995013,-88.01,0.98827,-88.01,0.965263,-88.01,0.904148,-88.01,0.732449,-88.01,0.446098,-88.01,0.139264,-88.01,0.02261
-86.01,0.996402,-86.01,0.9964,-86.01,0.996398,-86.01,0.996395,-86.01,0.99639,-86.01,0.996381,-86.01,0.996356,-86.01,0.996284,-86.01,0.996043,-86.01,0.995363,-86.01,0.992988,-86.01,0.986259,-86.01,0.963298,-86.01,0.902306,-86.01,0.730956,-86.01,0.445187,-86.01,0.138979,-86.01,0.0225637
-84.01,0.99377,-84.01,0.993767,-84.01,0.993765,-84.01,0.993762,-84.01,0.993758,-84.01,0.993749,-84.01,0.993723,-84.01,0.993652,-84.01,0.993412,-84.01,0.992733,-84.01,0.990365,-84.01,0.983653,-84.01,0.960753,-84.01,0.899922,-84.01,0.729022,-84.01,0.444007,-84.01,0.13861,-84.01,0.0225037
-82.01,0.990366,-82.01,0.990363,-82.01,0.990361,-82.01,0.990358,-82.01,0.990354,-82.01,0.990345,-82.01,0.990319,-82.01,0.990248,-82.01,0.990009,-82.01,0.989332,-82.01,0.986975,-82.01,0.980284,-82.01,0.957461,-82.01,0.896838,-82.01,0.726522,-82.01,0.442482,-82.01,0.138133,-82.01,0.0224261
-80.01,0.985982,-80.01,0.985979,-80.01,0.985977,-80.01,0.985974,-80.01,0.98597,-80.01,0.985961,-80.01,0.985935,-80.01,0.985864,-80.01,0.985626,-80.01,0.984953,-80.01,0.982603,-80.01,0.975944,-80.01,0.953221,-80.01,0.892866,-80.01,0.723301,-80.01,0.440517,-80.01,0.137518,-80.01,0.0223261
-78.01,0.980356,-78.01,0.980353,-78.01,0.980351,-78.01,0.980348,-78.01,0.980344,-78.01,0.980335,-78.01,0.980309,-78.01,0.980239,-78.01,0.980002,-78.01,0.979332,-78.01,0.976996,-78.01,0.970375,-78.01,0.947781,-78.01,0.887768,-78.01,0.719171,-78.01,0.437997,-78.01,0.136728,-78.01,0.0221977
-76.01,0.973173,-76.01,0.97317,-76.01,0.973168,-76.01,0.973165,-76.01,0.973161,-76.01,0.973152,-76.01,0.973127,-76.01,0.973057,-76.01,0.972822,-76.01,0.972157,-76.01,0.969837,-76.01,0.963264,-76.01,0.940835,-76.01,0.881259,-76.01,0.713888,-76.01,0.434773,-76.01,0.13572,-76.01,0.0220336
-74.01,0.964061,-74.01,0.964058,-74.01,0.964056,-74.01,0.964054,-74.01,0.964049,-74.01,0.964041,-74.01,0.964016,-74.01,0.963946,-74.01,0.963714,-74.01,0.963055,-74.01,0.960757,-74.01,0.954245,-74.01,0.932025,-74.01,0.873011,-74.01,0.707191,-74.01,0.430685,-74.01,0.13444,-74.01,0.0218254
-72.01,0.952598,-72.01,0.952596,-72.01,0.952594,-72.01,0.952591,-72.01,0.952587,-72.01,0.952578,-72.01,0.952554,-72.01,0.952485,-72.01,0.952255,-72.01,0.951604,-72.01,0.949333,-72.01,0.942898,-72.01,0.92094,-72.01,0.862615,-72.01,0.698765,-72.01,0.425541,-72.01,0.132828,-72.01,0.0215633
