Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,1,-90.01,1,-90.01,0.999999,-90.01,0.999998,-90.01,0.999994,-90.01,0.999982,-90.01,0.999941,-90.01,0.999822,-90.01,0.999406,-90.01,0.99821,-90.01,0.993919,-90.01,0.977833,-90.01,0.129157,-90.01,0.012864,-90.01,0.00000213835,-90.01,1.84233e-14,-90.01,8.49785e-19,-90.01,4.10797e-23
-88.01,1,-88.01,1,-88.01,0.999999,-88.01,0.999998,-88.01,0.999994,-88.01,0.999982,-88.01,0.999941,-88.01,0.999822,-88.01,0.999406,-88.01,0.998209,-88.01,0.993919,-88.01,0.977833,-88.01,0.129157,-88.01,0.0128636,-88.01,0.00000208304,-88.01,1.40453e-14,-88.01,4.43017e-19,-88.01,1.9312e-23
-86.01,1,-86.01,1,-86.01,0.999999,-86.01,0.999998,-86.01,0.999994,-86.01,0.999982,-86.01,0.999941,-86.01,0.999822,-86.01,0.999406,-86.01,0.998209,-86.01,0.993919,-86.01,0.977833,-86.01,0.129157,-86.01,0.0128636,-86.01,0.00000208272,-86.01,1.37994e-14,-86.01,3.90428e-19,-86.01,1.57246e-23
-84.01,0.999999,-84.01,0.999999,-84.01,0.999999,-84.01,0.999998,-84.01,0.999993,-84.01,0.999982,-84.01,0.99994,-84.01,0.999822,-84.01,0.999406,-84.01,0.998209,-84.01,0.993919,-84.01,0.977833,-84.01,0.129157,-84.01,0.0128636,-84.01,0.00000208272,-84.01,1.37858e-14,-84.01,3.83637e-19,-84.01,1.51338e-23
-82.01,0.999999,-82.01,0.999999,-82.01,0.999998,-82.01,0.999997,-82.01,0.999993,-82.01,0.999981,-82.01,0.999939,-82.01,0.999821,-82.01,0.999405,-82.01,0.998208,-82.01,0.993918,-82.01,0.977832,-82.01,0.129157,-82.01,0.0128636,-82.01,0.00000208273,-82.01,1.37853e-14,-82.01,3.82769e-19,-82.01,1.50369e-23
-80.01,0.999998,-80.01,0.999997,-80.01,0.999997,-80.01,0.999996,-80.01,0.999992,-80.01,0.99998,-80.01,0.999938,-80.01,0.99982,-80.01,0.999404,-80.01,0.998207,-80.01,0.993917,-80.01,0.977831,-80.01,0.129157,-80.01,0.0128635,-80.01,0.00000208273,-80.01,1.37855e-14,-80.01,3.8267e-19,-80.01,1.50215e-23
-78.01,0.999996,-78.01,0.999996,-78.01,0.999995,-78.01,0.999994,-78.01,0.99999,-78.01,0.999978,-78.01,0.999936,-78.01,0.999818,-78.01,0.999402,-78.01,0.998205,-78.01,0.993915,-78.01,0.977829,-78.01,0.129156,-78.01,0.0128635,-78.01,0.00000208274,-78.01,1.37859e-14,-78.01,3.82673e-19,-78.01,1.50196e-23
-76.01,0.999992,-76.01,0.999992,-76.01,0.999992,-76.01,0.999991,-76.01,0.999987,-76.01,0.999975,-76.01,0.999933,-76.01,0.999815,-76.01,0.999399,-76.01,0.998202,-76.01,0.993912,-76.01,0.977826,-76.01,0.129156,-76.01,0.0128635,-76.01,0.00000208275,-76.01,1.37863e-14,-76.01,3.82692e-19,-76.01,1.50201e-23
-74.01,0.999987,-74.01,0.999987,-74.01,0.999986,-74.01,0.999985,-74.01,0.999981,-74.01,0.999969,-74.01,0.999928,-74.01,0.999809,-74.01,0.999393,-74.01,0.998197,-74.01,0.993907,-74.01,0.977821,-74.01,0.129155,-74.01,0.0128634,-74.01,0.00000208276,-74.01,1.37868e-14,-74.01,3.82716e-19,-74.01,1.50212e-23
-72.01,0.999978,-72.01,0.999978,-72.01,0.999977,-72.01,0.999976,-72.01,0.999972,-72.01,0.99996,-72.01,0.999919,-72.01,0.9998,-72.01,0.999384,-72.01,0.998187,-72.01,0.993898,-72.01,0.977812,-72.01,0.129154,-72.01,0.0128633,-72.01,0.00000208276,-72.01,1.37874e-14,-72.01,3.82746e-19,-72.01,1.50226e-23
