Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,1,-90.01,0.99997,-90.01,0.999968,-90.01,0.999962,-90.01,0.999941,-90.01,0.99988,-90.01,0.999669,-90.01,0.999067,-90.01,0.996977,-90.01,0.991152,-90.01,0.972501,-90.01,0.934921,-90.01,0.867761,-90.01,0.698045,-90.01,0.543511,-90.01,0.471074,-90.01,0.428484,-90.01,0.378451
-88.01,0.999958,-88.01,0.999957,-88.01,0.999955,-88.01,0.999949,-88.01,0.999928,-88.01,0.999867,-88.01,0.999656,-88.01,0.999054,-88.01,0.996964,-88.01,0.991139,-88.01,0.972494,-88.01,0.935544,-88.01,0.868938,-88.01,0.698036,-88.01,0.543504,-88.01,0.471068,-88.01,0.428478,-88.01,0.378446
-86.01,0.99994,-86.01,0.99994,-86.01,0.999937,-86.01,0.999931,-86.01,0.99991,-86.01,0.99985,-86.01,0.999639,-86.01,0.999037,-86.01,0.996946,-86.01,0.991122,-86.01,0.972477,-86.01,0.93556,-86.01,0.868941,-86.01,0.698024,-86.01,0.543495,-86.01,0.47106,-86.01,0.428471,-86.01,0.378439
-84.01,0.999917,-84.01,0.999916,-84.01,0.999914,-84.01,0.999908,-84.01,0.999887,-84.01,0.999827,-84.01,0.999615,-84.01,0.999013,-84.01,0.996923,-84.01,0.991099,-84.01,0.972455,-84.01,0.93554,-84.01,0.868921,-84.01,0.698008,-84.01,0.543482,-84.01,0.471049,-84.01,0.428461,-84.01,0.378431
-82.01,0.999886,-82.01,0.999885,-82.01,0.999883,-82.01,0.999877,-82.01,0.999856,-82.01,0.999795,-82.01,0.999584,-82.01,0.998982,-82.01,0.996892,-82.01,0.991068,-82.01,0.972424,-82.01,0.935511,-82.01,0.868894,-82.01,0.697986,-82.01,0.543465,-82.01,0.471034,-82.01,0.428447,-82.01,0.378419
-80.01,0.999843,-80.01,0.999842,-80.01,0.99984,-80.01,0.999834,-80.01,0.999813,-80.01,0.999752,-80.01,0.999541,-80.01,0.998939,-80.01,0.996849,-80.01,0.991025,-80.01,0.972382,-80.01,0.935471,-80.01,0.868857,-80.01,0.697956,-80.01,0.543442,-80.01,0.471014,-80.01,0.428429,-80.01,0.378403
-78.01,0.999781,-78.01,0.99978,-78.01,0.999778,-78.01,0.999772,-78.01,0.999751,-78.01,0.99969,-78.01,0.999479,-78.01,0.998877,-78.01,0.996787,-78.01,0.990964,-78.01,0.972322,-78.01,0.935413,-78.01,0.868804,-78.01,0.697915,-78.01,0.54341,-78.01,0.470987,-78.01,0.428404,-78.01,0.378381
-76.01,0.999682,-76.01,0.999681,-76.01,0.999679,-76.01,0.999673,-76.01,0.999652,-76.01,0.999591,-76.01,0.99938,-76.01,0.998778,-76.01,0.996688,-76.01,0.990867,-76.01,0.972224,-76.01,0.935322,-76.01,0.868722,-76.01,0.697851,-76.01,0.543362,-76.01,0.470946,-76.01,0.428367,-76.01,0.378349
-74.01,0.99949,-74.01,0.99949,-74.01,0.999488,-74.01,0.999482,-74.01,0.99946,-74.01,0.9994,-74.01,0.999189,-74.01,0.998587,-74.01,0.996498,-74.01,0.990676,-74.01,0.972042,-74.01,0.935148,-74.01,0.868564,-74.01,0.697737,-74.01,0.543279,-74.01,0.470876,-74.01,0.428305,-74.01,0.378293
-72.01,0.999022,-72.01,0.999021,-72.01,0.999019,-72.01,0.999013,-72.01,0.998992,-72.01,0.998932,-72.01,0.998721,-72.01,0.99812,-72.01,0.996033,-72.01,0.990216,-72.01,0.971594,-72.01,0.93473,-72.01,0.868206,-72.01,0.697481,-72.01,0.543101,-72.01,0.470728,-72.01,0.428171,-72.01,0.37818
