Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,1,-90.01,0.999998,-90.01,0.999991,-90.01,0.999971,-90.01,0.999901,-90.01,0.999701,-90.01,0.999002,-90.01,0.997009,-90.01,0.990096,-90.01,0.970862,-90.01,0.909052,-90.01,0.769131,-90.01,0.499783,-90.01,0.249674,-90.01,0.0905131,-90.01,0.0318365,-90.01,0.00946965,-90.01,0.00288805
-88.01,1,-88.01,0.999998,-88.01,0.999991,-88.01,0.999971,-88.01,0.999901,-88.01,0.999701,-88.01,0.999002,-88.01,0.997009,-88.01,0.990096,-88.01,0.970862,-88.01,0.909052,-88.01,0.769131,-88.01,0.499783,-88.01,0.249674,-88.01,0.0905131,-88.01,0.0318365,-88.01,0.00946965,-88.01,0.00288805
-86.01,1,-86.01,0.999998,-86.01,0.999991,-86.01,0.999971,-86.01,0.999901,-86.01,0.999701,-86.01,0.999002,-86.01,0.997009,-86.01,0.990096,-86.01,0.970862,-86.01,0.909052,-86.01,0.769131,-86.01,0.499783,-86.01,0.249673,-86.01,0.0905131,-86.01,0.0318365,-86.01,0.00946965,-86.01,0.00288805
-84.01,1,-84.01,0.999998,-84.01,0.999991,-84.01,0.999971,-84.01,0.999901,-84.01,0.999701,-84.01,0.999001,-84.01,0.997009,-84.01,0.990096,-84.01,0.970862,-84.01,0.909052,-84.01,0.769131,-84.01,0.499783,-84.01,0.249673,-84.01,0.0905131,-84.01,0.0318365,-84.01,0.00946965,-84.01,0.00288805
-82.01,1,-82.01,0.999998,-82.01,0.999991,-82.01,0.999971,-82.01,0.999901,-82.01,0.999701,-82.01,0.999001,-82.01,0.997009,-82.01,0.990096,-82.01,0.970862,-82.01,0.909052,-82.01,0.769131,-82.01,0.499783,-82.01,0.249673,-82.01,0.0905131,-82.01,0.0318365,-82.01,0.00946965,-82.01,0.00288805
-80.01,1,-80.01,0.999998,-80.01,0.999991,-80.01,0.999971,-80.01,0.999901,-80.01,0.999701,-80.01,0.999001,-80.01,0.997008,-80.01,0.990095,-80.01,0.970862,-80.01,0.909052,-80.01,0.769131,-80.01,0.499782,-80.01,0.249673,-80.01,0.0905131,-80.01,0.0318365,-80.01,0.00946965,-80.01,0.00288805
-78.01,0.999999,-78.01,0.999997,-78.01,0.99999,-78.01,0.99997,-78.01,0.9999,-78.01,0.9997,-78.01,0.999001,-78.01,0.997008,-78.01,0.990095,-78.01,0.970861,-78.01,0.909052,-78.01,0.76913,-78.01,0.499782,-78.01,0.249673,-78.01,0.0905131,-78.01,0.0318365,-78.01,0.00946965,-78.01,0.00288805
-76.01,0.999999,-76.01,0.999997,-76.01,0.99999,-76.01,0.99997,-76.01,0.9999,-76.01,0.9997,-76.01,0.999,-76.01,0.997007,-76.01,0.990094,-76.01,0.970861,-76.01,0.909051,-76.01,0.76913,-76.01,0.499782,-76.01,0.249673,-76.01,0.090513,-76.01,0.0318365,-76.01,0.00946964,-76.01,0.00288805
-74.01,0.999998,-74.01,0.999996,-74.01,0.999989,-74.01,0.999969,-74.01,0.999899,-74.01,0.999699,-74.01,0.998999,-74.01,0.997007,-74.01,0.990094,-74.01,0.97086,-74.01,0.90905,-74.01,0.769129,-74.01,0.499782,-74.01,0.249673,-74.01,0.0905129,-74.01,0.0318364,-74.01,0.00946963,-74.01,0.00288804
-72.01,0.999996,-72.01,0.999994,-72.01,0.999987,-72.01,0.999967,-72.01,0.999897,-72.01,0.999697,-72.01,0.998998,-72.01,0.997005,-72.01,0.990092,-72.01,0.970858,-72.01,0.909049,-72.01,0.769128,-72.01,0.499781,-72.01,0.249673,-72.01,0.0905128,-72.01,0.0318364,-72.01,0.00946962,-72.01,0.00288804
