Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,1,-90.01,0.99998,-90.01,0.999908,-90.01,0.999705,-90.01,0.998994,-90.01,0.996973,-90.01,0.99002,-90.01,0.971069,-90.01,0.913016,-90.01,0.789459,-90.01,0.553088,-90.01,0.30752,-90.01,0.122397,-90.01,0.0451366,-90.01,0.0140345,-90.01,0.00469064,-90.01,0.00136926,-90.01,0.000415327
-88.01,1,-88.01,0.99998,-88.01,0.999908,-88.01,0.999705,-88.01,0.998994,-88.01,0.996973,-88.01,0.99002,-88.01,0.971069,-88.01,0.913016,-88.01,0.789459,-88.01,0.553088,-88.01,0.307519,-88.01,0.122397,-88.01,0.0451366,-88.01,0.0140345,-88.01,0.00469063,-88.01,0.00136926,-88.01,0.000415326
-86.01,1,-86.01,0.99998,-86.01,0.999908,-86.01,0.999705,-86.01,0.998994,-86.01,0.996973,-86.01,0.99002,-86.01,0.971069,-86.01,0.913016,-86.01,0.789459,-86.01,0.553088,-86.01,0.307519,-86.01,0.122397,-86.01,0.0451364,-86.01,0.0140344,-86.01,0.00469061,-86.01,0.00136925,-86.01,0.000415324
-84.01,1,-84.01,0.99998,-84.01,0.999908,-84.01,0.999705,-84.01,0.998994,-84.01,0.996973,-84.01,0.99002,-84.01,0.971069,-84.01,0.913016,-84.01,0.789459,-84.01,0.553087,-84.01,0.307519,-84.01,0.122396,-84.01,0.0451362,-84.01,0.0140343,-84.01,0.00469058,-84.01,0.00136924,-84.01,0.000415322
-82.01,1,-82.01,0.999979,-82.01,0.999908,-82.01,0.999705,-82.01,0.998994,-82.01,0.996973,-82.01,0.990019,-82.01,0.971069,-82.01,0.913015,-82.01,0.789458,-82.01,0.553087,-82.01,0.307518,-82.01,0.122395,-82.01,0.0451358,-82.01,0.0140342,-82.01,0.00469052,-82.01,0.00136922,-82.01,0.000415317
-80.01,1,-80.01,0.999979,-80.01,0.999908,-80.01,0.999704,-80.01,0.998994,-80.01,0.996973,-80.01,0.990019,-80.01,0.971069,-80.01,0.913015,-80.01,0.789458,-80.01,0.553086,-80.01,0.307516,-80.01,0.122394,-80.01,0.0451351,-80.01,0.0140339,-80.01,0.00469043,-80.01,0.0013692,-80.01,0.000415308
-78.01,0.999999,-78.01,0.999979,-78.01,0.999908,-78.01,0.999704,-78.01,0.998993,-78.01,0.996973,-78.01,0.990019,-78.01,0.971068,-78.01,0.913014,-78.01,0.789457,-78.01,0.553084,-78.01,0.307514,-78.01,0.122392,-78.01,0.0451339,-78.01,0.0140335,-78.01,0.00469027,-78.01,0.00136915,-78.01,0.000415293
-76.01,0.999999,-76.01,0.999978,-76.01,0.999907,-76.01,0.999704,-76.01,0.998993,-76.01,0.996972,-76.01,0.990018,-76.01,0.971068,-76.01,0.913013,-76.01,0.789455,-76.01,0.55308,-76.01,0.307509,-76.01,0.122388,-76.01,0.0451318,-76.01,0.0140327,-76.01,0.00468999,-76.01,0.00136906,-76.01,0.000415268
-74.01,0.999998,-74.01,0.999978,-74.01,0.999906,-74.01,0.999703,-74.01,0.998992,-74.01,0.996971,-74.01,0.990017,-74.01,0.971066,-74.01,0.913012,-74.01,0.789452,-74.01,0.553075,-74.01,0.307501,-74.01,0.122381,-74.01,0.0451281,-74.01,0.0140313,-74.01,0.0046895,-74.01,0.00136892,-74.01,0.000415223
-72.01,0.999996,-72.01,0.999976,-72.01,0.999905,-72.01,0.999701,-72.01,0.99899,-72.01,0.99697,-72.01,0.990016,-72.01,0.971064,-72.01,0.913008,-72.01,0.789446,-72.01,0.553064,-72.01,0.307488,-72.01,0.12237,-72.01,0.0451218,-72.01,0.0140289,-72.01,0.00468865,-72.01,0.00136866,-72.01,0.000415146
-70.01,0.999994,-70.01,0.999973,-70.01,0.999902,-70.01,0.999698,-70.01,0.998988,-70.01,0.996967,-70.01,0.990013,-70.01,0.971061,-70.01,0.913003,-70.01,0.789436,-70.01,0.553046,-70.01,0.307464,-70.01,0.12235,-70.01,0.0451107,-70.01,0.0140247,-70.01,0.00468716,-70.01,0.00136822,-70.01,0.00041501
-68.01,0.999989,-68.01,0.999968,-68.01,0.999897,-68.01,0.999694,-68.01,0.998983,-68.01,0.996962,-68.01,0.990007,-68.01,0.971054,-68.01,0.912994,-68.01,0.78942,-68.01,0.553015,-68.01,0.307422,-68.01,0.122314,-68.01,0.0450912,-68.01,0.0140174,-68.01,0.00468456,-68.01,0.00136744,-68.01,0.000414773
-66.01,0.99998,-66.01,0.99996,-66.01,0.999889,-66.01,0.999685,-66.01,0.998974,-66.01,0.996953,-66.01,0.989998,-66.01,0.971043,-66.01,0.912977,-66.01,0.78939,-66.01,0.55296,-66.01,0.307348,-66.01,0.122252,-66.01,0.0450569,-66.01,0.0140045,-66.01,0.00467997,-66.01,0.00136607,-66.01,0.000414355
