Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,3.67741e-8,-90.01,3.67704e-8,-90.01,3.67704e-8,-90.01,3.67704e-8,-90.01,3.67702e-8,-90.01,3.67698e-8,-90.01,3.67685e-8,-90.01,3.67647e-8,-90.01,3.67521e-8,-90.01,3.67217e-8,-90.01,3.66829e-8,-90.01,3.71252e-8,-90.01,3.6934e-8,-90.01,3.09426e-8,-90.01,2.41646e-8,-90.01,2.04791e-8,-90.01,1.83105e-8,-90.01,1.60662e-8
-88.01,3.65949e-8,-88.01,3.65949e-8,-88.01,3.65949e-8,-88.01,3.65949e-8,-88.01,3.65947e-8,-88.01,3.65944e-8,-88.01,3.6593e-8,-88.01,3.65893e-8,-88.01,3.65769e-8,-88.01,3.65471e-8,-88.01,3.65104e-8,-88.01,3.70029e-8,-88.01,3.68167e-8,-88.01,3.08265e-8,-88.01,2.40898e-8,-88.01,2.04227e-8,-88.01,1.82629e-8,-88.01,1.60253e-8
-86.01,3.63689e-8,-86.01,3.63689e-8,-86.01,3.63689e-8,-86.01,3.63689e-8,-86.01,3.63688e-8,-86.01,3.63684e-8,-86.01,3.63671e-8,-86.01,3.63634e-8,-86.01,3.63514e-8,-86.01,3.63223e-8,-86.01,3.62875e-8,-86.01,3.67833e-8,-86.01,3.66098e-8,-86.01,3.06762e-8,-86.01,2.39927e-8,-86.01,2.03494e-8,-86.01,1.8201e-8,-86.01,1.59719e-8
-84.01,3.608e-8,-84.01,3.608e-8,-84.01,3.608e-8,-84.01,3.608e-8,-84.01,3.60799e-8,-84.01,3.60796e-8,-84.01,3.60783e-8,-84.01,3.60747e-8,-84.01,3.60628e-8,-84.01,3.60348e-8,-84.01,3.60023e-8,-84.01,3.64991e-8,-84.01,3.63435e-8,-84.01,3.04826e-8,-84.01,2.3867e-8,-84.01,2.02544e-8,-84.01,1.81206e-8,-84.01,1.59027e-8
-82.01,3.5714e-8,-82.01,3.57141e-8,-82.01,3.5714e-8,-82.01,3.5714e-8,-82.01,3.57139e-8,-82.01,3.57135e-8,-82.01,3.57123e-8,-82.01,3.57088e-8,-82.01,3.56975e-8,-82.01,3.56704e-8,-82.01,3.56407e-8,-82.01,3.61382e-8,-82.01,3.60045e-8,-82.01,3.02351e-8,-82.01,2.37055e-8,-82.01,2.01319e-8,-82.01,1.80169e-8,-82.01,1.58133e-8
-80.01,3.52552e-8,-80.01,3.52552e-8,-80.01,3.52552e-8,-80.01,3.52552e-8,-80.01,3.52551e-8,-80.01,3.52547e-8,-80.01,3.52535e-8,-80.01,3.52503e-8,-80.01,3.52395e-8,-80.01,3.52136e-8,-80.01,3.51878e-8,-80.01,3.5685e-8,-80.01,3.55772e-8,-80.01,2.99213e-8,-80.01,2.34994e-8,-80.01,1.99751e-8,-80.01,1.78839e-8,-80.01,1.56986e-8
-78.01,3.46878e-8,-78.01,3.46878e-8,-78.01,3.46878e-8,-78.01,3.46878e-8,-78.01,3.46877e-8,-78.01,3.46873e-8,-78.01,3.46862e-8,-78.01,3.46831e-8,-78.01,3.46727e-8,-78.01,3.46485e-8,-78.01,3.46259e-8,-78.01,3.51231e-8,-78.01,3.50451e-8,-78.01,2.95277e-8,-78.01,2.32388e-8,-78.01,1.97759e-8,-78.01,1.77147e-8,-78.01,1.55527e-8
-76.01,3.39969e-8,-76.01,3.39969e-8,-76.01,3.39969e-8,-76.01,3.39969e-8,-76.01,3.39967e-8,-76.01,3.39964e-8,-76.01,3.39954e-8,-76.01,3.39924e-8,-76.01,3.39827e-8,-76.01,3.39598e-8,-76.01,3.39417e-8,-76.01,3.44371e-8,-76.01,3.4392e-8,-76.01,2.90404e-8,-76.01,2.29129e-8,-76.01,1.95255e-8,-76.01,1.75014e-8,-76.01,1.53685e-8
-74.01,3.31705e-8,-74.01,3.31705e-8,-74.01,3.31705e-8,-74.01,3.31705e-8,-74.01,3.31704e-8,-74.01,3.317e-8,-74.01,3.31691e-8,-74.01,3.31663e-8,-74.01,3.31573e-8,-74.01,3.31363e-8,-74.01,3.31223e-8,-74.01,3.36137e-8,-74.01,3.36037e-8,-74.01,2.84462e-8,-74.01,2.25109e-8,-74.01,1.92147e-8,-74.01,1.72357e-8,-74.01,1.51391e-8
-72.01,3.22023e-8,-72.01,3.22023e-8,-72.01,3.22023e-8,-72.01,3.22023e-8,-72.01,3.22022e-8,-72.01,3.22019e-8,-72.01,3.2201e-8,-72.01,3.21985e-8,-72.01,3.21901e-8,-72.01,3.2171e-8,-72.01,3.21613e-8,-72.01,3.26456e-8,-72.01,3.26704e-8,-72.01,2.77346e-8,-72.01,2.20228e-8,-72.01,1.88342e-8,-72.01,1.69096e-8,-72.01,1.48569e-8
