Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-62.01,0.998515,-62.01,0.998515,-62.01,0.998515,-62.01,0.998515,-62.01,0.998515,-62.01,0.998515,-62.01,0.998515,-62.01,0.998515,-62.01,0.998515,-62.01,0.998515,-62.01,0.998515,-62.01,0.998515,-62.01,0.998515,-62.01,0.998515,-62.01,0.998515,-62.01,0.998515,-62.01,0.998515,-62.01,0.998515
-60.01,0.997782,-60.01,0.997782,-60.01,0.997782,-60.01,0.997782,-60.01,0.997782,-60.01,0.997782,-60.01,0.997782,-60.01,0.997782,-60.01,0.997782,-60.01,0.997782,-60.01,0.997782,-60.01,0.997782,-60.01,0.997782,-60.01,0.997782,-60.01,0.997782,-60.01,0.997782,-60.01,0.997782,-60.01,0.997782
-58.01,0.996692,-58.01,0.996692,-58.01,0.996692,-58.01,0.996692,-58.01,0.996692,-58.01,0.996692,-58.01,0.996692,-58.01,0.996692,-58.01,0.996692,-58.01,0.996692,-58.01,0.996692,-58.01,0.996692,-58.01,0.996692,-58.01,0.996692,-58.01,0.996692,-58.01,0.996692,-58.01,0.996692,-58.01,0.996692
-56.01,0.99507,-56.01,0.99507,-56.01,0.99507,-56.01,0.99507,-56.01,0.99507,-56.01,0.99507,-56.01,0.99507,-56.01,0.99507,-56.01,0.99507,-56.01,0.99507,-56.01,0.99507,-56.01,0.99507,-56.01,0.99507,-56.01,0.99507,-56.01,0.99507,-56.01,0.99507,-56.01,0.99507,-56.01,0.99507
-54.01,0.992661,-54.01,0.992661,-54.01,0.992661,-54.01,0.992661,-54.01,0.992661,-54.01,0.992661,-54.01,0.992661,-54.01,0.992661,-54.01,0.992661,-54.01,0.992661,-54.01,0.992661,-54.01,0.992661,-54.01,0.992661,-54.01,0.992661,-54.01,0.992661,-54.01,0.992661,-54.01,0.992661,-54.01,0.992661
-52.01,0.98909,-52.01,0.98909,-52.01,0.98909,-52.01,0.98909,-52.01,0.98909,-52.01,0.98909,-52.01,0.98909,-52.01,0.98909,-52.01,0.98909,-52.01,0.98909,-52.01,0.98909,-52.01,0.98909,-52.01,0.98909,-52.01,0.98909,-52.01,0.98909,-52.01,0.98909,-52.01,0.98909,-52.01,0.98909
-50.01,0.983814,-50.01,0.983814,-50.01,0.983814,-50.01,0.983814,-50.01,0.983814,-50.01,0.983814,-50.01,0.983814,-50.01,0.983814,-50.01,0.983814,-50.01,0.983814,-50.01,0.983814,-50.01,0.983814,-50.01,0.983814,-50.01,0.983814,-50.01,0.983814,-50.01,0.983814,-50.01,0.983814,-50.01,0.983814
-48.01,0.976057,-48.01,0.976057,-48.01,0.976057,-48.01,0.976057,-48.01,0.976057,-48.01,0.976057,-48.01,0.976057,-48.01,0.976057,-48.01,0.976057,-48.01,0.976057,-48.01,0.976057,-48.01,0.976057,-48.01,0.976057,-48.01,0.976057,-48.01,0.976057,-48.01,0.976057,-48.01,0.976057,-48.01,0.976057
-46.01,0.964732,-46.01,0.964732,-46.01,0.964732,-46.01,0.964732,-46.01,0.964732,-46.01,0.964732,-46.01,0.964732,-46.01,0.964732,-46.01,0.964732,-46.01,0.964732,-46.01,0.964732,-46.01,0.964732,-46.01,0.964732,-46.01,0.964732,-46.01,0.964732,-46.01,0.964732,-46.01,0.964732,-46.01,0.964732
-44.01,0.948367,-44.01,0.948367,-44.01,0.948367,-44.01,0.948367,-44.01,0.948367,-44.01,0.948367,-44.01,0.948367,-44.01,0.948367,-44.01,0.948367,-44.01,0.948367,-44.01,0.948367,-44.01,0.948367,-44.01,0.948367,-44.01,0.948367,-44.01,0.948367,-44.01,0.948367,-44.01,0.948367,-44.01,0.948367
-42.01,0.925066,-42.01,0.925066,-42.01,0.925066,-42.01,0.925066,-42.01,0.925066,-42.01,0.925066,-42.01,0.925066,-42.01,0.925066,-42.01,0.925066,-42.01,0.925066,-42.01,0.925066,-42.01,0.925066,-42.01,0.925066,-42.01,0.925066,-42.01,0.925066,-42.01,0.925066,-42.01,0.925066,-42.01,0.925066
-40.01,0.892577,-40.01,0.892577,-40.01,0.892577,-40.01,0.892577,-40.01,0.892577,-40.01,0.892577,-40.01,0.892577,-40.01,0.892577,-40.01,0.892577,-40.01,0.892577,-40.01,0.892577,-40.01,0.892577,-40.01,0.892577,-40.01,0.892577,-40.01,0.892577,-40.01,0.892577,-40.01,0.892577,-40.01,0.892577
-38.01,0.84858,-38.01,0.84858,-38.01,0.84858,-38.01,0.84858,-38.01,0.84858,-38.01,0.84858,-38.01,0.84858,-38.01,0.84858,-38.01,0.84858,-38.01,0.84858,-38.01,0.84858,-38.01,0.84858,-38.01,0.84858,-38.01,0.84858,-38.01,0.84858,-38.01,0.84858,-38.01,0.84858,-38.01,0.84858
-36.01,0.791288,-36.01,0.791288,-36.01,0.791288,-36.01,0.791288,-36.01,0.791288,-36.01,0.791288,-36.01,0.791288,-36.01,0.791288,-36.01,0.791288,-36.01,0.791288,-36.01,0.791288,-36.01,0.791288,-36.01,0.791288,-36.01,0.791288,-36.01,0.791288,-36.01,0.791288,-36.01,0.791288,-36.01,0.791288
-34.01,0.720381,-34.01,0.720381,-34.01,0.720381,-34.01,0.720381,-34.01,0.720381,-34.01,0.720381,-34.01,0.720381,-34.01,0.720381,-34.01,0.720381,-34.01,0.720381,-34.01,0.720381,-34.01,0.720381,-34.01,0.720381,-34.01,0.720381,-34.01,0.720381,-34.01,0.720381,-34.01,0.720381,-34.01,0.720381
-32.01,0.637934,-32.01,0.637934,-32.01,0.637934,-32.01,0.637934,-32.01,0.637934,-32.01,0.637934,-32.01,0.637934,-32.01,0.637934,-32.01,0.637934,-32.01,0.637934,-32.01,0.637934,-32.01,0.637934,-32.01,0.637934,-32.01,0.637934,-32.01,0.637934,-32.01,0.637934,-32.01,0.637934,-32.01,0.637934
