Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,1,-90.01,1,-90.01,1,-90.01,1,-90.01,1,-90.01,1,-90.01,0.999999,-90.01,0.999991,-90.01,0.9999,-90.01,0.999101,-90.01,0.990099,-90.01,0.917431,-90.01,0.5,-90.01,0.1,-90.01,0.00990099,-90.01,0.00110988,-90.01,0.00009999,-90.01,0.000011111
-88.01,0.999904,-88.01,0.999904,-88.01,0.999904,-88.01,0.999904,-88.01,0.999904,-88.01,0.999904,-88.01,0.999903,-88.01,0.999895,-88.01,0.999804,-88.01,0.999005,-88.01,0.990004,-88.01,0.917343,-88.01,0.499952,-88.01,0.0999904,-88.01,0.00990004,-88.01,0.00110977,-88.01,0.0000999804,-88.01,0.0000111099
-86.01,0.999778,-86.01,0.999778,-86.01,0.999778,-86.01,0.999778,-86.01,0.999778,-86.01,0.999778,-86.01,0.999777,-86.01,0.999769,-86.01,0.999678,-86.01,0.998879,-86.01,0.989879,-86.01,0.917227,-86.01,0.499889,-86.01,0.0999778,-86.01,0.00989879,-86.01,0.00110963,-86.01,0.0000999678,-86.01,0.0000111085
-84.01,0.99961,-84.01,0.99961,-84.01,0.99961,-84.01,0.99961,-84.01,0.99961,-84.01,0.99961,-84.01,0.999609,-84.01,0.999601,-84.01,0.99951,-84.01,0.998711,-84.01,0.989713,-84.01,0.917073,-84.01,0.499805,-84.01,0.099961,-84.01,0.00989713,-84.01,0.00110944,-84.01,0.000099951,-84.01,0.0000111067
-82.01,0.999388,-82.01,0.999388,-82.01,0.999388,-82.01,0.999388,-82.01,0.999388,-82.01,0.999387,-82.01,0.999387,-82.01,0.999379,-82.01,0.999288,-82.01,0.998489,-82.01,0.989493,-82.01,0.916869,-82.01,0.499694,-82.01,0.0999388,-82.01,0.00989493,-82.01,0.0011092,-82.01,0.0000999288,-82.01,0.0000111042
-80.01,0.999093,-80.01,0.999093,-80.01,0.999093,-80.01,0.999093,-80.01,0.999093,-80.01,0.999093,-80.01,0.999092,-80.01,0.999084,-80.01,0.998993,-80.01,0.998195,-80.01,0.989201,-80.01,0.916599,-80.01,0.499546,-80.01,0.0999093,-80.01,0.00989201,-80.01,0.00110887,-80.01,0.0000998993,-80.01,0.0000111009
-78.01,0.998703,-78.01,0.998703,-78.01,0.998703,-78.01,0.998703,-78.01,0.998703,-78.01,0.998703,-78.01,0.998702,-78.01,0.998694,-78.01,0.998603,-78.01,0.997805,-78.01,0.988815,-78.01,0.916241,-78.01,0.499351,-78.01,0.0998703,-78.01,0.00988815,-78.01,0.00110844,-78.01,0.0000998603,-78.01,0.0000110966
-76.01,0.998186,-76.01,0.998186,-76.01,0.998186,-76.01,0.998186,-76.01,0.998186,-76.01,0.998186,-76.01,0.998185,-76.01,0.998177,-76.01,0.998086,-76.01,0.997289,-76.01,0.988303,-76.01,0.915767,-76.01,0.499093,-76.01,0.0998186,-76.01,0.00988303,-76.01,0.00110786,-76.01,0.0000998086,-76.01,0.0000110908
-74.01,0.997502,-74.01,0.997502,-74.01,0.997502,-74.01,0.997502,-74.01,0.997502,-74.01,0.997502,-74.01,0.997501,-74.01,0.997493,-74.01,0.997403,-74.01,0.996605,-74.01,0.987626,-74.01,0.91514,-74.01,0.498751,-74.01,0.0997502,-74.01,0.00987626,-74.01,0.00110711,-74.01,0.0000997403,-74.01,0.0000110832
-72.01,0.996597,-72.01,0.996597,-72.01,0.996597,-72.01,0.996597,-72.01,0.996597,-72.01,0.996597,-72.01,0.996596,-72.01,0.996588,-72.01,0.996498,-72.01,0.995701,-72.01,0.98673,-72.01,0.91431,-72.01,0.498299,-72.01,0.0996597,-72.01,0.0098673,-72.01,0.0011061,-72.01,0.0000996498,-72.01,0.0000110732
-70.01,0.995402,-70.01,0.995402,-70.01,0.995402,-70.01,0.995402,-70.01,0.995402,-70.01,0.995401,-70.01,0.995401,-70.01,0.995393,-70.01,0.995302,-70.01,0.994506,-70.01,0.985546,-70.01,0.913212,-70.01,0.497701,-70.01,0.0995402,-70.01,0.00985546,-70.01,0.00110477,-70.01,0.0000995302,-70.01,0.0000110599
-68.01,0.993825,-68.01,0.993825,-68.01,0.993825,-68.01,0.993825,-68.01,0.993825,-68.01,0.993825,-68.01,0.993824,-68.01,0.993816,-68.01,0.993726,-68.01,0.992932,-68.01,0.983985,-68.01,0.911766,-68.01,0.496913,-68.01,0.0993825,-68.01,0.00983985,-68.01,0.00110302,-68.01,0.0000993726,-68.01,0.0000110424
-66.01,0.991762,-66.01,0.991762,-66.01,0.991762,-66.01,0.991762,-66.01,0.991762,-66.01,0.991762,-66.01,0.991761,-66.01,0.991753,-66.01,0.991663,-66.01,0.99087,-66.01,0.981943,-66.01,0.909873,-66.01,0.495881,-66.01,0.0991762,-66.01,0.00981943,-66.01,0.00110073,-66.01,0.0000991663,-66.01,0.0000110195
-64.01,0.989107,-64.01,0.989107,-64.01,0.989107,-64.01,0.989107,-64.01,0.989107,-64.01,0.989107,-64.01,0.989106,-64.01,0.989098,-64.01,0.989008,-64.01,0.988218,-64.01,0.979314,-64.01,0.907438,-64.01,0.494554,-64.01,0.0989107,-64.01,0.00979314,-64.01,0.00109779,-64.01,0.0000989008,-64.01,0.00001099
-62.01,0.985791,-62.01,0.985791,-62.01,0.985791,-62.01,0.985791,-62.01,0.985791,-62.01,0.985791,-62.01,0.98579,-62.01,0.985782,-62.01,0.985692,-62.01,0.984904,-62.01,0.97603,-62.01,0.904395,-62.01,0.492895,-62.01,0.0985791,-62.01,0.0097603,-62.01,0.00109411,-62.01,0.0000985692,-62.01,0.0000109531
-60.01,0.981785,-60.01,0.981785,-60.01,0.981785,-60.01,0.981785,-60.01,0.981785,-60.01,0.981785,-60.01,0.981784,-60.01,0.981776,-60.01,0.981687,-60.01,0.980902,-60.01,0.972064,-60.01,0.90072,-60.01,0.490893,-60.01,0.0981785,-60.01,0.00972064,-60.01,0.00108966,-60.01,0.0000981687,-60.01,0.0000109086
-58.01,0.977033,-58.01,0.977033,-58.01,0.977033,-58.01,0.977033,-58.01,0.977033,-58.01,0.977033,-58.01,0.977032,-58.01,0.977024,-58.01,0.976935,-58.01,0.976155,-58.01,0.96736,-58.01,0.896361,-58.01,0.488517,-58.01,0.0977033,-58.01,0.0096736,-58.01,0.00108439,-58.01,0.0000976935,-58.01,0.0000108558
-56.01,0.971352,-56.01,0.971352,-56.01,0.971352,-56.01,0.971352,-56.01,0.971352,-56.01,0.971352,-56.01,0.971351,-56.01,0.971344,-56.01,0.971255,-56.01,0.970479,-56.01,0.961735,-56.01,0.891149,-56.01,0.485676,-56.01,0.0971352,-56.01,0.00961735,-56.01,0.00107808,-56.01,0.0000971255,-56.01,0.0000107927
-54.01,0.964393,-54.01,0.964393,-54.01,0.964393,-54.01,0.964393,-54.01,0.964393,-54.01,0.964393,-54.01,0.964392,-54.01,0.964385,-54.01,0.964297,-54.01,0.963526,-54.01,0.954845,-54.01,0.884765,-54.01,0.482197,-54.01,0.0964393,-54.01,0.00954845,-54.01,0.00107036,-54.01,0.0000964297,-54.01,0.0000107154
-52.01,0.955655,-52.01,0.955655,-52.01,0.955655,-52.01,0.955655,-52.01,0.955655,-52.01,0.955655,-52.01,0.955654,-52.01,0.955647,-52.01,0.95556,-52.01,0.954796,-52.01,0.946193,-52.01,0.876748,-52.01,0.477828,-52.01,0.0955655,-52.01,0.00946193,-52.01,0.00106066,-52.01,0.000095556,-52.01,0.0000106183
-50.01,0.944503,-50.01,0.944503,-50.01,0.944503,-50.01,0.944503,-50.01,0.944503,-50.01,0.944503,-50.01,0.944502,-50.01,0.944494,-50.01,0.944408,-50.01,0.943654,-50.01,0.935151,-50.01,0.866516,-50.01,0.472251,-50.01,0.0944503,-50.01,0.00935151,-50.01,0.00104828,-50.01,0.0000944408,-50.01,0.0000104944
-48.01,0.93017,-48.01,0.93017,-48.01,0.93017,-48.01,0.93017,-48.01,0.93017,-48.01,0.93017,-48.01,0.930169,-48.01,0.930162,-48.01,0.930077,-48.01,0.929334,-48.01,0.92096,-48.01,0.853367,-48.01,0.465085,-48.01,0.093017,-48.01,0.0092096,-48.01,0.00103238,-48.01,0.0000930077,-48.01,0.0000103351
-46.01,0.91175,-46.01,0.91175,-46.01,0.91175,-46.01,0.91175,-46.01,0.91175,-46.01,0.91175,-46.01,0.911749,-46.01,0.911742,-46.01,0.911659,-46.01,0.91093,-46.01,0.902723,-46.01,0.836468,-46.01,0.455875,-46.01,0.091175,-46.01,0.00902723,-46.01,0.00101193,-46.01,0.0000911659,-46.01,0.0000101304
-44.01,0.888196,-44.01,0.888196,-44.01,0.888196,-44.01,0.888196,-44.01,0.888196,-44.01,0.888196,-44.01,0.888196,-44.01,0.888188,-44.01,0.888108,-44.01,0.887398,-44.01,0.879402,-44.01,0.814859,-44.01,0.444098,-44.01,0.0888196,-44.01,0.00879402,-44.01,0.00098579,-44.01,0.0000888108,-44.01,0.00000986874
-42.01,0.858698,-42.01,0.858698,-42.01,0.858698,-42.01,0.858698,-42.01,0.858698,-42.01,0.858698,-42.01,0.858697,-42.01,0.85869,-42.01,0.858612,-42.01,0.857926,-42.01,0.850196,-42.01,0.787796,-42.01,0.429349,-42.01,0.0858698,-42.01,0.00850196,-42.01,0.00095305,-42.01,0.0000858612,-42.01,0.00000954098
