Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,0.988921,-90.01,1,-90.01,0.999996,-90.01,0.999986,-90.01,0.99995,-90.01,0.999847,-90.01,0.999489,-90.01,0.998463,-90.01,0.994895,-90.01,0.984814,-90.01,0.951063,-90.01,0.86568,-90.01,0.657265,-90.01,0.388385,-90.01,0.158517,-90.01,0.0573814,-90.01,0.0162315,-90.01,0.00423746
-88.01,0.999533,-88.01,0.999793,-88.01,0.999789,-88.01,0.999779,-88.01,0.999742,-88.01,0.999637,-88.01,0.999271,-88.01,0.998224,-88.01,0.994578,-88.01,0.984306,-88.01,0.949977,-88.01,0.863948,-88.01,0.656127,-88.01,0.388274,-88.01,0.158484,-88.01,0.0573694,-88.01,0.0162281,-88.01,0.00423658
-86.01,0.999524,-86.01,0.999529,-86.01,0.999526,-86.01,0.999515,-86.01,0.999479,-86.01,0.999374,-86.01,0.999007,-86.01,0.99796,-86.01,0.994313,-86.01,0.984039,-86.01,0.94971,-86.01,0.8637,-86.01,0.655951,-86.01,0.388171,-86.01,0.158442,-86.01,0.0573542,-86.01,0.0162238,-86.01,0.00423545
-84.01,0.999194,-84.01,0.999193,-84.01,0.999189,-84.01,0.999179,-84.01,0.999142,-84.01,0.999037,-84.01,0.99867,-84.01,0.997624,-84.01,0.993978,-84.01,0.983708,-84.01,0.94939,-84.01,0.863409,-84.01,0.65573,-84.01,0.38804,-84.01,0.158388,-84.01,0.0573347,-84.01,0.0162183,-84.01,0.00423401
-82.01,0.998765,-82.01,0.998764,-82.01,0.998761,-82.01,0.99875,-82.01,0.998713,-82.01,0.998609,-82.01,0.998242,-82.01,0.997196,-82.01,0.993551,-82.01,0.983286,-82.01,0.948982,-82.01,0.863038,-82.01,0.655448,-82.01,0.387874,-82.01,0.15832,-82.01,0.0573099,-82.01,0.0162113,-82.01,0.00423218
-80.01,0.998219,-80.01,0.998218,-80.01,0.998214,-80.01,0.998203,-80.01,0.998167,-80.01,0.998062,-80.01,0.997696,-80.01,0.99665,-80.01,0.993008,-80.01,0.982748,-80.01,0.948463,-80.01,0.862566,-80.01,0.655089,-80.01,0.387661,-80.01,0.158233,-80.01,0.0572783,-80.01,0.0162023,-80.01,0.00422984
-78.01,0.997522,-78.01,0.997521,-78.01,0.997518,-78.01,0.997507,-78.01,0.99747,-78.01,0.997366,-78.01,0.996999,-78.01,0.995955,-78.01,0.992315,-78.01,0.982062,-78.01,0.947801,-78.01,0.861964,-78.01,0.654632,-78.01,0.38739,-78.01,0.158122,-78.01,0.057238,-78.01,0.0161909,-78.01,0.00422686
-76.01,0.996635,-76.01,0.996634,-76.01,0.996631,-76.01,0.99662,-76.01,0.996583,-76.01,0.996479,-76.01,0.996113,-76.01,0.995069,-76.01,0.991432,-76.01,0.981189,-76.01,0.946958,-76.01,0.861197,-76.01,0.654049,-76.01,0.387044,-76.01,0.15798,-76.01,0.0571866,-76.01,0.0161764,-76.01,0.00422307
-74.01,0.995506,-74.01,0.995505,-74.01,0.995502,-74.01,0.995491,-74.01,0.995454,-74.01,0.99535,-74.01,0.994985,-74.01,0.993942,-74.01,0.990309,-74.01,0.980077,-74.01,0.945885,-74.01,0.860221,-74.01,0.653307,-74.01,0.386605,-74.01,0.1578,-74.01,0.0571211,-74.01,0.0161578,-74.01,0.00421823
-72.01,0.99407,-72.01,0.994069,-72.01,0.994065,-72.01,0.994055,-72.01,0.994018,-72.01,0.993914,-72.01,0.993549,-72.01,0.992508,-72.01,0.988881,-72.01,0.978663,-72.01,0.944521,-72.01,0.85898,-72.01,0.652364,-72.01,0.386046,-72.01,0.157571,-72.01,0.0570378,-72.01,0.0161343,-72.01,0.00421208
