Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-28.01,4.78E-09,-28.01,4.78E-09,-28.01,4.78E-09,-28.01,4.78E-09,-28.01,4.78E-09,-28.01,4.78E-09,-28.01,4.78E-09,-28.01,4.78E-09,-28.01,4.78E-09,-28.01,4.78E-09,-28.01,4.76E-09,-28.01,4.76E-09,-28.01,4.71E-09,-28.01,4.32E-09,-28.01,3.80E-09,-28.01,3.41E-09,-28.01,3.11E-09,-28.01,2.77E-09
-26.01,4.01E-09,-26.01,4.01E-09,-26.01,4.01E-09,-26.01,4.01E-09,-26.01,4.01E-09,-26.01,4.01E-09,-26.01,4.01E-09,-26.01,4.01E-09,-26.01,4.01E-09,-26.01,4.00E-09,-26.01,3.99E-09,-26.01,3.99E-09,-26.01,3.93E-09,-26.01,3.61E-09,-26.01,3.18E-09,-26.01,2.89E-09,-26.01,2.66E-09,-26.01,2.37E-09
-24.01,3.36E-09,-24.01,3.36E-09,-24.01,3.36E-09,-24.01,3.36E-09,-24.01,3.36E-09,-24.01,3.36E-09,-24.01,3.36E-09,-24.01,3.36E-09,-24.01,3.36E-09,-24.01,3.35E-09,-24.01,3.34E-09,-24.01,3.33E-09,-24.01,3.27E-09,-24.01,3.00E-09,-24.01,2.65E-09,-24.01,2.42E-09,-24.01,2.24E-09,-24.01,2.00E-09
-22.01,2.80E-09,-22.01,2.80E-09,-22.01,2.80E-09,-22.01,2.80E-09,-22.01,2.80E-09,-22.01,2.80E-09,-22.01,2.80E-09,-22.01,2.80E-09,-22.01,2.80E-09,-22.01,2.80E-09,-22.01,2.79E-09,-22.01,2.78E-09,-22.01,2.72E-09,-22.01,2.49E-09,-22.01,2.20E-09,-22.01,2.01E-09,-22.01,1.87E-09,-22.01,1.68E-09
-20.01,2.34E-09,-20.01,2.34E-09,-20.01,2.34E-09,-20.01,2.34E-09,-20.01,2.34E-09,-20.01,2.34E-09,-20.01,2.34E-09,-20.01,2.34E-09,-20.01,2.34E-09,-20.01,2.33E-09,-20.01,2.32E-09,-20.01,2.31E-09,-20.01,2.26E-09,-20.01,2.06E-09,-20.01,1.82E-09,-20.01,1.66E-09,-20.01,1.55E-09,-20.01,1.39E-09
-18.01,1.95E-09,-18.01,1.95E-09,-18.01,1.95E-09,-18.01,1.95E-09,-18.01,1.95E-09,-18.01,1.95E-09,-18.01,1.95E-09,-18.01,1.95E-09,-18.01,1.95E-09,-18.01,1.94E-09,-18.01,1.94E-09,-18.01,1.92E-09,-18.01,1.87E-09,-18.01,1.71E-09,-18.01,1.50E-09,-18.01,1.37E-09,-18.01,1.28E-09,-18.01,1.16E-09
-16.01,1.63E-09,-16.01,1.63E-09,-16.01,1.63E-09,-16.01,1.63E-09,-16.01,1.63E-09,-16.01,1.63E-09,-16.01,1.63E-09,-16.01,1.62E-09,-16.01,1.62E-09,-16.01,1.62E-09,-16.01,1.61E-09,-16.01,1.60E-09,-16.01,1.55E-09,-16.01,1.42E-09,-16.01,1.24E-09,-16.01,1.14E-09,-16.01,1.06E-09,-16.01,9.62E-10
-14.01,1.36E-09,-14.01,1.36E-09,-14.01,1.36E-09,-14.01,1.36E-09,-14.01,1.36E-09,-14.01,1.36E-09,-14.01,1.36E-09,-14.01,1.36E-09,-14.01,1.36E-09,-14.01,1.36E-09,-14.01,1.35E-09,-14.01,1.34E-09,-14.01,1.29E-09,-14.01,1.18E-09,-14.01,1.03E-09,-14.01,9.44E-10,-14.01,8.82E-10,-14.01,8.02E-10
-12.01,1.15E-09,-12.01,1.15E-09,-12.01,1.15E-09,-12.01,1.15E-09,-12.01,1.15E-09,-12.01,1.15E-09,-12.01,1.15E-09,-12.01,1.15E-09,-12.01,1.15E-09,-12.01,1.14E-09,-12.01,1.14E-09,-12.01,1.13E-09,-12.01,1.09E-09,-12.01,9.89E-10,-12.01,8.66E-10,-12.01,7.90E-10,-12.01,7.39E-10,-12.01,6.74E-10
-10.01,9.77E-10,-10.01,9.77E-10,-10.01,9.77E-10,-10.01,9.77E-10,-10.01,9.77E-10,-10.01,9.77E-10,-10.01,9.77E-10,-10.01,9.77E-10,-10.01,9.76E-10,-10.01,9.75E-10,-10.01,9.69E-10,-10.01,9.58E-10,-10.01,9.22E-10,-10.01,8.38E-10,-10.01,7.33E-10,-10.01,6.69E-10,-10.01,6.26E-10,-10.01,5.73E-10
