Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,1,-90.01,0.999998,-90.01,0.999991,-90.01,0.999971,-90.01,0.999901,-90.01,0.999701,-90.01,0.999001,-90.01,0.997008,-90.01,0.990095,-90.01,0.97086,-90.01,0.909046,-90.01,0.769115,-90.01,0.499748,-90.01,0.249622,-90.01,0.090451,-90.01,0.0317703,-90.01,0.00940194,-90.01,0.00281989
-88.01,1,-88.01,0.999998,-88.01,0.999991,-88.01,0.999971,-88.01,0.999901,-88.01,0.999701,-88.01,0.999001,-88.01,0.997008,-88.01,0.990095,-88.01,0.97086,-88.01,0.909046,-88.01,0.769115,-88.01,0.499748,-88.01,0.249622,-88.01,0.0904509,-88.01,0.0317703,-88.01,0.00940194,-88.01,0.00281989
-86.01,1,-86.01,0.999998,-86.01,0.999991,-86.01,0.999971,-86.01,0.999901,-86.01,0.999701,-86.01,0.999001,-86.01,0.997008,-86.01,0.990095,-86.01,0.97086,-86.01,0.909046,-86.01,0.769115,-86.01,0.499748,-86.01,0.249622,-86.01,0.0904509,-86.01,0.0317703,-86.01,0.00940194,-86.01,0.00281989
-84.01,1,-84.01,0.999998,-84.01,0.999991,-84.01,0.999971,-84.01,0.9999,-84.01,0.9997,-84.01,0.999001,-84.01,0.997008,-84.01,0.990095,-84.01,0.97086,-84.01,0.909046,-84.01,0.769115,-84.01,0.499748,-84.01,0.249622,-84.01,0.0904509,-84.01,0.0317703,-84.01,0.00940194,-84.01,0.00281988
-82.01,0.999999,-82.01,0.999997,-82.01,0.99999,-82.01,0.99997,-82.01,0.9999,-82.01,0.9997,-82.01,0.999001,-82.01,0.997008,-82.01,0.990094,-82.01,0.970859,-82.01,0.909045,-82.01,0.769115,-82.01,0.499748,-82.01,0.249622,-82.01,0.0904509,-82.01,0.0317703,-82.01,0.00940193,-82.01,0.00281988
-80.01,0.999998,-80.01,0.999996,-80.01,0.999989,-80.01,0.999969,-80.01,0.999899,-80.01,0.999699,-80.01,0.999,-80.01,0.997007,-80.01,0.990093,-80.01,0.970859,-80.01,0.909045,-80.01,0.769114,-80.01,0.499748,-80.01,0.249622,-80.01,0.0904508,-80.01,0.0317703,-80.01,0.00940192,-80.01,0.00281988
-78.01,0.999997,-78.01,0.999995,-78.01,0.999988,-78.01,0.999968,-78.01,0.999898,-78.01,0.999698,-78.01,0.998999,-78.01,0.997006,-78.01,0.990092,-78.01,0.970857,-78.01,0.909043,-78.01,0.769113,-78.01,0.499747,-78.01,0.249622,-78.01,0.0904507,-78.01,0.0317702,-78.01,0.00940191,-78.01,0.00281988
-76.01,0.999995,-76.01,0.999993,-76.01,0.999986,-76.01,0.999966,-76.01,0.999896,-76.01,0.999696,-76.01,0.998997,-76.01,0.997004,-76.01,0.99009,-76.01,0.970855,-76.01,0.909041,-76.01,0.769111,-76.01,0.499746,-76.01,0.249621,-76.01,0.0904505,-76.01,0.0317701,-76.01,0.00940189,-76.01,0.00281987
-74.01,0.999991,-74.01,0.999989,-74.01,0.999982,-74.01,0.999962,-74.01,0.999892,-74.01,0.999692,-74.01,0.998993,-74.01,0.997,-74.01,0.990086,-74.01,0.970852,-74.01,0.909038,-74.01,0.769109,-74.01,0.499744,-74.01,0.24962,-74.01,0.0904502,-74.01,0.03177,-74.01,0.00940186,-74.01,0.00281986
-72.01,0.999985,-72.01,0.999983,-72.01,0.999976,-72.01,0.999956,-72.01,0.999886,-72.01,0.999686,-72.01,0.998986,-72.01,0.996993,-72.01,0.99008,-72.01,0.970845,-72.01,0.909032,-72.01,0.769104,-72.01,0.499741,-72.01,0.249618,-72.01,0.0904496,-72.01,0.0317698,-72.01,0.0094018,-72.01,0.00281984
-70.01,0.999973,-70.01,0.999971,-70.01,0.999964,-70.01,0.999944,-70.01,0.999874,-70.01,0.999674,-70.01,0.998975,-70.01,0.996982,-70.01,0.990069,-70.01,0.970834,-70.01,0.909022,-70.01,0.769095,-70.01,0.499735,-70.01,0.249616,-70.01,0.0904485,-70.01,0.0317695,-70.01,0.00940169,-70.01,0.00281981
-68.01,0.999953,-68.01,0.999951,-68.01,0.999944,-68.01,0.999924,-68.01,0.999854,-68.01,0.999654,-68.01,0.998955,-68.01,0.996962,-68.01,0.990049,-68.01,0.970815,-68.01,0.909004,-68.01,0.769079,-68.01,0.499725,-68.01,0.249611,-68.01,0.0904467,-68.01,0.0317688,-68.01,0.0094015,-68.01,0.00281975
-66.01,0.999918,-66.01,0.999916,-66.01,0.999909,-66.01,0.999889,-66.01,0.999819,-66.01,0.999619,-66.01,0.99892,-66.01,0.996927,-66.01,0.990014,-66.01,0.970781,-66.01,0.908972,-66.01,0.769052,-66.01,0.499708,-66.01,0.249602,-66.01,0.0904436,-66.01,0.0317677,-66.01,0.00940117,-66.01,0.00281966
