Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,0.992569,-90.01,0.992569,-90.01,0.992569,-90.01,0.99257,-90.01,0.99257,-90.01,0.99257,-90.01,0.992572,-90.01,0.992578,-90.01,0.992599,-90.01,0.992657,-90.01,0.992858,-90.01,0.993409,-90.01,0.995103,-90.01,0.998353,-90.01,1,-90.01,0.981194,-90.01,0.882098,-90.01,0.580236
-88.01,0.992566,-88.01,0.992566,-88.01,0.992566,-88.01,0.992566,-88.01,0.992566,-88.01,0.992567,-88.01,0.992569,-88.01,0.992575,-88.01,0.992595,-88.01,0.992653,-88.01,0.992854,-88.01,0.993406,-88.01,0.9951,-88.01,0.998349,-88.01,0.999996,-88.01,0.98119,-88.01,0.882095,-88.01,0.580234
-86.01,0.992561,-86.01,0.992561,-86.01,0.992561,-86.01,0.992561,-86.01,0.992561,-86.01,0.992562,-86.01,0.992564,-86.01,0.992569,-86.01,0.99259,-86.01,0.992648,-86.01,0.992849,-86.01,0.993401,-86.01,0.995094,-86.01,0.998344,-86.01,0.999991,-86.01,0.981185,-86.01,0.88209,-86.01,0.580231
-84.01,0.992553,-84.01,0.992553,-84.01,0.992553,-84.01,0.992553,-84.01,0.992554,-84.01,0.992554,-84.01,0.992556,-84.01,0.992562,-84.01,0.992582,-84.01,0.992641,-84.01,0.992841,-84.01,0.993393,-84.01,0.995087,-84.01,0.998337,-84.01,0.999984,-84.01,0.981178,-84.01,0.882084,-84.01,0.580227
-82.01,0.992543,-82.01,0.992543,-82.01,0.992543,-82.01,0.992543,-82.01,0.992543,-82.01,0.992543,-82.01,0.992545,-82.01,0.992551,-82.01,0.992572,-82.01,0.99263,-82.01,0.992831,-82.01,0.993382,-82.01,0.995076,-82.01,0.998326,-82.01,0.999973,-82.01,0.981167,-82.01,0.882074,-82.01,0.580221
-80.01,0.992527,-80.01,0.992527,-80.01,0.992527,-80.01,0.992527,-80.01,0.992527,-80.01,0.992528,-80.01,0.99253,-80.01,0.992536,-80.01,0.992556,-80.01,0.992614,-80.01,0.992815,-80.01,0.993367,-80.01,0.995061,-80.01,0.99831,-80.01,0.999957,-80.01,0.981152,-80.01,0.88206,-80.01,0.580212
-78.01,0.992504,-78.01,0.992505,-78.01,0.992505,-78.01,0.992505,-78.01,0.992505,-78.01,0.992505,-78.01,0.992507,-78.01,0.992513,-78.01,0.992534,-78.01,0.992592,-78.01,0.992793,-78.01,0.993344,-78.01,0.995038,-78.01,0.998287,-78.01,0.999935,-78.01,0.981129,-78.01,0.88204,-78.01,0.580198
-76.01,0.992472,-76.01,0.992472,-76.01,0.992472,-76.01,0.992472,-76.01,0.992472,-76.01,0.992473,-76.01,0.992475,-76.01,0.992481,-76.01,0.992501,-76.01,0.992559,-76.01,0.99276,-76.01,0.993312,-76.01,0.995005,-76.01,0.998255,-76.01,0.999902,-76.01,0.981097,-76.01,0.882011,-76.01,0.580179
-74.01,0.992425,-74.01,0.992425,-74.01,0.992425,-74.01,0.992425,-74.01,0.992425,-74.01,0.992426,-74.01,0.992428,-74.01,0.992433,-74.01,0.992454,-74.01,0.992512,-74.01,0.992713,-74.01,0.993264,-74.01,0.994958,-74.01,0.998207,-74.01,0.999854,-74.01,0.98105,-74.01,0.881969,-74.01,0.580152
-72.01,0.992356,-72.01,0.992356,-72.01,0.992356,-72.01,0.992356,-72.01,0.992357,-72.01,0.992357,-72.01,0.992359,-72.01,0.992365,-72.01,0.992386,-72.01,0.992444,-72.01,0.992644,-72.01,0.993196,-72.01,0.99489,-72.01,0.998138,-72.01,0.999785,-72.01,0.980983,-72.01,0.881908,-72.01,0.580112
