Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,1,-90.01,0.999994,-90.01,0.999974,-90.01,0.999917,-90.01,0.999717,-90.01,0.999146,-90.01,0.997154,-90.01,0.991504,-90.01,0.972225,-90.01,0.921055,-90.01,0.77778,-90.01,0.538463,-90.01,0.25926,-90.01,0.104478,-90.01,0.0338165,-90.01,0.0115322,-90.01,0.0034878,-90.01,0.00116531
-88.01,0.999972,-88.01,0.999966,-88.01,0.999946,-88.01,0.999889,-88.01,0.999689,-88.01,0.999118,-88.01,0.997126,-88.01,0.991476,-88.01,0.972198,-88.01,0.921029,-88.01,0.777758,-88.01,0.538448,-88.01,0.259253,-88.01,0.104475,-88.01,0.0338156,-88.01,0.0115318,-88.01,0.0034877,-88.01,0.00116528
-86.01,0.999934,-86.01,0.999929,-86.01,0.999909,-86.01,0.999852,-86.01,0.999652,-86.01,0.999081,-86.01,0.997088,-86.01,0.991439,-86.01,0.972161,-86.01,0.920995,-86.01,0.777729,-86.01,0.538428,-86.01,0.259243,-86.01,0.104471,-86.01,0.0338143,-86.01,0.0115314,-86.01,0.00348757,-86.01,0.00116523
-84.01,0.999884,-84.01,0.999879,-84.01,0.999859,-84.01,0.999801,-84.01,0.999602,-84.01,0.999031,-84.01,0.997038,-84.01,0.991389,-84.01,0.972112,-84.01,0.920949,-84.01,0.77769,-84.01,0.538401,-84.01,0.25923,-84.01,0.104466,-84.01,0.0338126,-84.01,0.0115308,-84.01,0.0034874,-84.01,0.00116518
-82.01,0.999817,-82.01,0.999811,-82.01,0.999791,-82.01,0.999734,-82.01,0.999534,-82.01,0.998964,-82.01,0.996972,-82.01,0.991323,-82.01,0.972047,-82.01,0.920887,-82.01,0.777638,-82.01,0.538365,-82.01,0.259213,-82.01,0.104459,-82.01,0.0338103,-82.01,0.01153,-82.01,0.00348717,-82.01,0.0011651
-80.01,0.999727,-80.01,0.999722,-80.01,0.999702,-80.01,0.999645,-80.01,0.999445,-80.01,0.998874,-80.01,0.996882,-80.01,0.991234,-80.01,0.97196,-80.01,0.920804,-80.01,0.777568,-80.01,0.538316,-80.01,0.259189,-80.01,0.104449,-80.01,0.0338073,-80.01,0.011529,-80.01,0.00348685,-80.01,0.00116499
-78.01,0.999607,-78.01,0.999602,-78.01,0.999582,-78.01,0.999525,-78.01,0.999325,-78.01,0.998754,-78.01,0.996762,-78.01,0.991115,-78.01,0.971843,-78.01,0.920694,-78.01,0.777475,-78.01,0.538252,-78.01,0.259158,-78.01,0.104437,-78.01,0.0338032,-78.01,0.0115276,-78.01,0.00348643,-78.01,0.00116485
-76.01,0.999447,-76.01,0.999441,-76.01,0.999421,-76.01,0.999364,-76.01,0.999164,-76.01,0.998594,-76.01,0.996602,-76.01,0.990956,-76.01,0.971687,-76.01,0.920546,-76.01,0.77735,-76.01,0.538165,-76.01,0.259117,-76.01,0.10442,-76.01,0.0337978,-76.01,0.0115258,-76.01,0.00348587,-76.01,0.00116467
-74.01,0.999232,-74.01,0.999226,-74.01,0.999206,-74.01,0.999149,-74.01,0.998949,-74.01,0.998379,-74.01,0.996388,-74.01,0.990743,-74.01,0.971478,-74.01,0.920348,-74.01,0.777183,-74.01,0.538049,-74.01,0.259061,-74.01,0.104398,-74.01,0.0337905,-74.01,0.0115233,-74.01,0.00348512,-74.01,0.00116442
-72.01,0.998944,-72.01,0.998938,-72.01,0.998918,-72.01,0.998861,-72.01,0.998662,-72.01,0.998091,-72.01,0.996101,-72.01,0.990457,-72.01,0.971198,-72.01,0.920083,-72.01,0.776959,-72.01,0.537894,-72.01,0.258986,-72.01,0.104368,-72.01,0.0337808,-72.01,0.01152,-72.01,0.00348412,-72.01,0.00116408
-70.01,0.998558,-70.01,0.998553,-70.01,0.998533,-70.01,0.998476,-70.01,0.998276,-70.01,0.997706,-70.01,0.995716,-70.01,0.990075,-70.01,0.970823,-70.01,0.919727,-70.01,0.776659,-70.01,0.537687,-70.01,0.258886,-70.01,0.104327,-70.01,0.0337678,-70.01,0.0115155,-70.01,0.00348277,-70.01,0.00116363
-68.01,0.998041,-68.01,0.998036,-68.01,0.998016,-68.01,0.997959,-68.01,0.997759,-68.01,0.997189,-68.01,0.995201,-68.01,0.989562,-68.01,0.970321,-68.01,0.919251,-68.01,0.776257,-68.01,0.537408,-68.01,0.258752,-68.01,0.104273,-68.01,0.0337503,-68.01,0.0115096,-68.01,0.00348097,-68.01,0.00116303
-66.01,0.997348,-66.01,0.997342,-66.01,0.997322,-66.01,0.997265,-66.01,0.997066,-66.01,0.996497,-66.01,0.994509,-66.01,0.988875,-66.01,0.969647,-66.01,0.918613,-66.01,0.775717,-66.01,0.537035,-66.01,0.258572,-66.01,0.104201,-66.01,0.0337268,-66.01,0.0115016,-66.01,0.00347855,-66.01,0.00116222
-64.01,0.996417,-64.01,0.996412,-64.01,0.996392,-64.01,0.996335,-64.01,0.996136,-64.01,0.995567,-64.01,0.993582,-64.01,0.987952,-64.01,0.968742,-64.01,0.917756,-64.01,0.774994,-64.01,0.536534,-64.01,0.258331,-64.01,0.104104,-64.01,0.0336954,-64.01,0.0114908,-64.01,0.00347531,-64.01,0.00116114
-62.01,0.995169,-62.01,0.995163,-62.01,0.995143,-62.01,0.995086,-62.01,0.994887,-62.01,0.994319,-62.01,0.992336,-62.01,0.986714,-62.01,0.967528,-62.01,0.916605,-62.01,0.774022,-62.01,0.535861,-62.01,0.258007,-62.01,0.103973,-62.01,0.0336531,-62.01,0.0114764,-62.01,0.00347095,-62.01,0.00115968
-60.01,0.993492,-60.01,0.993486,-60.01,0.993466,-60.01,0.993409,-60.01,0.993211,-60.01,0.992644,-60.01,0.990664,-60.01,0.985051,-60.01,0.965897,-60.01,0.915061,-60.01,0.772718,-60.01,0.534959,-60.01,0.257573,-60.01,0.103798,-60.01,0.0335964,-60.01,0.0114571,-60.01,0.0034651,-60.01,0.00115773
-58.01,0.99124,-58.01,0.991234,-58.01,0.991214,-58.01,0.991158,-58.01,0.99096,-58.01,0.990394,-58.01,0.988419,-58.01,0.982819,-58.01,0.963708,-58.01,0.912987,-58.01,0.770967,-58.01,0.533746,-58.01,0.256989,-58.01,0.103563,-58.01,0.0335203,-58.01,0.0114311,-58.01,0.00345725,-58.01,0.0011551
-56.01,0.988218,-56.01,0.988213,-56.01,0.988193,-56.01,0.988136,-56.01,0.987939,-56.01,0.987375,-56.01,0.985406,-56.01,0.979823,-56.01,0.96077,-56.01,0.910204,-56.01,0.768616,-56.01,0.532119,-56.01,0.256205,-56.01,0.103247,-56.01,0.0334181,-56.01,0.0113963,-56.01,0.00344671,-56.01,0.00115158
-54.01,0.984168,-54.01,0.984162,-54.01,0.984142,-54.01,0.984086,-54.01,0.983889,-54.01,0.983328,-54.01,0.981367,-54.01,0.975806,-54.01,0.956832,-54.01,0.906473,-54.01,0.765466,-54.01,0.529938,-54.01,0.255155,-54.01,0.102824,-54.01,0.0332811,-54.01,0.0113496,-54.01,0.00343258,-54.01,0.00114686
-52.01,0.978749,-52.01,0.978743,-52.01,0.978723,-52.01,0.978668,-52.01,0.978472,-52.01,0.977913,-52.01,0.975963,-52.01,0.970433,-52.01,0.951564,-52.01,0.901482,-52.01,0.761251,-52.01,0.52702,-52.01,0.25375,-52.01,0.102258,-52.01,0.0330979,-52.01,0.0112871,-52.01,0.00341368,-52.01,0.00114055
-50.01,0.971522,-50.01,0.971516,-50.01,0.971497,-50.01,0.971441,-50.01,0.971247,-50.01,0.970692,-50.01,0.968756,-50.01,0.963268,-50.01,0.944538,-50.01,0.894825,-50.01,0.75563,-50.01,0.523128,-50.01,0.251877,-50.01,0.101503,-50.01,0.0328535,-50.01,0.0112037,-50.01,0.00338848,-50.01,0.00113212
-48.01,0.961928,-48.01,0.961923,-48.01,0.961904,-48.01,0.961849,-48.01,0.961656,-48.01,0.961107,-48.01,0.959191,-48.01,0.953756,-48.01,0.935211,-48.01,0.885989,-48.01,0.748169,-48.01,0.517963,-48.01,0.24939,-48.01,0.1005,-48.01,0.0325291,-48.01,0.0110931,-48.01,0.00335502,-48.01,0.00112095
-46.01,0.949278,-46.01,0.949273,-46.01,0.949254,-46.01,0.9492,-46.01,0.94901,-46.01,0.948468,-46.01,0.946577,-46.01,0.941214,-46.01,0.922912,-46.01,0.874338,-46.01,0.73833,-46.01,0.511151,-46.01,0.24611,-46.01,0.0991786,-46.01,0.0321013,-46.01,0.0109472,-46.01,0.0033109,-46.01,0.0011062
-44.01,0.932748,-44.01,0.932743,-44.01,0.932724,-44.01,0.932671,-44.01,0.932485,-44.01,0.931952,-44.01,0.930094,-44.01,0.924824,-44.01,0.906841,-44.01,0.859113,-44.01,0.725473,-44.01,0.502251,-44.01,0.241824,-44.01,0.0974516,-44.01,0.0315423,-44.01,0.0107566,-44.01,0.00325324,-44.01,0.00108694
