Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,1,-90.01,1,-90.01,1,-90.01,1,-90.01,1,-90.01,1,-90.01,1,-90.01,0.999999,-90.01,0.999996,-90.01,0.999987,-90.01,0.999956,-90.01,0.999869,-90.01,0.999564,-90.01,0.998693,-90.01,0.995643,-90.01,0.98693,-90.01,0.956434,-90.01,0.869302
-88.01,1,-88.01,1,-88.01,1,-88.01,1,-88.01,1,-88.01,1,-88.01,0.999999,-88.01,0.999999,-88.01,0.999996,-88.01,0.999987,-88.01,0.999956,-88.01,0.999869,-88.01,0.999564,-88.01,0.998693,-88.01,0.995643,-88.01,0.98693,-88.01,0.956434,-88.01,0.869302
-86.01,1,-86.01,1,-86.01,1,-86.01,1,-86.01,1,-86.01,1,-86.01,0.999999,-86.01,0.999998,-86.01,0.999995,-86.01,0.999987,-86.01,0.999956,-86.01,0.999869,-86.01,0.999564,-86.01,0.998693,-86.01,0.995643,-86.01,0.98693,-86.01,0.956434,-86.01,0.869302
-84.01,1,-84.01,1,-84.01,1,-84.01,1,-84.01,0.999999,-84.01,0.999999,-84.01,0.999999,-84.01,0.999998,-84.01,0.999995,-84.01,0.999986,-84.01,0.999956,-84.01,0.999869,-84.01,0.999564,-84.01,0.998693,-84.01,0.995643,-84.01,0.98693,-84.01,0.956434,-84.01,0.869302
-82.01,0.999999,-82.01,0.999999,-82.01,0.999999,-82.01,0.999999,-82.01,0.999999,-82.01,0.999999,-82.01,0.999999,-82.01,0.999998,-82.01,0.999995,-82.01,0.999986,-82.01,0.999956,-82.01,0.999868,-82.01,0.999563,-82.01,0.998692,-82.01,0.995643,-82.01,0.986929,-82.01,0.956433,-82.01,0.869302
-80.01,0.999998,-80.01,0.999998,-80.01,0.999998,-80.01,0.999998,-80.01,0.999998,-80.01,0.999998,-80.01,0.999998,-80.01,0.999997,-80.01,0.999994,-80.01,0.999985,-80.01,0.999955,-80.01,0.999868,-80.01,0.999563,-80.01,0.998691,-80.01,0.995642,-80.01,0.986929,-80.01,0.956433,-80.01,0.869301
-78.01,0.999997,-78.01,0.999997,-78.01,0.999997,-78.01,0.999997,-78.01,0.999997,-78.01,0.999997,-78.01,0.999997,-78.01,0.999996,-78.01,0.999993,-78.01,0.999984,-78.01,0.999954,-78.01,0.999866,-78.01,0.999561,-78.01,0.99869,-78.01,0.995641,-78.01,0.986927,-78.01,0.956431,-78.01,0.8693
-76.01,0.999995,-76.01,0.999995,-76.01,0.999995,-76.01,0.999995,-76.01,0.999995,-76.01,0.999995,-76.01,0.999994,-76.01,0.999994,-76.01,0.999991,-76.01,0.999982,-76.01,0.999951,-76.01,0.999864,-76.01,0.999559,-76.01,0.998688,-76.01,0.995638,-76.01,0.986925,-76.01,0.956429,-76.01,0.869298
-74.01,0.999991,-74.01,0.999991,-74.01,0.999991,-74.01,0.999991,-74.01,0.999991,-74.01,0.999991,-74.01,0.999991,-74.01,0.99999,-74.01,0.999987,-74.01,0.999978,-74.01,0.999948,-74.01,0.99986,-74.01,0.999555,-74.01,0.998684,-74.01,0.995635,-74.01,0.986921,-74.01,0.956426,-74.01,0.869295
-72.01,0.999984,-72.01,0.999984,-72.01,0.999984,-72.01,0.999984,-72.01,0.999984,-72.01,0.999984,-72.01,0.999984,-72.01,0.999983,-72.01,0.99998,-72.01,0.999971,-72.01,0.999941,-72.01,0.999854,-72.01,0.999549,-72.01,0.998678,-72.01,0.995628,-72.01,0.986915,-72.01,0.956419,-72.01,0.869289
-70.01,0.999973,-70.01,0.999973,-70.01,0.999973,-70.01,0.999973,-70.01,0.999973,-70.01,0.999973,-70.01,0.999972,-70.01,0.999972,-70.01,0.999969,-70.01,0.99996,-70.01,0.999929,-70.01,0.999842,-70.01,0.999537,-70.01,0.998666,-70.01,0.995616,-70.01,0.986903,-70.01,0.956408,-70.01,0.869279
-68.01,0.999953,-68.01,0.999953,-68.01,0.999953,-68.01,0.999953,-68.01,0.999953,-68.01,0.999952,-68.01,0.999952,-68.01,0.999951,-68.01,0.999948,-68.01,0.999939,-68.01,0.999909,-68.01,0.999822,-68.01,0.999517,-68.01,0.998646,-68.01,0.995596,-68.01,0.986883,-68.01,0.956389,-68.01,0.869261
-66.01,0.999917,-66.01,0.999917,-66.01,0.999917,-66.01,0.999917,-66.01,0.999917,-66.01,0.999917,-66.01,0.999916,-66.01,0.999916,-66.01,0.999912,-66.01,0.999904,-66.01,0.999873,-66.01,0.999786,-66.01,0.999481,-66.01,0.99861,-66.01,0.995561,-66.01,0.986848,-66.01,0.956355,-66.01,0.86923
-64.01,0.999854,-64.01,0.999854,-64.01,0.999854,-64.01,0.999854,-64.01,0.999854,-64.01,0.999854,-64.01,0.999853,-64.01,0.999852,-64.01,0.999849,-64.01,0.999841,-64.01,0.99981,-64.01,0.999723,-64.01,0.999418,-64.01,0.998547,-64.01,0.995498,-64.01,0.986786,-64.01,0.956294,-64.01,0.869175
-62.01,0.999742,-62.01,0.999742,-62.01,0.999742,-62.01,0.999742,-62.01,0.999742,-62.01,0.999742,-62.01,0.999741,-62.01,0.99974,-62.01,0.999737,-62.01,0.999729,-62.01,0.999698,-62.01,0.999611,-62.01,0.999306,-62.01,0.998435,-62.01,0.995386,-62.01,0.986675,-62.01,0.956187,-62.01,0.869078
-60.01,0.999542,-60.01,0.999542,-60.01,0.999542,-60.01,0.999542,-60.01,0.999542,-60.01,0.999542,-60.01,0.999541,-60.01,0.99954,-60.01,0.999537,-60.01,0.999529,-60.01,0.999498,-60.01,0.999411,-60.01,0.999106,-60.01,0.998235,-60.01,0.995187,-60.01,0.986478,-60.01,0.955996,-60.01,0.868904
