Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,1,-90.01,1,-90.01,1,-90.01,0.999999,-90.01,0.999998,-90.01,0.999995,-90.01,0.999982,-90.01,0.999947,-90.01,0.999822,-90.01,0.999465,-90.01,0.998219,-90.01,0.994678,-90.01,0.982488,-90.01,0.949292,-90.01,0.848532,-90.01,0.645211,-90.01,0.325827,-90.01,0.10812
-88.01,1,-88.01,1,-88.01,1,-88.01,0.999999,-88.01,0.999998,-88.01,0.999995,-88.01,0.999982,-88.01,0.999946,-88.01,0.999822,-88.01,0.999465,-88.01,0.998219,-88.01,0.994678,-88.01,0.982488,-88.01,0.949292,-88.01,0.848532,-88.01,0.64521,-88.01,0.325826,-88.01,0.10812
-86.01,1,-86.01,1,-86.01,1,-86.01,0.999999,-86.01,0.999998,-86.01,0.999995,-86.01,0.999982,-86.01,0.999946,-86.01,0.999822,-86.01,0.999465,-86.01,0.998219,-86.01,0.994678,-86.01,0.982488,-86.01,0.949291,-86.01,0.848531,-86.01,0.645209,-86.01,0.325824,-86.01,0.108119
-84.01,1,-84.01,1,-84.01,1,-84.01,0.999999,-84.01,0.999998,-84.01,0.999995,-84.01,0.999982,-84.01,0.999946,-84.01,0.999821,-84.01,0.999465,-84.01,0.998219,-84.01,0.994678,-84.01,0.982488,-84.01,0.949291,-84.01,0.84853,-84.01,0.645206,-84.01,0.325822,-84.01,0.108118
-82.01,1,-82.01,1,-82.01,1,-82.01,0.999999,-82.01,0.999998,-82.01,0.999994,-82.01,0.999982,-82.01,0.999946,-82.01,0.999821,-82.01,0.999465,-82.01,0.998219,-82.01,0.994677,-82.01,0.982488,-82.01,0.94929,-82.01,0.848528,-82.01,0.645203,-82.01,0.325818,-82.01,0.108116
-80.01,1,-80.01,1,-80.01,0.999999,-80.01,0.999999,-80.01,0.999998,-80.01,0.999994,-80.01,0.999982,-80.01,0.999946,-80.01,0.999821,-80.01,0.999465,-80.01,0.998219,-80.01,0.994677,-80.01,0.982487,-80.01,0.949289,-80.01,0.848525,-80.01,0.645199,-80.01,0.325814,-80.01,0.108114
-78.01,0.999999,-78.01,0.999999,-78.01,0.999999,-78.01,0.999999,-78.01,0.999998,-78.01,0.999994,-78.01,0.999982,-78.01,0.999946,-78.01,0.999821,-78.01,0.999464,-78.01,0.998219,-78.01,0.994677,-78.01,0.982487,-78.01,0.949288,-78.01,0.848522,-78.01,0.645192,-78.01,0.325807,-78.01,0.10811
-76.01,0.999999,-76.01,0.999999,-76.01,0.999999,-76.01,0.999998,-76.01,0.999997,-76.01,0.999994,-76.01,0.999981,-76.01,0.999946,-76.01,0.999821,-76.01,0.999464,-76.01,0.998218,-76.01,0.994676,-76.01,0.982486,-76.01,0.949286,-76.01,0.848517,-76.01,0.645183,-76.01,0.325797,-76.01,0.108106
-74.01,0.999998,-74.01,0.999998,-74.01,0.999998,-74.01,0.999998,-74.01,0.999997,-74.01,0.999993,-74.01,0.999981,-74.01,0.999945,-74.01,0.99982,-74.01,0.999463,-74.01,0.998217,-74.01,0.994676,-74.01,0.982484,-74.01,0.949283,-74.01,0.84851,-74.01,0.64517,-74.01,0.325783,-74.01,0.108099
-72.01,0.999998,-72.01,0.999998,-72.01,0.999998,-72.01,0.999997,-72.01,0.999996,-72.01,0.999992,-72.01,0.99998,-72.01,0.999944,-72.01,0.999819,-72.01,0.999463,-72.01,0.998217,-72.01,0.994674,-72.01,0.982482,-72.01,0.949279,-72.01,0.8485,-72.01,0.645151,-72.01,0.325763,-72.01,0.108089
-70.01,0.999997,-70.01,0.999996,-70.01,0.999996,-70.01,0.999996,-70.01,0.999995,-70.01,0.999991,-70.01,0.999979,-70.01,0.999943,-70.01,0.999818,-70.01,0.999461,-70.01,0.998215,-70.01,0.994673,-70.01,0.982479,-70.01,0.949273,-70.01,0.848485,-70.01,0.645125,-70.01,0.325735,-70.01,0.108075
