Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,0.984976,-90.01,0.984976,-90.01,0.984976,-90.01,0.984977,-90.01,0.984979,-90.01,0.984985,-90.01,0.985005,-90.01,0.985064,-90.01,0.985271,-90.01,0.985885,-90.01,0.987771,-90.01,0.973716,-90.01,0.989915,-90.01,1,-90.01,0.993197,-90.01,0.966136,-90.01,0.868959,-90.01,0.590625
-88.01,0.984976,-88.01,0.984976,-88.01,0.984976,-88.01,0.984977,-88.01,0.984979,-88.01,0.984985,-88.01,0.985005,-88.01,0.985063,-88.01,0.985271,-88.01,0.985885,-88.01,0.987774,-88.01,0.974142,-88.01,0.992453,-88.01,1,-88.01,0.993197,-88.01,0.966136,-88.01,0.868959,-88.01,0.590625
-86.01,0.984976,-86.01,0.984976,-86.01,0.984976,-86.01,0.984977,-86.01,0.984979,-86.01,0.984985,-86.01,0.985005,-86.01,0.985063,-86.01,0.985271,-86.01,0.985885,-86.01,0.987774,-86.01,0.974164,-86.01,0.992492,-86.01,1,-86.01,0.993197,-86.01,0.966136,-86.01,0.868959,-86.01,0.590625
-84.01,0.984976,-84.01,0.984976,-84.01,0.984976,-84.01,0.984977,-84.01,0.984979,-84.01,0.984985,-84.01,0.985005,-84.01,0.985063,-84.01,0.985271,-84.01,0.985885,-84.01,0.987774,-84.01,0.974165,-84.01,0.992492,-84.01,1,-84.01,0.993197,-84.01,0.966136,-84.01,0.868959,-84.01,0.590625
-82.01,0.984976,-82.01,0.984976,-82.01,0.984976,-82.01,0.984977,-82.01,0.984979,-82.01,0.984985,-82.01,0.985005,-82.01,0.985063,-82.01,0.985271,-82.01,0.985885,-82.01,0.987774,-82.01,0.974165,-82.01,0.992492,-82.01,1,-82.01,0.993197,-82.01,0.966136,-82.01,0.868959,-82.01,0.590625
-80.01,0.984976,-80.01,0.984976,-80.01,0.984976,-80.01,0.984977,-80.01,0.984979,-80.01,0.984985,-80.01,0.985005,-80.01,0.985063,-80.01,0.985271,-80.01,0.985885,-80.01,0.987774,-80.01,0.974165,-80.01,0.992492,-80.01,1,-80.01,0.993196,-80.01,0.966136,-80.01,0.868959,-80.01,0.590625
-78.01,0.984976,-78.01,0.984976,-78.01,0.984976,-78.01,0.984977,-78.01,0.984979,-78.01,0.984985,-78.01,0.985005,-78.01,0.985063,-78.01,0.985271,-78.01,0.985885,-78.01,0.987774,-78.01,0.974165,-78.01,0.992492,-78.01,1,-78.01,0.993196,-78.01,0.966136,-78.01,0.868959,-78.01,0.590625
-76.01,0.984976,-76.01,0.984976,-76.01,0.984976,-76.01,0.984977,-76.01,0.984979,-76.01,0.984985,-76.01,0.985005,-76.01,0.985063,-76.01,0.985271,-76.01,0.985885,-76.01,0.987774,-76.01,0.974165,-76.01,0.992492,-76.01,1,-76.01,0.993196,-76.01,0.966136,-76.01,0.868959,-76.01,0.590625
-74.01,0.984976,-74.01,0.984976,-74.01,0.984976,-74.01,0.984977,-74.01,0.984979,-74.01,0.984984,-74.01,0.985005,-74.01,0.985063,-74.01,0.985271,-74.01,0.985885,-74.01,0.987774,-74.01,0.974165,-74.01,0.992492,-74.01,0.999999,-74.01,0.993196,-74.01,0.966135,-74.01,0.868958,-74.01,0.590625
-72.01,0.984976,-72.01,0.984976,-72.01,0.984976,-72.01,0.984976,-72.01,0.984978,-72.01,0.984984,-72.01,0.985005,-72.01,0.985063,-72.01,0.98527,-72.01,0.985884,-72.01,0.987773,-72.01,0.974164,-72.01,0.992491,-72.01,0.999999,-72.01,0.993195,-72.01,0.966135,-72.01,0.868958,-72.01,0.590624
