Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,1,-90.01,1,-90.01,1,-90.01,0.999999,-90.01,0.999998,-90.01,0.999992,-90.01,0.999975,-90.01,0.999925,-90.01,0.999749,-90.01,0.999247,-90.01,0.997495,-90.01,0.99252,-90.01,0.975471,-90.01,0.929664,-90.01,0.796966,-90.01,0.559894,-90.01,0.258768,-90.01,0.0862103
-88.01,0.999914,-88.01,0.999914,-88.01,0.999914,-88.01,0.999913,-88.01,0.999912,-88.01,0.999906,-88.01,0.999889,-88.01,0.999838,-88.01,0.999662,-88.01,0.999158,-88.01,0.997398,-88.01,0.992402,-88.01,0.97528,-88.01,0.929285,-88.01,0.796106,-88.01,0.558484,-88.01,0.257542,-88.01,0.0856943
-86.01,0.999803,-86.01,0.999802,-86.01,0.999802,-86.01,0.999802,-86.01,0.9998,-86.01,0.999795,-86.01,0.999777,-86.01,0.999727,-86.01,0.999549,-86.01,0.999043,-86.01,0.997274,-86.01,0.992253,-86.01,0.975047,-86.01,0.928833,-86.01,0.795097,-86.01,0.55684,-86.01,0.256117,-86.01,0.0850966
-84.01,0.999658,-84.01,0.999658,-84.01,0.999658,-84.01,0.999657,-84.01,0.999655,-84.01,0.99965,-84.01,0.999633,-84.01,0.999582,-84.01,0.999403,-84.01,0.998894,-84.01,0.997115,-84.01,0.992065,-84.01,0.974761,-84.01,0.928293,-84.01,0.793909,-84.01,0.554919,-84.01,0.254464,-84.01,0.0844053
-82.01,0.999471,-82.01,0.999471,-82.01,0.99947,-82.01,0.99947,-82.01,0.999468,-82.01,0.999463,-82.01,0.999445,-82.01,0.999394,-82.01,0.999214,-82.01,0.998701,-82.01,0.996911,-82.01,0.991827,-82.01,0.974409,-82.01,0.927647,-82.01,0.792511,-82.01,0.552677,-82.01,0.252546,-82.01,0.0836067
-80.01,0.999228,-80.01,0.999228,-80.01,0.999228,-80.01,0.999227,-80.01,0.999226,-80.01,0.99922,-80.01,0.999202,-80.01,0.999151,-80.01,0.99897,-80.01,0.998453,-80.01,0.996648,-80.01,0.991526,-80.01,0.973975,-80.01,0.926871,-80.01,0.790867,-80.01,0.550062,-80.01,0.250324,-80.01,0.0826858
-78.01,0.998914,-78.01,0.998914,-78.01,0.998914,-78.01,0.998913,-78.01,0.998912,-78.01,0.998906,-78.01,0.998888,-78.01,0.998836,-78.01,0.998653,-78.01,0.998132,-78.01,0.996311,-78.01,0.991144,-78.01,0.97344,-78.01,0.92594,-78.01,0.78893,-78.01,0.547012,-78.01,0.247754,-78.01,0.081626
-76.01,0.998508,-76.01,0.998508,-76.01,0.998508,-76.01,0.998507,-76.01,0.998505,-76.01,0.9985,-76.01,0.998482,-76.01,0.998429,-76.01,0.998244,-76.01,0.997718,-76.01,0.995879,-76.01,0.990658,-76.01,0.972777,-76.01,0.924818,-76.01,0.786647,-76.01,0.543455,-76.01,0.244786,-76.01,0.0804094
-74.01,0.997982,-74.01,0.997982,-74.01,0.997982,-74.01,0.997982,-74.01,0.99798,-74.01,0.997974,-74.01,0.997956,-74.01,0.997902,-74.01,0.997716,-74.01,0.997183,-74.01,0.995322,-74.01,0.990041,-74.01,0.971955,-74.01,0.923466,-74.01,0.783955,-74.01,0.539312,-74.01,0.241364,-74.01,0.0790165
-72.01,0.997303,-72.01,0.997303,-72.01,0.997303,-72.01,0.997302,-72.01,0.9973,-72.01,0.997295,-72.01,0.997276,-72.01,0.997222,-72.01,0.997033,-72.01,0.996493,-72.01,0.994608,-72.01,0.989256,-72.01,0.970933,-72.01,0.921831,-72.01,0.780778,-72.01,0.534487,-72.01,0.237429,-72.01,0.0774269
-70.01,0.996425,-70.01,0.996425,-70.01,0.996425,-70.01,0.996425,-70.01,0.996423,-70.01,0.996417,-70.01,0.996398,-70.01,0.996343,-70.01,0.996151,-70.01,0.995603,-70.01,0.993689,-70.01,0.988257,-70.01,0.969659,-70.01,0.919851,-70.01,0.777029,-70.01,0.528875,-70.01,0.232915,-70.01,0.0756198
-68.01,0.995293,-68.01,0.995293,-68.01,0.995292,-68.01,0.995292,-68.01,0.99529,-68.01,0.995284,-68.01,0.995265,-68.01,0.995209,-68.01,0.995014,-68.01,0.994456,-68.01,0.992509,-68.01,0.986983,-68.01,0.96807,-68.01,0.91745,-68.01,0.772601,-68.01,0.522356,-68.01,0.227754,-68.01,0.0735742
