Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,0.964285,-90.01,0.964281,-90.01,0.964281,-90.01,0.964282,-90.01,0.964285,-90.01,0.964292,-90.01,0.964318,-90.01,0.964393,-90.01,0.96466,-90.01,0.965452,-90.01,0.968013,-90.01,0.954776,-90.01,0.985462,-90.01,1,-90.01,0.993531,-90.01,0.964923,-90.01,0.861545,-90.01,0.565277
-88.01,0.96428,-88.01,0.96428,-88.01,0.964281,-88.01,0.964281,-88.01,0.964284,-88.01,0.964291,-88.01,0.964318,-88.01,0.964393,-88.01,0.96466,-88.01,0.965452,-88.01,0.968016,-88.01,0.95532,-88.01,0.988762,-88.01,1,-88.01,0.993531,-88.01,0.964923,-88.01,0.861545,-88.01,0.565277
-86.01,0.96428,-86.01,0.96428,-86.01,0.96428,-86.01,0.964281,-86.01,0.964284,-86.01,0.964291,-86.01,0.964318,-86.01,0.964393,-86.01,0.96466,-86.01,0.965452,-86.01,0.968016,-86.01,0.955348,-86.01,0.988812,-86.01,1,-86.01,0.993531,-86.01,0.964923,-86.01,0.861545,-86.01,0.565277
-84.01,0.96428,-84.01,0.96428,-84.01,0.96428,-84.01,0.964281,-84.01,0.964284,-84.01,0.964291,-84.01,0.964318,-84.01,0.964393,-84.01,0.96466,-84.01,0.965451,-84.01,0.968016,-84.01,0.955349,-84.01,0.988813,-84.01,1,-84.01,0.993531,-84.01,0.964923,-84.01,0.861545,-84.01,0.565277
-82.01,0.96428,-82.01,0.96428,-82.01,0.96428,-82.01,0.964281,-82.01,0.964284,-82.01,0.964291,-82.01,0.964317,-82.01,0.964393,-82.01,0.96466,-82.01,0.965451,-82.01,0.968016,-82.01,0.955349,-82.01,0.988813,-82.01,1,-82.01,0.993531,-82.01,0.964923,-82.01,0.861545,-82.01,0.565277
-80.01,0.96428,-80.01,0.96428,-80.01,0.96428,-80.01,0.964281,-80.01,0.964284,-80.01,0.964291,-80.01,0.964317,-80.01,0.964393,-80.01,0.96466,-80.01,0.965451,-80.01,0.968016,-80.01,0.955349,-80.01,0.988813,-80.01,1,-80.01,0.993531,-80.01,0.964923,-80.01,0.861545,-80.01,0.565277
-78.01,0.96428,-78.01,0.96428,-78.01,0.96428,-78.01,0.964281,-78.01,0.964284,-78.01,0.964291,-78.01,0.964317,-78.01,0.964393,-78.01,0.964659,-78.01,0.965451,-78.01,0.968016,-78.01,0.955349,-78.01,0.988812,-78.01,0.999999,-78.01,0.99353,-78.01,0.964923,-78.01,0.861545,-78.01,0.565277
-76.01,0.96428,-76.01,0.96428,-76.01,0.96428,-76.01,0.964281,-76.01,0.964283,-76.01,0.964291,-76.01,0.964317,-76.01,0.964392,-76.01,0.964659,-76.01,0.965451,-76.01,0.968016,-76.01,0.955349,-76.01,0.988812,-76.01,0.999999,-76.01,0.99353,-76.01,0.964922,-76.01,0.861544,-76.01,0.565277
-74.01,0.96428,-74.01,0.96428,-74.01,0.96428,-74.01,0.964281,-74.01,0.964283,-74.01,0.964291,-74.01,0.964317,-74.01,0.964392,-74.01,0.964659,-74.01,0.965451,-74.01,0.968016,-74.01,0.955349,-74.01,0.988811,-74.01,0.999998,-74.01,0.993529,-74.01,0.964921,-74.01,0.861544,-74.01,0.565276
-72.01,0.964279,-72.01,0.964279,-72.01,0.964279,-72.01,0.96428,-72.01,0.964283,-72.01,0.96429,-72.01,0.964316,-72.01,0.964392,-72.01,0.964659,-72.01,0.96545,-72.01,0.968015,-72.01,0.955348,-72.01,0.98881,-72.01,0.999997,-72.01,0.993528,-72.01,0.96492,-72.01,0.861542,-72.01,0.565276
