Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,1,-90.01,0.930445,-90.01,0.85417,-90.01,0.784439,-90.01,0.70761,-90.01,0.636477,-90.01,0.555418,-90.01,0.47432,-90.01,0.368024,-90.01,0.248259,-90.01,0.116299,-90.01,0.0403667,-90.01,0.00876519,-90.01,0.00136838,-90.01,-0.00000226624,-90.01,-0.00000338597,-90.01,-0.00000188269,-90.01,-8.91148e-7
-88.01,0.999953,-88.01,0.930402,-88.01,0.85413,-88.01,0.784402,-88.01,0.707577,-88.01,0.636447,-88.01,0.555392,-88.01,0.474298,-88.01,0.368007,-88.01,0.248248,-88.01,0.116294,-88.01,0.0403648,-88.01,0.00876478,-88.01,0.00136832,-88.01,-0.00000226811,-88.01,-0.00000338876,-88.01,-0.00000188424,-88.01,-8.91881e-7
-86.01,0.999892,-86.01,0.930344,-86.01,0.854077,-86.01,0.784354,-86.01,0.707533,-86.01,0.636408,-86.01,0.555358,-86.01,0.474269,-86.01,0.367984,-86.01,0.248233,-86.01,0.116286,-86.01,0.0403623,-86.01,0.00876424,-86.01,0.00136823,-86.01,-0.00000227055,-86.01,-0.00000339241,-86.01,-0.00000188627,-86.01,-8.92841e-7
-84.01,0.99981,-84.01,0.930268,-84.01,0.854007,-84.01,0.78429,-84.01,0.707475,-84.01,0.636356,-84.01,0.555313,-84.01,0.47423,-84.01,0.367954,-84.01,0.248212,-84.01,0.116277,-84.01,0.040359,-84.01,0.00876352,-84.01,0.00136812,-84.01,-0.00000227374,-84.01,-0.00000339718,-84.01,-0.00000188892,-84.01,-8.94097e-7
-82.01,0.999701,-82.01,0.930167,-82.01,0.853914,-82.01,0.784204,-82.01,0.707399,-82.01,0.636287,-82.01,0.555252,-82.01,0.474178,-82.01,0.367914,-82.01,0.248185,-82.01,0.116264,-82.01,0.0403546,-82.01,0.00876257,-82.01,0.00136797,-82.01,-0.00000227792,-82.01,-0.00000340343,-82.01,-0.0000018924,-82.01,-8.95742e-7
-80.01,0.999557,-80.01,0.930033,-80.01,0.853791,-80.01,0.784091,-80.01,0.707297,-80.01,0.636195,-80.01,0.555172,-80.01,0.47411,-80.01,0.367861,-80.01,0.248149,-80.01,0.116247,-80.01,0.0403488,-80.01,0.00876131,-80.01,0.00136777,-80.01,-0.0000022834,-80.01,-0.00000341161,-80.01,-0.00000189695,-80.01,-8.97895e-7
-78.01,0.999366,-78.01,0.929856,-78.01,0.853628,-78.01,0.783942,-78.01,0.707162,-78.01,0.636074,-78.01,0.555066,-78.01,0.47402,-78.01,0.367791,-78.01,0.248102,-78.01,0.116225,-78.01,0.0403411,-78.01,0.00875964,-78.01,0.00136751,-78.01,-0.00000229056,-78.01,-0.00000342232,-78.01,-0.0000019029,-78.01,-9.00713e-7
-76.01,0.999113,-76.01,0.92962,-76.01,0.853412,-76.01,0.783744,-76.01,0.706983,-76.01,0.635913,-76.01,0.554926,-76.01,0.4739,-76.01,0.367698,-76.01,0.248039,-76.01,0.116196,-76.01,0.0403309,-76.01,0.00875742,-76.01,0.00136717,-76.01,-0.00000229994,-76.01,-0.00000343633,-76.01,-0.00000191069,-76.01,-9.044e-7
-74.01,0.998779,-74.01,0.929309,-74.01,0.853126,-74.01,0.783481,-74.01,0.706746,-74.01,0.6357,-74.01,0.55474,-74.01,0.473741,-74.01,0.367575,-74.01,0.247956,-74.01,0.116157,-74.01,0.0403174,-74.01,0.00875448,-74.01,0.00136671,-74.01,-0.00000231221,-74.01,-0.00000345466,-74.01,-0.00000192088,-74.01,-9.09226e-7
-72.01,0.998335,-72.01,0.928896,-72.01,0.852747,-72.01,0.783133,-72.01,0.706432,-72.01,0.635417,-72.01,0.554493,-72.01,0.47353,-72.01,0.367411,-72.01,0.247846,-72.01,0.116105,-72.01,0.0402995,-72.01,0.0087506,-72.01,0.0013661,-72.01,-0.00000232827,-72.01,-0.00000347865,-72.01,-0.00000193422,-72.01,-9.15538e-7
-70.01,0.997747,-70.01,0.928349,-70.01,0.852245,-70.01,0.782672,-70.01,0.706016,-70.01,0.635043,-70.01,0.554167,-70.01,0.473252,-70.01,0.367195,-70.01,0.2477,-70.01,0.116037,-70.01,0.0402758,-70.01,0.00874545,-70.01,0.0013653,-70.01,-0.00000234926,-70.01,-0.00000351001,-70.01,-0.00000195166,-70.01,-9.23793e-7
-68.01,0.996969,-68.01,0.927626,-68.01,0.851581,-68.01,0.782062,-68.01,0.705466,-68.01,0.634548,-68.01,0.553735,-68.01,0.472883,-68.01,0.366909,-68.01,0.247507,-68.01,0.115947,-68.01,0.0402444,-68.01,0.00873863,-68.01,0.00136423,-68.01,-0.0000023767,-68.01,-0.00000355101,-68.01,-0.00000197446,-68.01,-9.34583e-7
-66.01,0.99594,-66.01,0.926668,-66.01,0.850702,-66.01,0.781254,-66.01,0.704737,-66.01,0.633893,-66.01,0.553163,-66.01,0.472395,-66.01,0.36653,-66.01,0.247252,-66.01,0.115827,-66.01,0.0402028,-66.01,0.00872961,-66.01,0.00136283,-66.01,-0.00000241255,-66.01,-0.00000360457,-66.01,-0.00000200424,-66.01,-9.4868e-7
-64.01,0.994579,-64.01,0.925401,-64.01,0.849539,-64.01,0.780187,-64.01,0.703774,-64.01,0.633027,-64.01,0.552407,-64.01,0.471749,-64.01,0.366029,-64.01,0.246914,-64.01,0.115669,-64.01,0.0401479,-64.01,0.00871768,-64.01,0.00136096,-64.01,-0.00000245935,-64.01,-0.0000036745,-64.01,-0.00000204312,-64.01,-9.67085e-7
-62.01,0.99278,-62.01,0.923728,-62.01,0.848003,-62.01,0.778776,-62.01,0.702502,-62.01,0.631882,-62.01,0.551408,-62.01,0.470896,-62.01,0.365367,-62.01,0.246467,-62.01,0.115459,-62.01,0.0400753,-62.01,0.00870191,-62.01,0.0013585,-62.01,-0.0000025204,-62.01,-0.00000376572,-62.01,-0.00000209384,-62.01,-9.91091e-7
-60.01,0.990406,-60.01,0.921519,-60.01,0.845975,-60.01,0.776913,-60.01,0.700822,-60.01,0.630371,-60.01,0.55009,-60.01,0.46977,-60.01,0.364493,-60.01,0.245878,-60.01,0.115183,-60.01,0.0399794,-60.01,0.0086811,-60.01,0.00135525,-60.01,-0.00000259993,-60.01,-0.00000388454,-60.01,-0.00000215991,-60.01,-0.00000102237
-58.01,0.987277,-58.01,0.918607,-58.01,0.843302,-58.01,0.774459,-58.01,0.698607,-58.01,0.628379,-58.01,0.548352,-58.01,0.468285,-58.01,0.363342,-58.01,0.245101,-58.01,0.114819,-58.01,0.0398531,-58.01,0.00865367,-58.01,0.00135097,-58.01,-0.00000270337,-58.01,-0.00000403909,-58.01,-0.00000224584,-58.01,-0.00000106304
-56.01,0.98316,-56.01,0.914776,-56.01,0.839785,-56.01,0.771229,-56.01,0.695694,-56.01,0.625759,-56.01,0.546065,-56.01,0.466333,-56.01,0.361827,-56.01,0.244079,-56.01,0.11434,-56.01,0.0396869,-56.01,0.00861758,-56.01,0.00134534,-56.01,-0.00000283762,-56.01,-0.00000423967,-56.01,-0.00000235737,-56.01,-0.00000111583
-54.01,0.977756,-54.01,0.909748,-54.01,0.835169,-54.01,0.76699,-54.01,0.69187,-54.01,0.622319,-54.01,0.543063,-54.01,0.463769,-54.01,0.359838,-54.01,0.242737,-54.01,0.113712,-54.01,0.0394688,-54.01,0.00857022,-54.01,0.00133794,-54.01,-0.00000301136,-54.01,-0.00000449926,-54.01,-0.00000250171,-54.01,-0.00000118415
-52.01,0.970685,-52.01,0.903169,-52.01,0.82913,-52.01,0.761443,-52.01,0.686867,-52.01,0.617819,-52.01,0.539136,-52.01,0.460416,-52.01,0.357236,-52.01,0.240982,-52.01,0.11289,-52.01,0.0391833,-52.01,0.00850824,-52.01,0.00132827,-52.01,-0.0000032354,-52.01,-0.00000483399,-52.01,-0.00000268782,-52.01,-0.00000127225
-50.01,0.961472,-50.01,0.894597,-50.01,0.82126,-50.01,0.754216,-50.01,0.680347,-50.01,0.611955,-50.01,0.534019,-50.01,0.456046,-50.01,0.353845,-50.01,0.238695,-50.01,0.111818,-50.01,0.0388114,-50.01,0.00842749,-50.01,0.00131566,-50.01,-0.00000352289,-50.01,-0.00000526352,-50.01,-0.00000292666,-50.01,-0.0000013853
-48.01,0.949531,-48.01,0.883487,-48.01,0.811061,-48.01,0.744849,-48.01,0.671898,-48.01,0.604355,-48.01,0.527387,-48.01,0.450382,-48.01,0.34945,-48.01,0.23573,-48.01,0.110429,-48.01,0.0383294,-48.01,0.00832282,-48.01,0.00129932,-48.01,-0.00000388949,-48.01,-0.00000581126,-48.01,-0.00000323122,-48.01,-0.00000152946
-46.01,0.934164,-46.01,0.869188,-46.01,0.797934,-46.01,0.732795,-46.01,0.661024,-46.01,0.594574,-46.01,0.518852,-46.01,0.443093,-46.01,0.343795,-46.01,0.231915,-46.01,0.108642,-46.01,0.0377091,-46.01,0.00818813,-46.01,0.00127829,-46.01,-0.00000435317,-46.01,-0.00000650404,-46.01,-0.00000361642,-46.01,-0.00000171178
-44.01,0.914562,-44.01,0.85095,-44.01,0.781191,-44.01,0.717418,-44.01,0.647153,-44.01,0.582097,-44.01,0.507964,-44.01,0.433795,-44.01,0.336581,-44.01,0.227049,-44.01,0.106363,-44.01,0.0369178,-44.01,0.00801631,-44.01,0.00125147,-44.01,-0.00000493343,-44.01,-0.000007371,-44.01,-0.00000409847,-44.01,-0.00000193996
-42.01,0.889842,-42.01,0.82795,-42.01,0.760076,-42.01,0.698027,-42.01,0.629662,-42.01,0.566364,-42.01,0.494235,-42.01,0.42207,-42.01,0.327484,-42.01,0.220912,-42.01,0.103488,-42.01,0.03592,-42.01,0.00779964,-42.01,0.00121764,-42.01,-0.00000564976,-42.01,-0.00000844127,-42.01,-0.00000469357,-42.01,-0.00000222164
-40.01,0.859113,-40.01,0.799358,-40.01,0.733829,-40.01,0.673922,-40.01,0.607917,-40.01,0.546806,-40.01,0.477167,-40.01,0.407495,-40.01,0.316174,-40.01,0.213283,-40.01,0.099914,-40.01,0.0346796,-40.01,0.00753029,-40.01,0.00117559,-40.01,-0.00000651882,-40.01,-0.00000973973,-40.01,-0.00000541555,-40.01,-0.00000256338
-38.01,0.821588,-38.01,0.764442,-38.01,0.701775,-38.01,0.644485,-38.01,0.581364,-38.01,0.522922,-38.01,0.456325,-38.01,0.389696,-38.01,0.302364,-38.01,0.203967,-38.01,0.0955498,-38.01,0.0331648,-38.01,0.00720137,-38.01,0.00112424,-38.01,-0.00000755021,-38.01,-0.0000112807,-38.01,-0.00000627238,-38.01,-0.00000296895
-36.01,0.776746,-36.01,0.722719,-36.01,0.663473,-36.01,0.60931,-36.01,0.549633,-36.01,0.494381,-36.01,0.431419,-36.01,0.368426,-36.01,0.285861,-36.01,0.192835,-36.01,0.0903347,-36.01,0.0313547,-36.01,0.00680833,-36.01,0.00106288,-36.01,-0.0000087409,-36.01,-0.0000130597,-36.01,-0.00000726155,-36.01,-0.00000343716
-34.01,0.724527,-34.01,0.674133,-34.01,0.618869,-34.01,0.568347,-34.01,0.512683,-34.01,0.461145,-34.01,0.402416,-34.01,0.343658,-34.01,0.266643,-34.01,0.179871,-34.01,0.0842618,-34.01,0.0292468,-34.01,0.00635062,-34.01,0.000991429,-34.01,-0.0000090643,-34.01,-0.0000135429,-34.01,-0.00000753022,-34.01,-0.00000356433
-32.01,0.665516,-32.01,0.619226,-32.01,0.568463,-32.01,0.522056,-32.01,0.470926,-32.01,0.423585,-32.01,0.36964,-32.01,0.315668,-32.01,0.244926,-32.01,0.165221,-32.01,0.0773988,-32.01,0.0268647,-32.01,0.00583337,-32.01,0.000910679,-32.01,-0.00000868505,-32.01,-0.0000129763,-32.01,-0.00000721515,-32.01,-0.0000034152
-30.01,0.601043,-30.01,0.559238,-30.01,0.513393,-30.01,0.471482,-30.01,0.425304,-30.01,0.38255,-30.01,0.333831,-30.01,0.285087,-30.01,0.221198,-30.01,0.149215,-30.01,0.0699007,-30.01,0.0242621,-30.01,0.00526826,-30.01,0.000822456,-30.01,-0.00000827097,-30.01,-0.0000123576,-30.01,-0.00000687116,-30.01,-0.00000325237
