Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,0.999946,-90.01,0.999946,-90.01,0.999946,-90.01,0.999946,-90.01,0.999946,-90.01,0.999946,-90.01,0.999945,-90.01,0.999942,-90.01,0.999932,-90.01,0.999902,-90.01,0.999799,-90.01,0.999498,-90.01,0.997524,-90.01,0.959008,-90.01,0.873222,-90.01,0.845018,-90.01,0.754199,-90.01,0.494797
-88.01,0.999946,-88.01,0.999946,-88.01,0.999946,-88.01,0.999946,-88.01,0.999946,-88.01,0.999946,-88.01,0.999945,-88.01,0.999942,-88.01,0.999932,-88.01,0.999902,-88.01,0.9998,-88.01,0.999498,-88.01,0.997524,-88.01,0.959009,-88.01,0.873223,-88.01,0.845019,-88.01,0.7542,-88.01,0.494797
-86.01,0.999947,-86.01,0.999947,-86.01,0.999947,-86.01,0.999947,-86.01,0.999947,-86.01,0.999946,-86.01,0.999945,-86.01,0.999942,-86.01,0.999932,-86.01,0.999903,-86.01,0.9998,-86.01,0.999499,-86.01,0.997525,-86.01,0.959009,-86.01,0.873224,-86.01,0.84502,-86.01,0.754201,-86.01,0.494798
-84.01,0.999947,-84.01,0.999947,-84.01,0.999947,-84.01,0.999947,-84.01,0.999947,-84.01,0.999947,-84.01,0.999946,-84.01,0.999943,-84.01,0.999932,-84.01,0.999903,-84.01,0.9998,-84.01,0.999499,-84.01,0.997525,-84.01,0.95901,-84.01,0.873225,-84.01,0.845021,-84.01,0.754202,-84.01,0.494798
-82.01,0.999948,-82.01,0.999948,-82.01,0.999948,-82.01,0.999948,-82.01,0.999947,-82.01,0.999947,-82.01,0.999946,-82.01,0.999943,-82.01,0.999933,-82.01,0.999904,-82.01,0.999801,-82.01,0.999499,-82.01,0.997526,-82.01,0.95901,-82.01,0.873227,-82.01,0.845022,-82.01,0.754203,-82.01,0.494799
-80.01,0.999948,-80.01,0.999948,-80.01,0.999948,-80.01,0.999948,-80.01,0.999948,-80.01,0.999948,-80.01,0.999947,-80.01,0.999944,-80.01,0.999933,-80.01,0.999904,-80.01,0.999801,-80.01,0.9995,-80.01,0.997526,-80.01,0.959011,-80.01,0.873229,-80.01,0.845024,-80.01,0.754205,-80.01,0.4948
-78.01,0.999949,-78.01,0.999949,-78.01,0.999949,-78.01,0.999949,-78.01,0.999949,-78.01,0.999948,-78.01,0.999947,-78.01,0.999944,-78.01,0.999934,-78.01,0.999905,-78.01,0.999802,-78.01,0.999501,-78.01,0.997527,-78.01,0.959013,-78.01,0.873231,-78.01,0.845027,-78.01,0.754207,-78.01,0.494802
-76.01,0.99995,-76.01,0.99995,-76.01,0.99995,-76.01,0.99995,-76.01,0.999949,-76.01,0.999949,-76.01,0.999948,-76.01,0.999945,-76.01,0.999935,-76.01,0.999906,-76.01,0.999803,-76.01,0.999501,-76.01,0.997528,-76.01,0.959014,-76.01,0.873234,-76.01,0.845029,-76.01,0.754209,-76.01,0.494803
-74.01,0.999951,-74.01,0.999951,-74.01,0.999951,-74.01,0.999951,-74.01,0.999951,-74.01,0.99995,-74.01,0.999949,-74.01,0.999946,-74.01,0.999936,-74.01,0.999907,-74.01,0.999804,-74.01,0.999503,-74.01,0.997529,-74.01,0.959016,-74.01,0.873238,-74.01,0.845033,-74.01,0.754213,-74.01,0.494805
-72.01,0.999952,-72.01,0.999952,-72.01,0.999952,-72.01,0.999952,-72.01,0.999952,-72.01,0.999951,-72.01,0.99995,-72.01,0.999948,-72.01,0.999937,-72.01,0.999908,-72.01,0.999805,-72.01,0.999504,-72.01,0.99753,-72.01,0.959018,-72.01,0.873242,-72.01,0.845037,-72.01,0.754216,-72.01,0.494808
-70.01,0.999953,-70.01,0.999953,-70.01,0.999953,-70.01,0.999953,-70.01,0.999953,-70.01,0.999953,-70.01,0.999952,-70.01,0.999949,-70.01,0.999939,-70.01,0.999909,-70.01,0.999807,-70.01,0.999505,-70.01,0.997532,-70.01,0.959021,-70.01,0.873248,-70.01,0.845043,-70.01,0.754221,-70.01,0.494811
-68.01,0.999955,-68.01,0.999955,-68.01,0.999955,-68.01,0.999955,-68.01,0.999955,-68.01,0.999955,-68.01,0.999954,-68.01,0.999951,-68.01,0.999941,-68.01,0.999911,-68.01,0.999809,-68.01,0.999507,-68.01,0.997534,-68.01,0.959024,-68.01,0.873254,-68.01,0.845049,-68.01,0.754227,-68.01,0.494815
-66.01,0.999958,-66.01,0.999958,-66.01,0.999958,-66.01,0.999958,-66.01,0.999958,-66.01,0.999957,-66.01,0.999956,-66.01,0.999953,-66.01,0.999943,-66.01,0.999914,-66.01,0.999811,-66.01,0.99951,-66.01,0.997536,-66.01,0.959028,-66.01,0.873263,-66.01,0.845057,-66.01,0.754234,-66.01,0.49482
-64.01,0.999961,-64.01,0.999961,-64.01,0.999961,-64.01,0.999961,-64.01,0.999961,-64.01,0.99996,-64.01,0.999959,-64.01,0.999956,-64.01,0.999946,-64.01,0.999917,-64.01,0.999814,-64.01,0.999513,-64.01,0.997539,-64.01,0.959033,-64.01,0.873273,-64.01,0.845068,-64.01,0.754244,-64.01,0.494826
-62.01,0.999964,-62.01,0.999964,-62.01,0.999964,-62.01,0.999964,-62.01,0.999964,-62.01,0.999964,-62.01,0.999963,-62.01,0.99996,-62.01,0.99995,-62.01,0.99992,-62.01,0.999817,-62.01,0.999516,-62.01,0.997543,-62.01,0.95904,-62.01,0.873285,-62.01,0.84508,-62.01,0.754255,-62.01,0.494833
-60.01,0.999968,-60.01,0.999968,-60.01,0.999968,-60.01,0.999968,-60.01,0.999968,-60.01,0.999968,-60.01,0.999967,-60.01,0.999964,-60.01,0.999954,-60.01,0.999924,-60.01,0.999822,-60.01,0.99952,-60.01,0.997547,-60.01,0.959047,-60.01,0.873301,-60.01,0.845095,-60.01,0.754268,-60.01,0.494842
-58.01,0.999974,-58.01,0.999974,-58.01,0.999974,-58.01,0.999973,-58.01,0.999973,-58.01,0.999973,-58.01,0.999972,-58.01,0.999969,-58.01,0.999959,-58.01,0.99993,-58.01,0.999827,-58.01,0.999525,-58.01,0.997552,-58.01,0.959057,-58.01,0.87332,-58.01,0.845114,-58.01,0.754285,-58.01,0.494853
-56.01,0.999979,-56.01,0.999979,-56.01,0.999979,-56.01,0.999979,-56.01,0.999979,-56.01,0.999979,-56.01,0.999978,-56.01,0.999975,-56.01,0.999965,-56.01,0.999935,-56.01,0.999833,-56.01,0.999531,-56.01,0.997558,-56.01,0.959067,-56.01,0.873343,-56.01,0.845137,-56.01,0.754306,-56.01,0.494866
