Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,0.999963,-90.01,1,-90.01,1,-90.01,1,-90.01,1,-90.01,1,-90.01,0.999998,-90.01,0.999981,-90.01,0.999782,-90.01,0.998039,-90.01,0.978711,-90.01,0.840665,-90.01,0.39158,-90.01,0.174652,-90.01,0.0840487,-90.01,0.0145499,-90.01,0.00139291,-90.01,0.000155633
-88.01,0.997794,-88.01,0.997794,-88.01,0.997794,-88.01,0.997794,-88.01,0.997794,-88.01,0.997794,-88.01,0.997792,-88.01,0.997774,-88.01,0.997576,-88.01,0.995839,-88.01,0.976573,-88.01,0.838944,-88.01,0.39111,-88.01,0.174623,-88.01,0.0840486,-88.01,0.0145499,-88.01,0.00139291,-88.01,0.000155633
-86.01,0.995075,-86.01,0.995075,-86.01,0.995075,-86.01,0.995075,-86.01,0.995075,-86.01,0.995075,-86.01,0.995073,-86.01,0.995055,-86.01,0.994858,-86.01,0.993127,-86.01,0.973931,-86.01,0.836794,-86.01,0.390523,-86.01,0.174588,-86.01,0.0840484,-86.01,0.0145499,-86.01,0.00139291,-86.01,0.000155633
-84.01,0.99168,-84.01,0.99168,-84.01,0.99168,-84.01,0.99168,-84.01,0.99168,-84.01,0.99168,-84.01,0.991678,-84.01,0.991661,-84.01,0.991464,-84.01,0.989741,-84.01,0.970631,-84.01,0.83411,-84.01,0.389788,-84.01,0.174544,-84.01,0.0840481,-84.01,0.0145499,-84.01,0.00139291,-84.01,0.000155633
-82.01,0.987444,-82.01,0.987444,-82.01,0.987444,-82.01,0.987444,-82.01,0.987444,-82.01,0.987443,-82.01,0.987441,-82.01,0.987424,-82.01,0.987229,-82.01,0.985516,-82.01,0.966513,-82.01,0.83076,-82.01,0.38887,-82.01,0.174488,-82.01,0.0840478,-82.01,0.0145499,-82.01,0.00139291,-82.01,0.000155633
-80.01,0.982165,-80.01,0.982165,-80.01,0.982165,-80.01,0.982165,-80.01,0.982165,-80.01,0.982165,-80.01,0.982163,-80.01,0.982146,-80.01,0.981952,-80.01,0.980251,-80.01,0.961382,-80.01,0.826586,-80.01,0.387725,-80.01,0.174419,-80.01,0.0840474,-80.01,0.0145499,-80.01,0.00139291,-80.01,0.000155633
-78.01,0.975601,-78.01,0.975601,-78.01,0.975601,-78.01,0.975605,-78.01,0.975601,-78.01,0.975605,-78.01,0.975599,-78.01,0.975586,-78.01,0.975389,-78.01,0.973708,-78.01,0.955001,-78.01,0.821393,-78.01,0.386298,-78.01,0.174332,-78.01,0.0840469,-78.01,0.0145499,-78.01,0.00139291,-78.01,0.000155633
-76.01,0.967454,-76.01,0.967454,-76.01,0.967454,-76.01,0.967454,-76.01,0.967454,-76.01,0.967454,-76.01,0.967452,-76.01,0.967435,-76.01,0.967245,-76.01,0.965584,-76.01,0.947082,-76.01,0.814947,-76.01,0.384523,-76.01,0.174224,-76.01,0.0840463,-76.01,0.0145499,-76.01,0.00139291,-76.01,0.000155633
-74.01,0.957372,-74.01,0.957372,-74.01,0.957372,-74.01,0.957372,-74.01,0.957372,-74.01,0.957372,-74.01,0.95737,-74.01,0.957354,-74.01,0.957166,-74.01,0.955521,-74.01,0.937282,-74.01,0.806967,-74.01,0.38232,-74.01,0.174088,-74.01,0.0840455,-74.01,0.0145499,-74.01,0.00139291,-74.01,0.000155633
-72.01,0.944938,-72.01,0.94495,-72.01,0.944938,-72.01,0.944938,-72.01,0.944938,-72.01,0.944938,-72.01,0.944936,-72.01,0.944931,-72.01,0.944736,-72.01,0.943119,-72.01,0.925194,-72.01,0.797122,-72.01,0.379592,-72.01,0.173919,-72.01,0.0840445,-72.01,0.0145499,-72.01,0.00139291,-72.01,0.000155633
-70.01,0.92967,-70.01,0.92967,-70.01,0.92967,-70.01,0.92967,-70.01,0.92967,-70.01,0.92967,-70.01,0.929668,-70.01,0.929652,-70.01,0.929472,-70.01,0.92789,-70.01,0.91035,-70.01,0.785026,-70.01,0.376226,-70.01,0.173708,-70.01,0.0840433,-70.01,0.0145499,-70.01,0.00139291,-70.01,0.000155633
-68.01,0.91102,-68.01,0.91102,-68.01,0.91102,-68.01,0.91102,-68.01,0.91102,-68.01,0.91102,-68.01,0.911018,-68.01,0.911003,-68.01,0.910827,-68.01,0.909288,-68.01,0.892218,-68.01,0.770243,-68.01,0.372089,-68.01,0.173446,-68.01,0.0840418,-68.01,0.0145499,-68.01,0.00139291,-68.01,0.000155633
-66.01,0.888391,-66.01,0.888391,-66.01,0.888391,-66.01,0.888391,-66.01,0.888391,-66.01,0.888391,-66.01,0.888389,-66.01,0.888374,-66.01,0.888205,-66.01,0.886717,-66.01,0.870214,-66.01,0.75229,-66.01,0.36703,-66.01,0.17312,-66.01,0.0840399,-66.01,0.0145499,-66.01,0.00139291,-66.01,0.000155633
-64.01,0.861157,-64.01,0.861157,-64.01,0.861157,-64.01,0.861157,-64.01,0.861157,-64.01,0.861157,-64.01,0.861155,-64.01,0.861141,-64.01,0.860978,-64.01,0.859551,-64.01,0.84373,-64.01,0.730661,-64.01,0.360883,-64.01,0.172717,-64.01,0.0840375,-64.01,0.0145499,-64.01,0.00139291,-64.01,0.000155633
-62.01,0.828749,-62.01,0.828749,-62.01,0.828749,-62.01,0.828749,-62.01,0.828749,-62.01,0.828749,-62.01,0.828747,-62.01,0.828733,-62.01,0.828579,-62.01,0.827225,-62.01,0.812168,-62.01,0.704857,-62.01,0.35347,-62.01,0.172218,-62.01,0.0840346,-62.01,0.0145499,-62.01,0.00139291,-62.01,0.000155633
-60.01,0.790514,-60.01,0.790514,-60.01,0.790514,-60.01,0.790514,-60.01,0.790514,-60.01,0.790513,-60.01,0.790512,-60.01,0.790499,-60.01,0.790355,-60.01,0.789086,-60.01,0.775015,-60.01,0.674438,-60.01,0.344613,-60.01,0.171605,-60.01,0.084031,-60.01,0.0145499,-60.01,0.00139291,-60.01,0.000155633
-58.01,0.746226,-58.01,0.746226,-58.01,0.746226,-58.01,0.746226,-58.01,0.746226,-58.01,0.746226,-58.01,0.746225,-58.01,0.746213,-58.01,0.74608,-58.01,0.744909,-58.01,0.731923,-58.01,0.639094,-58.01,0.33415,-58.01,0.170854,-58.01,0.0840265,-58.01,0.0145498,-58.01,0.00139291,-58.01,0.000155633
-56.01,0.695788,-56.01,0.695788,-56.01,0.695788,-56.01,0.695788,-56.01,0.695788,-56.01,0.695788,-56.01,0.695787,-56.01,0.695776,-56.01,0.695655,-56.01,0.694595,-56.01,0.682832,-56.01,0.598738,-56.01,0.321953,-56.01,0.169939,-56.01,0.084021,-56.01,0.0145498,-56.01,0.00139291,-56.01,0.000155633
