Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,0.99947,-90.01,0.947952,-90.01,0.891493,-90.01,0.839975,-90.01,0.783516,-90.01,0.731997,-90.01,0.675538,-90.01,0.62402,-90.01,0.567561,-90.01,0.516043,-90.01,0.459584,-90.01,0.408066,-90.01,0.351607,-90.01,0.300089,-90.01,0.24363,-90.01,0.192111,-90.01,0.135652,-90.01,0.0841341
-88.01,0.999497,-88.01,0.947977,-88.01,0.891516,-88.01,0.839997,-88.01,0.783536,-88.01,0.732017,-88.01,0.675556,-88.01,0.624037,-88.01,0.567576,-88.01,0.516057,-88.01,0.459596,-88.01,0.408077,-88.01,0.351616,-88.01,0.300096,-88.01,0.243636,-88.01,0.192116,-88.01,0.135656,-88.01,0.0841363
-86.01,0.999527,-86.01,0.948006,-86.01,0.891544,-86.01,0.840023,-86.01,0.78356,-86.01,0.732039,-86.01,0.675577,-86.01,0.624056,-86.01,0.567594,-86.01,0.516072,-86.01,0.45961,-86.01,0.408089,-86.01,0.351627,-86.01,0.300106,-86.01,0.243643,-86.01,0.192122,-86.01,0.13566,-86.01,0.0841389
-84.01,0.999562,-84.01,0.948039,-84.01,0.891575,-84.01,0.840052,-84.01,0.783588,-84.01,0.732065,-84.01,0.675601,-84.01,0.624078,-84.01,0.567614,-84.01,0.516091,-84.01,0.459626,-84.01,0.408103,-84.01,0.351639,-84.01,0.300116,-84.01,0.243652,-84.01,0.192129,-84.01,0.135665,-84.01,0.0841419
-82.01,0.999603,-82.01,0.948078,-82.01,0.891611,-82.01,0.840086,-82.01,0.78362,-82.01,0.732095,-82.01,0.675628,-82.01,0.624103,-82.01,0.567637,-82.01,0.516111,-82.01,0.459645,-82.01,0.40812,-82.01,0.351653,-82.01,0.300128,-82.01,0.243662,-82.01,0.192137,-82.01,0.13567,-82.01,0.0841453
-80.01,0.999648,-80.01,0.948121,-80.01,0.891652,-80.01,0.840125,-80.01,0.783655,-80.01,0.732128,-80.01,0.675659,-80.01,0.624132,-80.01,0.567662,-80.01,0.516135,-80.01,0.459666,-80.01,0.408139,-80.01,0.35167,-80.01,0.300142,-80.01,0.243673,-80.01,0.192146,-80.01,0.135677,-80.01,0.0841491
-78.01,0.999699,-78.01,0.948169,-78.01,0.891697,-78.01,0.840167,-78.01,0.783695,-78.01,0.732165,-78.01,0.675693,-78.01,0.624163,-78.01,0.567691,-78.01,0.516161,-78.01,0.459689,-78.01,0.408159,-78.01,0.351687,-78.01,0.300157,-78.01,0.243685,-78.01,0.192155,-78.01,0.135683,-78.01,0.0841534
-76.01,0.999755,-76.01,0.948222,-76.01,0.891747,-76.01,0.840214,-76.01,0.783739,-76.01,0.732206,-76.01,0.675731,-76.01,0.624198,-76.01,0.567723,-76.01,0.51619,-76.01,0.459715,-76.01,0.408182,-76.01,0.351707,-76.01,0.300174,-76.01,0.243699,-76.01,0.192166,-76.01,0.135691,-76.01,0.0841581
-74.01,0.999814,-74.01,0.948278,-74.01,0.8918,-74.01,0.840264,-74.01,0.783786,-74.01,0.73225,-74.01,0.675771,-74.01,0.624235,-74.01,0.567757,-74.01,0.516221,-74.01,0.459742,-74.01,0.408206,-74.01,0.351728,-74.01,0.300192,-74.01,0.243713,-74.01,0.192178,-74.01,0.135699,-74.01,0.0841631
-72.01,0.999875,-72.01,0.948336,-72.01,0.891854,-72.01,0.840315,-72.01,0.783833,-72.01,0.732294,-72.01,0.675812,-72.01,0.624273,-72.01,0.567791,-72.01,0.516252,-72.01,0.45977,-72.01,0.408231,-72.01,0.351749,-72.01,0.30021,-72.01,0.243728,-72.01,0.192189,-72.01,0.135707,-72.01,0.0841682
