Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-90.01,1,-90.01,1,-90.01,1,-90.01,1,-90.01,1,-90.01,1,-90.01,1,-90.01,1,-90.01,1,-90.01,1,-90.01,1,-90.01,1,-90.01,1,-90.01,1,-90.01,1,-90.01,1,-90.01,1,-90.01,1
-88.01,1,-88.01,1,-88.01,1,-88.01,1,-88.01,1,-88.01,1,-88.01,1,-88.01,1,-88.01,1,-88.01,1,-88.01,1,-88.01,1,-88.01,1,-88.01,1,-88.01,1,-88.01,1,-88.01,1,-88.01,1
-86.01,1,-86.01,1,-86.01,1,-86.01,1,-86.01,1,-86.01,1,-86.01,1,-86.01,1,-86.01,1,-86.01,1,-86.01,1,-86.01,1,-86.01,1,-86.01,1,-86.01,1,-86.01,1,-86.01,1,-86.01,1
-84.01,1,-84.01,1,-84.01,1,-84.01,1,-84.01,1,-84.01,1,-84.01,1,-84.01,1,-84.01,1,-84.01,1,-84.01,1,-84.01,1,-84.01,1,-84.01,1,-84.01,1,-84.01,1,-84.01,1,-84.01,1
-82.01,1,-82.01,1,-82.01,1,-82.01,1,-82.01,1,-82.01,1,-82.01,1,-82.01,1,-82.01,1,-82.01,1,-82.01,1,-82.01,1,-82.01,1,-82.01,1,-82.01,1,-82.01,1,-82.01,1,-82.01,1
-80.01,1,-80.01,1,-80.01,1,-80.01,1,-80.01,1,-80.01,1,-80.01,1,-80.01,1,-80.01,1,-80.01,1,-80.01,1,-80.01,1,-80.01,1,-80.01,1,-80.01,1,-80.01,1,-80.01,1,-80.01,1
-78.01,1,-78.01,1,-78.01,1,-78.01,1,-78.01,1,-78.01,1,-78.01,1,-78.01,1,-78.01,1,-78.01,1,-78.01,1,-78.01,1,-78.01,1,-78.01,1,-78.01,1,-78.01,1,-78.01,1,-78.01,1
-76.01,1,-76.01,1,-76.01,1,-76.01,1,-76.01,1,-76.01,1,-76.01,1,-76.01,1,-76.01,1,-76.01,1,-76.01,1,-76.01,1,-76.01,1,-76.01,1,-76.01,1,-76.01,1,-76.01,1,-76.01,1
-74.01,1,-74.01,1,-74.01,1,-74.01,1,-74.01,1,-74.01,1,-74.01,1,-74.01,1,-74.01,1,-74.01,1,-74.01,1,-74.01,1,-74.01,1,-74.01,1,-74.01,1,-74.01,1,-74.01,1,-74.01,1
-72.01,0.999999,-72.01,0.999999,-72.01,0.999999,-72.01,0.999999,-72.01,0.999999,-72.01,0.999999,-72.01,0.999999,-72.01,0.999999,-72.01,0.999999,-72.01,0.999999,-72.01,0.999999,-72.01,0.999999,-72.01,0.999999,-72.01,0.999999,-72.01,0.999999,-72.01,0.999999,-72.01,0.999999,-72.01,0.999999
