environment | time (msec),interface | I_Ca | I_Catot (uA_per_uF),interface | membrane_potential | V_m (mV)
294,-0.0322906,-33.5244
294.1,-0.0320844,-33.5967
294.2,-0.0318788,-33.6692
294.3,-0.0316738,-33.7418
294.4,-0.0314695,-33.8144
294.5,-0.0312659,-33.8872
294.6,-0.0310629,-33.9602
294.7,-0.0308605,-34.0332
294.8,-0.0306589,-34.1064
294.9,-0.0304578,-34.1797
295,-0.0302574,-34.2531
295.1,-0.0300577,-34.3266
295.2,-0.0298586,-34.4003
295.3,-0.0296602,-34.4741
295.4,-0.0294625,-34.548
295.5,-0.0292654,-34.622
295.6,-0.029069,-34.6962
295.7,-0.0288732,-34.7704
295.8,-0.0286781,-34.8448
295.9,-0.0284837,-34.9194
296,-0.0282899,-34.994
296.1,-0.0280969,-35.0688
296.2,-0.0279044,-35.1437
296.3,-0.0277127,-35.2188
296.4,-0.0275216,-35.2939
296.5,-0.0273312,-35.3692
296.6,-0.0271414,-35.4447
296.7,-0.0269524,-35.5202
296.8,-0.026764,-35.5959
296.9,-0.0265763,-35.6717
297,-0.0263892,-35.7477
297.1,-0.0262029,-35.8237
297.2,-0.0260172,-35.9
297.3,-0.0258322,-35.9763
297.4,-0.0256479,-36.0528
297.5,-0.0254642,-36.1294
297.6,-0.0252813,-36.2061
297.7,-0.025099,-36.283
297.8,-0.0249174,-36.36
297.9,-0.0247365,-36.4372
298,-0.0245563,-36.5145
298.1,-0.0243768,-36.5919
298.2,-0.024198,-36.6695
298.3,-0.0240198,-36.7472
298.4,-0.0238423,-36.825
298.5,-0.0236656,-36.903
298.6,-0.0234895,-36.9811
298.7,-0.0233141,-37.0594
298.8,-0.0231394,-37.1378
298.9,-0.0229654,-37.2163
299,-0.0227921,-37.295
299.1,-0.0226195,-37.3738
299.2,-0.0224476,-37.4528
299.3,-0.0222764,-37.5319
299.4,-0.0221058,-37.6112
299.5,-0.021936,-37.6906
299.6,-0.0217669,-37.7702
299.7,-0.0215985,-37.8499
299.8,-0.0214308,-37.9297
299.9,-0.0212637,-38.0097
300,-0.0210974,-38.0899
300.1,-0.0209318,-38.1702
300.2,-0.0207669,-38.2506
300.3,-0.0206027,-38.3312
300.4,-0.0204392,-38.412
300.5,-0.0202764,-38.4929
300.6,-0.0201143,-38.574
300.7,-0.0199529,-38.6552
300.8,-0.0197922,-38.7366
300.9,-0.0196322,-38.8181
301,-0.019473,-38.8998
301.1,-0.0193144,-38.9817
301.2,-0.0191566,-39.0637
301.3,-0.0189994,-39.1458
301.4,-0.018843,-39.2282
301.5,-0.0186873,-39.3106
301.6,-0.0185323,-39.3933
301.7,-0.018378,-39.4761
301.8,-0.0182244,-39.5591
301.9,-0.0180716,-39.6422
302,-0.0179194,-39.7255
302.1,-0.017768,-39.809
302.2,-0.0176173,-39.8927
302.3,-0.0174672,-39.9765
302.4,-0.017318,-40.0605
302.5,-0.0171694,-40.1446
302.6,-0.0170215,-40.2289
302.7,-0.0168744,-40.3134
302.8,-0.016728,-40.3981
302.9,-0.0165823,-40.4829
303,-0.0164373,-40.5679
303.1,-0.016293,-40.6531
303.2,-0.0161495,-40.7385
303.3,-0.0160066,-40.8241
303.4,-0.0158645,-40.9098
303.5,-0.0157231,-40.9957
303.6,-0.0155825,-41.0818
303.7,-0.0154425,-41.168
303.8,-0.0153033,-41.2545
303.9,-0.0151648,-41.3411
304,-0.015027,-41.4279
304.1,-0.0148899,-41.515
304.2,-0.0147536,-41.6021
304.3,-0.014618,-41.6895
304.4,-0.0144831,-41.7771
304.5,-0.0143489,-41.8649
304.6,-0.0142154,-41.9528
304.7,-0.0140827,-42.041
304.8,-0.0139507,-42.1293
304.9,-0.0138194,-42.2178
305,-0.0136888,-42.3066
305.1,-0.013559,-42.3955
305.2,-0.0134299,-42.4846
305.3,-0.0133015,-42.5739
305.4,-0.0131738,-42.6634
305.5,-0.0130469,-42.7532
305.6,-0.0129207,-42.8431
305.7,-0.0127952,-42.9332
305.8,-0.0126704,-43.0236
305.9,-0.0125464,-43.1141
306,-0.0124231,-43.2049
306.1,-0.0123005,-43.2958
306.2,-0.0121786,-43.387
306.3,-0.0120574,-43.4783
306.4,-0.011937,-43.5699
306.5,-0.0118173,-43.6617
306.6,-0.0116983,-43.7538
306.7,-0.0115801,-43.846
306.8,-0.0114625,-43.9384
306.9,-0.0113457,-44.0311
307,-0.0112296,-44.124
307.1,-0.0111143,-44.2171
307.2,-0.0109996,-44.3104
307.3,-0.0108857,-44.404
307.4,-0.0107725,-44.4977
307.5,-0.01066,-44.5917
307.6,-0.0105483,-44.686
307.7,-0.0104372,-44.7804
307.8,-0.0103269,-44.8751
307.9,-0.0102173,-44.97
308,-0.0101085,-45.0652
308.1,-0.0100003,-45.1605
308.2,-0.00989286,-45.2562
308.3,-0.00978614,-45.352
308.4,-0.00968014,-45.4481
308.5,-0.00957486,-45.5444
308.6,-0.00947029,-45.641
308.7,-0.00936644,-45.7378
308.8,-0.00926331,-45.8348
308.9,-0.00916089,-45.9321
309,-0.00905918,-46.0296
309.1,-0.00895819,-46.1274
309.2,-0.00885792,-46.2255
309.3,-0.00875835,-46.3237
309.4,-0.0086595,-46.4223
309.5,-0.00856135,-46.521
309.6,-0.00846392,-46.6201
309.7,-0.0083672,-46.7193
309.8,-0.00827119,-46.8189
309.9,-0.00817588,-46.9187
310,-0.00808128,-47.0187
310.1,-0.00798739,-47.119
310.2,-0.0078942,-47.2196
310.3,-0.00780172,-47.3204
310.4,-0.00770994,-47.4215
310.5,-0.00761886,-47.5229
310.6,-0.00752849,-47.6245
310.7,-0.00743881,-47.7264
310.8,-0.00734984,-47.8285
310.9,-0.00726156,-47.931
311,-0.00717398,-48.0337
311.1,-0.00708709,-48.1366
311.2,-0.0070009,-48.2399
311.3,-0.0069154,-48.3434
311.4,-0.0068306,-48.4472
311.5,-0.00674648,-48.5512
311.6,-0.00666306,-48.6556
311.7,-0.00658032,-48.7602
311.8,-0.00649827,-48.8651
311.9,-0.00641691,-48.9703
312,-0.00633623,-49.0758
312.1,-0.00625623,-49.1815
312.2,-0.00617692,-49.2875
312.3,-0.00609828,-49.3939
312.4,-0.00602032,-49.5005
312.5,-0.00594304,-49.6074
312.6,-0.00586644,-49.7145
312.7,-0.0057905,-49.822
312.8,-0.00571524,-49.9298
312.9,-0.00564065,-50.0378
313,-0.00556673,-50.1462
313.1,-0.00549348,-50.2548
313.2,-0.00542089,-50.3637
313.3,-0.00534896,-50.473
313.4,-0.00527769,-50.5825
313.5,-0.00520708,-50.6923
313.6,-0.00513714,-50.8025
313.7,-0.00506784,-50.9129
313.8,-0.0049992,-51.0236
313.9,-0.00493121,-51.1346
314,-0.00486388,-51.246
314.1,-0.00479718,-51.3576
314.2,-0.00473114,-51.4695
314.3,-0.00466574,-51.5817
314.4,-0.00460098,-51.6943
314.5,-0.00453685,-51.8071
314.6,-0.00447337,-51.9203
314.7,-0.00441052,-52.0337
314.8,-0.0043483,-52.1475
314.9,-0.00428671,-52.2616
315,-0.00422575,-52.376
315.1,-0.00416542,-52.4906
315.2,-0.00410571,-52.6056
315.3,-0.00404662,-52.7209
315.4,-0.00398815,-52.8365
315.5,-0.00393029,-52.9525
315.6,-0.00387304,-53.0687
315.7,-0.00381641,-53.1852
315.8,-0.00376039,-53.3021
315.9,-0.00370497,-53.4192
316,-0.00365015,-53.5367
316.1,-0.00359593,-53.6545
316.2,-0.00354231,-53.7725
316.3,-0.00348929,-53.8909
316.4,-0.00343685,-54.0096
316.5,-0.00338501,-54.1286
316.6,-0.00333375,-54.2479
316.7,-0.00328308,-54.3676
316.8,-0.00323299,-54.4875
316.9,-0.00318347,-54.6077
317,-0.00313453,-54.7282
317.1,-0.00308616,-54.8491
317.2,-0.00303836,-54.9702
317.3,-0.00299112,-55.0917
317.4,-0.00294445,-55.2134
317.5,-0.00289834,-55.3355
317.6,-0.00285278,-55.4578
317.7,-0.00280778,-55.5804
317.8,-0.00276332,-55.7034
317.9,-0.00271942,-55.8266
318,-0.00267605,-55.9501
318.1,-0.00263323,-56.0739
318.2,-0.00259094,-56.198
318.3,-0.00254919,-56.3224
318.4,-0.00250797,-56.4471
318.5,-0.00246728,-56.5721
318.6,-0.00242711,-56.6973
318.7,-0.00238746,-56.8228
318.8,-0.00234832,-56.9486
318.9,-0.0023097,-57.0747
319,-0.00227159,-57.2011
319.1,-0.00223399,-57.3277
319.2,-0.00219689,-57.4545
319.3,-0.00216029,-57.5817
319.4,-0.00212418,-57.7091
319.5,-0.00208857,-57.8368
319.6,-0.00205344,-57.9647
319.7,-0.0020188,-58.0928
319.8,-0.00198465,-58.2212
319.9,-0.00195096,-58.3499
320,-0.00191776,-58.4788
320.1,-0.00188502,-58.6079
320.2,-0.00185275,-58.7373
320.3,-0.00182094,-58.8669
320.4,-0.00178959,-58.9967
320.5,-0.00175869,-59.1267
320.6,-0.00172825,-59.2569
320.7,-0.00169825,-59.3874
320.8,-0.0016687,-59.518
320.9,-0.00163959,-59.6489
321,-0.00161091,-59.7799
321.1,-0.00158266,-59.9111
321.2,-0.00155484,-60.0425
321.3,-0.00152745,-60.1741
321.4,-0.00150047,-60.3059
321.5,-0.00147392,-60.4378
321.6,-0.00144777,-60.5699
321.7,-0.00142203,-60.7021
321.8,-0.0013967,-60.8345
321.9,-0.00137176,-60.967
322,-0.00134723,-61.0996
322.1,-0.00132308,-61.2324
322.2,-0.00129933,-61.3652
322.3,-0.00127595,-61.4982
322.4,-0.00125296,-61.6313
322.5,-0.00123034,-61.7645
322.6,-0.0012081,-61.8978
322.7,-0.00118622,-62.0311
322.8,-0.00116471,-62.1645
322.9,-0.00114356,-62.298
323,-0.00112276,-62.4315
323.1,-0.00110232,-62.5651
323.2,-0.00108222,-62.6987
323.3,-0.00106247,-62.8323
323.4,-0.00104305,-62.9659
323.5,-0.00102397,-63.0996
323.6,-0.00100523,-63.2332
323.7,-0.00098681,-63.3669
323.8,-0.000968716,-63.5005
323.9,-0.000950941,-63.6341
324,-0.000933481,-63.7676
324.1,-0.000916334,-63.9011
324.2,-0.000899494,-64.0345
324.3,-0.000882957,-64.1679
324.4,-0.000866721,-64.3011
324.5,-0.00085078,-64.4343
324.6,-0.000835131,-64.5673
324.7,-0.00081977,-64.7003
324.8,-0.000804692,-64.8331
324.9,-0.000789895,-64.9658
325,-0.000775374,-65.0983
325.1,-0.000761125,-65.2307
325.2,-0.000747145,-65.3628
325.3,-0.000733429,-65.4948
325.4,-0.000719974,-65.6266
325.5,-0.000706775,-65.7582
325.6,-0.00069383,-65.8896
325.7,-0.000681134,-66.0207
325.8,-0.000668684,-66.1516
325.9,-0.000656476,-66.2822
326,-0.000644506,-66.4126
326.1,-0.000632771,-66.5426
326.2,-0.000621266,-66.6724
326.3,-0.000609989,-66.8019
326.4,-0.000598935,-66.931
326.5,-0.000588102,-67.0598
326.6,-0.000577485,-67.1883
326.7,-0.000567081,-67.3164
326.8,-0.000556886,-67.4441
326.9,-0.000546898,-67.5715
327,-0.000537112,-67.6984
327.1,-0.000527526,-67.825
327.2,-0.000518135,-67.9511
327.3,-0.000508937,-68.0768
327.4,-0.000499928,-68.202
327.5,-0.000491105,-68.3268
327.6,-0.000482465,-68.4511
327.7,-0.000474004,-68.575
327.8,-0.000465719,-68.6983
327.9,-0.000457607,-68.8211
328,-0.000449666,-68.9435
328.1,-0.000441891,-69.0652
328.2,-0.00043428,-69.1865
328.3,-0.000426831,-69.3072
328.4,-0.000419539,-69.4273
328.5,-0.000412402,-69.5469
328.6,-0.000405417,-69.6658
328.7,-0.000398581,-69.7842
328.8,-0.000391891,-69.9019
328.9,-0.000385346,-70.0191
329,-0.000378941,-70.1356
329.1,-0.000372674,-70.2515
329.2,-0.000366542,-70.3667
329.3,-0.000360543,-70.4812
329.4,-0.000354675,-70.5951
329.5,-0.000348933,-70.7083
329.6,-0.000343317,-70.8208
329.7,-0.000337824,-70.9327
329.8,-0.00033245,-71.0438
329.9,-0.000327195,-71.1542
330,-0.000322054,-71.2638
330.1,-0.000317026,-71.3728
330.2,-0.000312109,-71.481
330.3,-0.000307301,-71.5884
330.4,-0.000302598,-71.6951
330.5,-0.000297999,-71.8011
330.6,-0.000293502,-71.9062
330.7,-0.000289105,-72.0106
330.8,-0.000284805,-72.1142
330.9,-0.000280601,-72.2171
331,-0.00027649,-72.3191
331.1,-0.00027247,-72.4203
331.2,-0.00026854,-72.5207
331.3,-0.000264697,-72.6203
331.4,-0.00026094,-72.7191
331.5,-0.000257267,-72.8171
331.6,-0.000253676,-72.9142
331.7,-0.000250165,-73.0105
331.8,-0.000246733,-73.106
331.9,-0.000243378,-73.2007
332,-0.000240097,-73.2945
332.1,-0.00023689,-73.3875
332.2,-0.000233755,-73.4796
332.3,-0.00023069,-73.5709
332.4,-0.000227694,-73.6613
332.5,-0.000224765,-73.7509
332.6,-0.000221902,-73.8396
332.7,-0.000219103,-73.9275
332.8,-0.000216367,-74.0145
332.9,-0.000213692,-74.1006
333,-0.000211077,-74.1859
333.1,-0.000208521,-74.2704
333.2,-0.000206022,-74.354
333.3,-0.00020358,-74.4367
333.4,-0.000201192,-74.5186
333.5,-0.000198858,-74.5996
333.6,-0.000196576,-74.6798
333.7,-0.000194345,-74.7591
333.8,-0.000192164,-74.8376
333.9,-0.000190033,-74.9152
334,-0.000187949,-74.992
334.1,-0.000185911,-75.0679
334.2,-0.00018392,-75.143
334.3,-0.000181973,-75.2172
334.4,-0.00018007,-75.2906
334.5,-0.000178209,-75.3632
334.6,-0.00017639,-75.4349
334.7,-0.000174611,-75.5058
334.8,-0.000172873,-75.5759
334.9,-0.000171173,-75.6452
335,-0.000169511,-75.7136
335.1,-0.000167887,-75.7812
335.2,-0.000166298,-75.8481
335.3,-0.000164745,-75.9141
335.4,-0.000163227,-75.9793
335.5,-0.000161743,-76.0437
335.6,-0.000160291,-76.1073
335.7,-0.000158873,-76.1701
335.8,-0.000157485,-76.2322
335.9,-0.000156129,-76.2934
336,-0.000154803,-76.3539
336.1,-0.000153506,-76.4137
336.2,-0.000152238,-76.4726
336.3,-0.000150998,-76.5308
336.4,-0.000149786,-76.5883
336.5,-0.000148601,-76.645
336.6,-0.000147442,-76.701
336.7,-0.000146309,-76.7562
336.8,-0.000145201,-76.8107
336.9,-0.000144117,-76.8645
337,-0.000143058,-76.9176
337.1,-0.000142022,-76.97
337.2,-0.000141009,-77.0216
337.3,-0.000140019,-77.0726
337.4,-0.00013905,-77.1229
337.5,-0.000138103,-77.1724
337.6,-0.000137177,-77.2214
337.7,-0.000136271,-77.2696
337.8,-0.000135386,-77.3172
337.9,-0.00013452,-77.3641
338,-0.000133673,-77.4103
338.1,-0.000132845,-77.456
338.2,-0.000132036,-77.5009
338.3,-0.000131244,-77.5453
338.4,-0.00013047,-77.589
338.5,-0.000129713,-77.6321
338.6,-0.000128972,-77.6746
338.7,-0.000128249,-77.7165
338.8,-0.000127541,-77.7578
338.9,-0.000126849,-77.7985
339,-0.000126172,-77.8386
339.1,-0.00012551,-77.8781
339.2,-0.000124863,-77.9171
339.3,-0.00012423,-77.9555
339.4,-0.000123612,-77.9933
339.5,-0.000123007,-78.0306
339.6,-0.000122415,-78.0673
339.7,-0.000121837,-78.1035
339.8,-0.000121271,-78.1392
339.9,-0.000120719,-78.1743
340,-0.000120178,-78.2089
340.1,-0.00011965,-78.243
340.2,-0.000119133,-78.2766
340.3,-0.000118628,-78.3097
340.4,-0.000118134,-78.3423
340.5,-0.000117652,-78.3744
340.6,-0.00011718,-78.406
340.7,-0.000116719,-78.4372
340.8,-0.000116268,-78.4679
340.9,-0.000115827,-78.4981
341,-0.000115396,-78.5279
341.1,-0.000114975,-78.5572
341.2,-0.000114564,-78.5861
341.3,-0.000114161,-78.6145
341.4,-0.000113768,-78.6425
341.5,-0.000113384,-78.6701
341.6,-0.000113009,-78.6972
341.7,-0.000112642,-78.724
341.8,-0.000112284,-78.7503
341.9,-0.000111934,-78.7762
342,-0.000111591,-78.8018
342.1,-0.000111257,-78.8269
342.2,-0.000110931,-78.8516
342.3,-0.000110612,-78.876
342.4,-0.0001103,-78.9
342.5,-0.000109996,-78.9236
342.6,-0.000109699,-78.9469
342.7,-0.000109408,-78.9698
342.8,-0.000109125,-78.9923
342.9,-0.000108848,-79.0145
343,-0.000108578,-79.0364
343.1,-0.000108314,-79.0579
343.2,-0.000108056,-79.0791
343.3,-0.000107805,-79.0999
343.4,-0.00010756,-79.1204
343.5,-0.00010732,-79.1407
343.6,-0.000107086,-79.1605
343.7,-0.000106858,-79.1801
343.8,-0.000106636,-79.1994
343.9,-0.000106418,-79.2184
344,-0.000106207,-79.2371
344.1,-0.000106,-79.2555
344.2,-0.000105799,-79.2736
344.3,-0.000105602,-79.2914
344.4,-0.000105411,-79.3089
344.5,-0.000105224,-79.3262
344.6,-0.000105042,-79.3432
344.7,-0.000104864,-79.3599
344.8,-0.000104691,-79.3764
344.9,-0.000104523,-79.3926
345,-0.000104359,-79.4086
345.1,-0.000104199,-79.4243
345.2,-0.000104043,-79.4398
345.3,-0.000103892,-79.455
345.4,-0.000103744,-79.47
345.5,-0.0001036,-79.4847
345.6,-0.000103461,-79.4993
345.7,-0.000103325,-79.5136
345.8,-0.000103192,-79.5276
345.9,-0.000103064,-79.5415
346,-0.000102938,-79.5552
346.1,-0.000102817,-79.5686
346.2,-0.000102698,-79.5818
346.3,-0.000102584,-79.5948
346.4,-0.000102472,-79.6076
346.5,-0.000102364,-79.6203
346.6,-0.000102258,-79.6327
346.7,-0.000102156,-79.6449
346.8,-0.000102057,-79.657
346.9,-0.000101961,-79.6688
347,-0.000101868,-79.6805
347.1,-0.000101777,-79.692
347.2,-0.000101689,-79.7033
347.3,-0.000101605,-79.7145
347.4,-0.000101522,-79.7254
347.5,-0.000101443,-79.7362
347.6,-0.000101366,-79.7469
347.7,-0.000101292,-79.7573
347.8,-0.00010122,-79.7677
347.9,-0.00010115,-79.7778
348,-0.000101083,-79.7878
348.1,-0.000101018,-79.7977
348.2,-0.000100956,-79.8074
348.3,-0.000100895,-79.8169
348.4,-0.000100837,-79.8263
348.5,-0.000100782,-79.8356
348.6,-0.000100728,-79.8447
348.7,-0.000100676,-79.8537
348.8,-0.000100627,-79.8626
348.9,-0.000100579,-79.8713
349,-0.000100533,-79.8799
349.1,-0.000100489,-79.8884
349.2,-0.000100448,-79.8967
349.3,-0.000100407,-79.9049
349.4,-0.000100369,-79.913
349.5,-0.000100333,-79.921
349.6,-0.000100298,-79.9288
349.7,-0.000100265,-79.9366
349.8,-0.000100234,-79.9442
349.9,-0.000100204,-79.9517
350,-0.000100176,-79.9591
350.1,-0.000100149,-79.9664
350.2,-0.000100124,-79.9736
350.3,-0.000100101,-79.9807
350.4,-0.000100079,-79.9876
350.5,-0.000100058,-79.9945
350.6,-0.000100039,-80.0013
350.7,-0.000100021,-80.008
350.8,-0.000100005,-80.0146
350.9,-9.999e-5,-80.021
351,-9.99763e-5,-80.0274
351.1,-9.99638e-5,-80.0338
351.2,-9.99527e-5,-80.04
351.3,-9.99427e-5,-80.0461
351.4,-9.9934e-5,-80.0521
351.5,-9.99265e-5,-80.0581
351.6,-9.99201e-5,-80.064
351.7,-9.99149e-5,-80.0698
351.8,-9.99107e-5,-80.0755
351.9,-9.99077e-5,-80.0811
352,-9.99058e-5,-80.0867
352.1,-9.99049e-5,-80.0921
352.2,-9.9905e-5,-80.0975
352.3,-9.99062e-5,-80.1029
352.4,-9.99083e-5,-80.1081
352.5,-9.99114e-5,-80.1133
352.6,-9.99154e-5,-80.1184
352.7,-9.99204e-5,-80.1235
352.8,-9.99263e-5,-80.1284
352.9,-9.99331e-5,-80.1333
353,-9.99407e-5,-80.1382
353.1,-9.99492e-5,-80.143
353.2,-9.99586e-5,-80.1477
353.3,-9.99688e-5,-80.1523
353.4,-9.99797e-5,-80.1569
353.5,-9.99915e-5,-80.1615
353.6,-0.000100004,-80.1659
353.7,-0.000100017,-80.1704
353.8,-0.000100031,-80.1747
353.9,-0.000100046,-80.179
354,-0.000100062,-80.1833
354.1,-0.000100078,-80.1875
354.2,-0.000100095,-80.1916
354.3,-0.000100112,-80.1957
354.4,-0.00010013,-80.1997
354.5,-0.000100149,-80.2037
354.6,-0.000100168,-80.2076
354.7,-0.000100189,-80.2115
354.8,-0.000100209,-80.2154
354.9,-0.00010023,-80.2192
355,-0.000100252,-80.2229
355.1,-0.000100275,-80.2266
355.2,-0.000100297,-80.2303
355.3,-0.000100321,-80.2339
355.4,-0.000100345,-80.2374
355.5,-0.000100369,-80.241
355.6,-0.000100394,-80.2444
355.7,-0.00010042,-80.2479
355.8,-0.000100446,-80.2513
355.9,-0.000100472,-80.2547
356,-0.000100499,-80.258
356.1,-0.000100526,-80.2613
356.2,-0.000100554,-80.2645
356.3,-0.000100582,-80.2677
356.4,-0.000100611,-80.2709
356.5,-0.00010064,-80.274
356.6,-0.000100669,-80.2771
356.7,-0.000100699,-80.2802
356.8,-0.00010073,-80.2833
356.9,-0.00010076,-80.2863
357,-0.000100791,-80.2892
357.1,-0.000100822,-80.2922
357.2,-0.000100854,-80.2951
357.3,-0.000100886,-80.2979
357.4,-0.000100918,-80.3008
357.5,-0.000100951,-80.3036
357.6,-0.000100984,-80.3064
357.7,-0.000101017,-80.3091
357.8,-0.000101051,-80.3119
357.9,-0.000101085,-80.3146
358,-0.000101119,-80.3172
358.1,-0.000101154,-80.3199
358.2,-0.000101188,-80.3225
358.3,-0.000101223,-80.3251
358.4,-0.000101259,-80.3277
358.5,-0.000101294,-80.3302
358.6,-0.00010133,-80.3327
358.7,-0.000101366,-80.3352
358.8,-0.000101402,-80.3377
358.9,-0.000101439,-80.3401
359,-0.000101475,-80.3425
359.1,-0.000101512,-80.3449
359.2,-0.000101549,-80.3473
359.3,-0.000101587,-80.3496
359.4,-0.000101624,-80.352
359.5,-0.000101662,-80.3543
359.6,-0.0001017,-80.3566
359.7,-0.000101738,-80.3588
359.8,-0.000101776,-80.3611
359.9,-0.000101815,-80.3633
360,-0.000101853,-80.3655
360.1,-0.000101892,-80.3677
360.2,-0.000101931,-80.3699
360.3,-0.00010197,-80.372
360.4,-0.00010201,-80.3741
360.5,-0.000102049,-80.3763
360.6,-0.000102089,-80.3783
360.7,-0.000102128,-80.3804
360.8,-0.000102168,-80.3825
360.9,-0.000102208,-80.3845
361,-0.000102248,-80.3866
361.1,-0.000102289,-80.3886
361.2,-0.000102329,-80.3906
361.3,-0.000102369,-80.3925
361.4,-0.00010241,-80.3945
361.5,-0.000102451,-80.3964
361.6,-0.000102491,-80.3984
361.7,-0.000102532,-80.4003
361.8,-0.000102573,-80.4022
361.9,-0.000102614,-80.4041
362,-0.000102656,-80.4059
362.1,-0.000102697,-80.4078
362.2,-0.000102738,-80.4097
362.3,-0.00010278,-80.4115
362.4,-0.000102821,-80.4133
362.5,-0.000102863,-80.4151
362.6,-0.000102904,-80.4169
362.7,-0.000102946,-80.4187
362.8,-0.000102988,-80.4204
362.9,-0.00010303,-80.4222
363,-0.000103071,-80.4239
363.1,-0.000103113,-80.4257
363.2,-0.000103155,-80.4274
363.3,-0.000103197,-80.4291
363.4,-0.00010324,-80.4308
363.5,-0.000103282,-80.4325
363.6,-0.000103324,-80.4342
363.7,-0.000103366,-80.4358
363.8,-0.000103408,-80.4375
363.9,-0.000103451,-80.4391
364,-0.000103493,-80.4407
364.1,-0.000103535,-80.4424
364.2,-0.000103578,-80.444
364.3,-0.00010362,-80.4456
364.4,-0.000103663,-80.4472
364.5,-0.000103705,-80.4487
364.6,-0.000103748,-80.4503
364.7,-0.00010379,-80.4519
364.8,-0.000103833,-80.4534
364.9,-0.000103875,-80.455
365,-0.000103918,-80.4565
365.1,-0.000103961,-80.458
365.2,-0.000104003,-80.4596
365.3,-0.000104046,-80.4611
365.4,-0.000104088,-80.4626
365.5,-0.000104131,-80.4641
365.6,-0.000104174,-80.4656
365.7,-0.000104216,-80.467
365.8,-0.000104259,-80.4685
365.9,-0.000104302,-80.47
366,-0.000104344,-80.4714
366.1,-0.000104387,-80.4729
366.2,-0.00010443,-80.4743
366.3,-0.000104472,-80.4757
366.4,-0.000104515,-80.4772
366.5,-0.000104557,-80.4786
366.6,-0.0001046,-80.48
366.7,-0.000104642,-80.4814
366.8,-0.000104685,-80.4828
366.9,-0.000104728,-80.4842
367,-0.00010477,-80.4855
367.1,-0.000104813,-80.4869
367.2,-0.000104855,-80.4883
367.3,-0.000104898,-80.4897
367.4,-0.00010494,-80.491
367.5,-0.000104982,-80.4924
367.6,-0.000105025,-80.4937
367.7,-0.000105067,-80.495
367.8,-0.00010511,-80.4964
367.9,-0.000105152,-80.4977
368,-0.000105194,-80.499
368.1,-0.000105236,-80.5003
368.2,-0.000105279,-80.5016
368.3,-0.000105321,-80.503
368.4,-0.000105363,-80.5043
368.5,-0.000105405,-80.5055
368.6,-0.000105447,-80.5068
368.7,-0.000105489,-80.5081
368.8,-0.000105532,-80.5094
368.9,-0.000105574,-80.5107
369,-0.000105616,-80.5119
369.1,-0.000105657,-80.5132
369.2,-0.000105699,-80.5144
369.3,-0.000105741,-80.5157
369.4,-0.000105783,-80.5169
369.5,-0.000105825,-80.5182
369.6,-0.000105867,-80.5194
369.7,-0.000105908,-80.5207
369.8,-0.00010595,-80.5219
369.9,-0.000105992,-80.5231
370,-0.000106033,-80.5243
370.1,-0.000106075,-80.5255
370.2,-0.000106116,-80.5267
370.3,-0.000106158,-80.528
370.4,-0.000106199,-80.5292
370.5,-0.00010624,-80.5303
370.6,-0.000106282,-80.5315
370.7,-0.000106323,-80.5327
370.8,-0.000106364,-80.5339
370.9,-0.000106405,-80.5351
371,-0.000106446,-80.5363
371.1,-0.000106487,-80.5374
371.2,-0.000106528,-80.5386
371.3,-0.000106569,-80.5398
371.4,-0.00010661,-80.5409
371.5,-0.000106651,-80.5421
371.6,-0.000106692,-80.5432
371.7,-0.000106733,-80.5444
371.8,-0.000106773,-80.5455
371.9,-0.000106814,-80.5467
372,-0.000106854,-80.5478
372.1,-0.000106895,-80.549
372.2,-0.000106935,-80.5501
372.3,-0.000106976,-80.5512
372.4,-0.000107016,-80.5523
372.5,-0.000107057,-80.5535
372.6,-0.000107097,-80.5546
372.7,-0.000107137,-80.5557
372.8,-0.000107177,-80.5568
372.9,-0.000107217,-80.5579
373,-0.000107257,-80.559
373.1,-0.000107297,-80.5601
373.2,-0.000107337,-80.5612
373.3,-0.000107377,-80.5623
373.4,-0.000107417,-80.5634
373.5,-0.000107456,-80.5645
373.6,-0.000107496,-80.5656
373.7,-0.000107536,-80.5667
373.8,-0.000107575,-80.5677
373.9,-0.000107615,-80.5688
374,-0.000107654,-80.5699
374.1,-0.000107694,-80.571
374.2,-0.000107733,-80.572
374.3,-0.000107772,-80.5731
374.4,-0.000107811,-80.5742
374.5,-0.00010785,-80.5752
374.6,-0.00010789,-80.5763
374.7,-0.000107929,-80.5773
374.8,-0.000107967,-80.5784
374.9,-0.000108006,-80.5794
375,-0.000108045,-80.5805
375.1,-0.000108084,-80.5815
375.2,-0.000108123,-80.5826
375.3,-0.000108161,-80.5836
375.4,-0.0001082,-80.5846
375.5,-0.000108238,-80.5857
375.6,-0.000108277,-80.5867
375.7,-0.000108315,-80.5877
375.8,-0.000108353,-80.5888
375.9,-0.000108392,-80.5898
376,-0.00010843,-80.5908
376.1,-0.000108468,-80.5918
376.2,-0.000108506,-80.5928
376.3,-0.000108544,-80.5939
376.4,-0.000108582,-80.5949
376.5,-0.00010862,-80.5959
376.6,-0.000108658,-80.5969
376.7,-0.000108695,-80.5979
376.8,-0.000108733,-80.5989
376.9,-0.000108771,-80.5999
377,-0.000108808,-80.6009
377.1,-0.000108846,-80.6019
377.2,-0.000108883,-80.6029
